Year,Term,YearTerm,Subject,Number,Title
2019,Spring,2019-sp,BIOE,510,"Computational Cancer Biology"
2019,Spring,2019-sp,BIOE,540,"Algorithmic Genomic Biology"
2019,Spring,2019-sp,BIOE,570,"Seminar Series"
2019,Spring,2019-sp,BIOE,571,"Biological Measurement I"
2019,Spring,2019-sp,BIOE,572,"Biological Measurement II"
2019,Spring,2019-sp,BIOE,573,"Managing Business Operations"
2019,Spring,2019-sp,BIOE,574,"Innovation and Introduction to Financial Decision Making"
2019,Spring,2019-sp,BIOE,575,"Capstone Project"
2019,Spring,2019-sp,BIOE,581,"MRI Pulse Sequence Design"
2019,Spring,2019-sp,BIOE,582,"Stats & Algo in Genomic Bio"
2019,Spring,2019-sp,BIOE,583,"HT Genomic Data Analysis"
2019,Spring,2019-sp,BIOE,597,"Individual Study"
2019,Spring,2019-sp,BIOE,598,"Special Topics"
2019,Spring,2019-sp,BIOE,599,"Thesis Research"
2019,Spring,2019-sp,BIOP,401,"Introduction to Biophysics"
2019,Spring,2019-sp,BIOP,419,"Brain, Behavior & Info Process"
2019,Spring,2019-sp,BIOP,432,"Photosynthesis"
2019,Spring,2019-sp,BIOP,550,"Biomolecular Physics"
2019,Spring,2019-sp,BIOP,576,"Computational Chemical Biology"
2019,Spring,2019-sp,BIOP,581,"Lab Rotation I"
2019,Spring,2019-sp,BIOP,582,"Lab Rotation II"
2019,Spring,2019-sp,BIOP,583,"Lab Rotation III"
2019,Spring,2019-sp,BIOP,586,"Special Topics in Biophysics"
2019,Spring,2019-sp,BIOP,590,"Individual Topics"
2019,Spring,2019-sp,BIOP,595,"Biophysics Seminars"
2019,Spring,2019-sp,BIOP,599,"Thesis Research"
2019,Spring,2019-sp,BSE,611,"Orientation"
2019,Spring,2019-sp,BSE,612,"Foundational Elements"
2019,Spring,2019-sp,BSE,613,"Population Health"
2019,Spring,2019-sp,BSE,631,"Cardiovascular"
2019,Spring,2019-sp,BSE,632,"Respiratory"
2019,Spring,2019-sp,BSE,633,"Renal"
2019,Spring,2019-sp,BSE,634,"Clinical Neuroscience"
2019,Spring,2019-sp,BSE,635,"Musculoskeletal"
2019,Spring,2019-sp,BSE,636,"Digestion"
2019,Spring,2019-sp,BSE,637,"Nutrition & Metabolism"
2019,Spring,2019-sp,BSE,638,"Endocrinology"
2019,Spring,2019-sp,BSE,639,"Genitourinary"
2019,Spring,2019-sp,BTW,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,BTW,220,"Desktop Publishing and Design"
2019,Spring,2019-sp,BTW,250,"Principles Bus Comm"
2019,Spring,2019-sp,BTW,261,"Principles Tech Comm"
2019,Spring,2019-sp,BTW,263,"Writing in the Disciplines"
2019,Spring,2019-sp,BTW,271,"Persuasive Writing"
2019,Spring,2019-sp,BTW,272,"Report Writing"
2019,Spring,2019-sp,BTW,290,"Individual Study"
2019,Spring,2019-sp,BTW,402,"Descriptive English Grammar"
2019,Spring,2019-sp,BTW,490,"Special Topics Prof Writing"
2019,Spring,2019-sp,BUS,101,"Professional Responsibility and Business"
2019,Spring,2019-sp,BUS,120,"Business Honors Seminar"
2019,Spring,2019-sp,BUS,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,BUS,201,"Business Dynamics"
2019,Spring,2019-sp,BUS,299,"BUS Internship"
2019,Spring,2019-sp,BUS,302,"Principles Prof Responsibility"
2019,Spring,2019-sp,BUS,399,"Business Study Abroad"
2019,Spring,2019-sp,CATL,401,"Intensive Catalan Language"
2019,Spring,2019-sp,CATL,402,"Studies in Catalan Literature"
2019,Spring,2019-sp,CB,290,"Independent Research"
2019,Spring,2019-sp,CB,420,"Stem Cell Journal Club"
2019,Spring,2019-sp,CB,434,"Pesticide Toxicology"
2019,Spring,2019-sp,CB,449,"Basic Toxicology"
2019,Spring,2019-sp,CB,467,"Fund Phar Discovery & Dev"
2019,Spring,2019-sp,CB,512,"Advanced Endocrinology"
2019,Spring,2019-sp,CB,514,"Neurotoxicology"
2019,Spring,2019-sp,CB,516,"Reprod & Dev Toxicology"
2019,Spring,2019-sp,CB,520,"Models in Biomedical Research"
2019,Spring,2019-sp,CB,533,"Repro Physiology Lab Methods"
2019,Spring,2019-sp,CB,540,"Wildlife Ecosystem Health"
2019,Spring,2019-sp,CB,550,"Detect/Anal Gene Transcripts"
2019,Spring,2019-sp,CB,551,"Ecotoxicology North Hemisphere"
2019,Spring,2019-sp,CB,552,"Ethics in Toxicology"
2019,Spring,2019-sp,CB,554,"Systems Toxicology"
2019,Spring,2019-sp,CB,564,"Comp Clinical Pharmacology"
2019,Spring,2019-sp,CB,590,"Seminar"
2019,Spring,2019-sp,CB,591,"Biosciences Seminar Series"
2019,Spring,2019-sp,CB,592,"Special Problems"
2019,Spring,2019-sp,CB,594,"Comparative Bioscience"
2019,Spring,2019-sp,CB,596,"Interdisciplinary Tox Sem"
2019,Spring,2019-sp,CB,599,"Thesis Research"
2019,Spring,2019-sp,CB,646,"Advanced Therapeutics"
2019,Spring,2019-sp,CB,692,"Special Problems"
2019,Spring,2019-sp,CB,694,"Comparative Bioscience"
2019,Spring,2019-sp,CDB,590,"Individual Topics"
2019,Spring,2019-sp,CDB,595,"Graduate Sem Cell Devel Biol"
2019,Spring,2019-sp,CDB,599,"Thesis Research"
2019,Spring,2019-sp,CEE,195,"About Civil Engineering"
2019,Spring,2019-sp,CEE,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,CEE,201,"Systems Engrg & Economics"
2019,Spring,2019-sp,CEE,202,"Engineering Risk & Uncertainty"
2019,Spring,2019-sp,CEE,300,"Behavior of Materials"
2019,Spring,2019-sp,CEE,310,"Transportation Engineering"
2019,Spring,2019-sp,CEE,320,"Construction Engineering"
2019,Spring,2019-sp,CEE,330,"Environmental Engineering"
2019,Spring,2019-sp,CEE,340,"Energy and Global Environment"
2019,Spring,2019-sp,CEE,350,"Water Resources Engineering"
2019,Spring,2019-sp,CEE,360,"Structural Engineering"
2019,Spring,2019-sp,CEE,380,"Geotechnical Engineering"
2019,Spring,2019-sp,CEE,398,"Special Topics"
2019,Spring,2019-sp,CEE,401,"Concrete Materials"
2019,Spring,2019-sp,CEE,405,"Asphalt Materials I"
2019,Spring,2019-sp,CEE,406,"Pavement Design I"
2019,Spring,2019-sp,CEE,407,"Airport Design"
2019,Spring,2019-sp,CEE,408,"Railroad Transportation Engrg"
2019,Spring,2019-sp,CEE,409,"Railroad Track Engineering"
2019,Spring,2019-sp,CEE,410,"Railway Signaling & Control"
2019,Spring,2019-sp,CEE,411,"RR Project Design & Constr"
2019,Spring,2019-sp,CEE,412,"High-Speed Rail Engineering"
2019,Spring,2019-sp,CEE,415,"Geometric Design of Roads"
2019,Spring,2019-sp,CEE,416,"Traffic Capacity Analysis"
2019,Spring,2019-sp,CEE,417,"Urban Transportation Planning"
2019,Spring,2019-sp,CEE,418,"Public Transportation Systems"
2019,Spring,2019-sp,CEE,420,"Construction Productivity"
2019,Spring,2019-sp,CEE,421,"Construction Planning"
2019,Spring,2019-sp,CEE,422,"Construction Cost Analysis"
2019,Spring,2019-sp,CEE,424,"Sustainable Const Methods"
2019,Spring,2019-sp,CEE,430,"Ecological Quality Engineering"
2019,Spring,2019-sp,CEE,432,"Stream Ecology"
2019,Spring,2019-sp,CEE,433,"Water Technology and Policy"
2019,Spring,2019-sp,CEE,434,"Environmental Systems I"
2019,Spring,2019-sp,CEE,437,"Water Quality Engineering"
2019,Spring,2019-sp,CEE,438,"Science & Environmental Policy"
2019,Spring,2019-sp,CEE,440,"Fate Cleanup Environ Pollutant"
2019,Spring,2019-sp,CEE,442,"Environmental Engineering Principles, Physical"
2019,Spring,2019-sp,CEE,443,"Env Eng Principles, Chemical"
2019,Spring,2019-sp,CEE,444,"Env Eng Principles, Biological"
2019,Spring,2019-sp,CEE,445,"Air Quality Modeling"
2019,Spring,2019-sp,CEE,446,"Air Quality Engineering"
2019,Spring,2019-sp,CEE,447,"Atmospheric Chemistry"
2019,Spring,2019-sp,CEE,449,"Environmental Engineering Lab"
2019,Spring,2019-sp,CEE,450,"Surface Hydrology"
2019,Spring,2019-sp,CEE,451,"Environmental Fluid Mechanics"
2019,Spring,2019-sp,CEE,452,"Hydraulic Analysis and Design"
2019,Spring,2019-sp,CEE,453,"Urban Hydrology and Hydraulics"
2019,Spring,2019-sp,CEE,457,"Groundwater"
2019,Spring,2019-sp,CEE,458,"Water Resources Field Methods"
2019,Spring,2019-sp,CEE,460,"Steel Structures I"
2019,Spring,2019-sp,CEE,461,"Reinforced Concrete I"
2019,Spring,2019-sp,CEE,462,"Steel Structures II"
2019,Spring,2019-sp,CEE,463,"Reinforced Concrete II"
2019,Spring,2019-sp,CEE,465,"Design of Structural Systems"
2019,Spring,2019-sp,CEE,467,"Masonry Structures"
2019,Spring,2019-sp,CEE,468,"Prestressed Concrete"
2019,Spring,2019-sp,CEE,469,"Wood Structures"
2019,Spring,2019-sp,CEE,470,"Structural Analysis"
2019,Spring,2019-sp,CEE,471,"Structural Mechanics"
2019,Spring,2019-sp,CEE,472,"Structural Dynamics I"
2019,Spring,2019-sp,CEE,480,"Foundation Engineering"
2019,Spring,2019-sp,CEE,483,"Soil Mechanics and Behavior"
2019,Spring,2019-sp,CEE,484,"Applied Soil Mechanics"
2019,Spring,2019-sp,CEE,491,"Decision and Risk Analysis"
2019,Spring,2019-sp,CEE,493,"Sustainable Design Eng Tech"
2019,Spring,2019-sp,CEE,495,"Professional Practice"
2019,Spring,2019-sp,CEE,497,"Independent Study"
2019,Spring,2019-sp,CEE,498,"Special Topics"
2019,Spring,2019-sp,CEE,501,"Constr Matls Characterization"
2019,Spring,2019-sp,CEE,502,"Advanced Cement Chemistry"
2019,Spring,2019-sp,CEE,503,"Constr Matls Deterioration"
2019,Spring,2019-sp,CEE,504,"Infrastructure NDE Methods"
2019,Spring,2019-sp,CEE,506,"Pavement Design II"
2019,Spring,2019-sp,CEE,507,"Repair of Civil Infrastructure"
2019,Spring,2019-sp,CEE,508,"Pavement Evaluation and Rehab"
2019,Spring,2019-sp,CEE,509,"Transportation Soils"
2019,Spring,2019-sp,CEE,512,"Logistics Systems Analysis"
2019,Spring,2019-sp,CEE,515,"Traffic Flow Theory"
2019,Spring,2019-sp,CEE,517,"Traffic Signal Systems"
2019,Spring,2019-sp,CEE,524,"Construction Law"
2019,Spring,2019-sp,CEE,525,"Construction Case Studies"
2019,Spring,2019-sp,CEE,526,"Construction Optimization"
2019,Spring,2019-sp,CEE,527,"Constr Conflict Resolution"
2019,Spring,2019-sp,CEE,528,"Construction Data Modeling"
2019,Spring,2019-sp,CEE,534,"Surface Water Quality Modeling"
2019,Spring,2019-sp,CEE,535,"Environmental Systems II"
2019,Spring,2019-sp,CEE,537,"Water Quality Control Proc I"
2019,Spring,2019-sp,CEE,538,"Water Quality Control Proc II"
2019,Spring,2019-sp,CEE,540,"Remediation Design"
2019,Spring,2019-sp,CEE,543,"Env Organic Chemistry"
2019,Spring,2019-sp,CEE,544,"Advanced Surface Science"
2019,Spring,2019-sp,CEE,545,"Aerosol Sampling and Analysis"
2019,Spring,2019-sp,CEE,546,"Air Quality Control"
2019,Spring,2019-sp,CEE,548,"Scientific Writing in CEE"
2019,Spring,2019-sp,CEE,550,"Hydroclimatology"
2019,Spring,2019-sp,CEE,551,"Open-Channel Hydraulics"
2019,Spring,2019-sp,CEE,552,"River Basin Management"
2019,Spring,2019-sp,CEE,553,"River Morphodynamics"
2019,Spring,2019-sp,CEE,554,"Hydrologic Variability"
2019,Spring,2019-sp,CEE,555,"Mixing in Environmental Flows"
2019,Spring,2019-sp,CEE,557,"Groundwater Modeling"
2019,Spring,2019-sp,CEE,559,"Sediment Transport"
2019,Spring,2019-sp,CEE,560,"Steel Structures III"
2019,Spring,2019-sp,CEE,561,"Reinforced Concrete III"
2019,Spring,2019-sp,CEE,562,"Highway Bridge Design"
2019,Spring,2019-sp,CEE,570,"Finite Element Methods"
2019,Spring,2019-sp,CEE,571,"Computational Plates & Shells"
2019,Spring,2019-sp,CEE,572,"Earthquake Engineering"
2019,Spring,2019-sp,CEE,573,"Structural Dynamics II"
2019,Spring,2019-sp,CEE,574,"Probabilistic Loads and Design"
2019,Spring,2019-sp,CEE,575,"Fracture and Fatigue"
2019,Spring,2019-sp,CEE,576,"Nonlinear Finite Elements"
2019,Spring,2019-sp,CEE,577,"Computational Inelasticity"
2019,Spring,2019-sp,CEE,580,"Excavation and Support Systems"
2019,Spring,2019-sp,CEE,581,"Dams, Embankments, and Slopes"
2019,Spring,2019-sp,CEE,582,"Consolidation of Clays"
2019,Spring,2019-sp,CEE,583,"Shear Strength of Soils"
2019,Spring,2019-sp,CEE,585,"Deep Foundations"
2019,Spring,2019-sp,CEE,586,"Rock Mechanics and Behavior"
2019,Spring,2019-sp,CEE,587,"Applied Rock Mechanics"
2019,Spring,2019-sp,CEE,588,"Geotechnical Earthquake Engrg"
2019,Spring,2019-sp,CEE,589,"Computational Geomechanics"
2019,Spring,2019-sp,CEE,590,"Geotechnical Field Measurement"
2019,Spring,2019-sp,CEE,592,"Sustainable Urban Systems"
2019,Spring,2019-sp,CEE,595,"Seminar"
2019,Spring,2019-sp,CEE,597,"Independent Study"
2019,Spring,2019-sp,CEE,598,"Special Topics"
2019,Spring,2019-sp,CEE,599,"Thesis Research"
2019,Spring,2019-sp,CHBE,101,"Hidden World of Engineering"
2019,Spring,2019-sp,CHBE,121,"CHBE Profession"
2019,Spring,2019-sp,CHBE,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,CHBE,202,"Cooperative Education Practice"
2019,Spring,2019-sp,CHBE,210,"CHBE Internship"
2019,Spring,2019-sp,CHBE,221,"Principles of CHE"
2019,Spring,2019-sp,CHBE,297,"Individual Study Sophomores"
2019,Spring,2019-sp,CHBE,321,"Thermodynamics"
2019,Spring,2019-sp,CHBE,397,"Individual Study for Juniors"
2019,Spring,2019-sp,CHBE,421,"Momentum and Heat Transfer"
2019,Spring,2019-sp,CHBE,422,"Mass Transfer Operations"
2019,Spring,2019-sp,CHBE,424,"Chemical Reaction Engineering"
2019,Spring,2019-sp,CHBE,430,"Unit Operations Laboratory"
2019,Spring,2019-sp,CHBE,431,"Process Design"
2019,Spring,2019-sp,CHBE,440,"Process Control and Dynamics"
2019,Spring,2019-sp,CHBE,451,"Transport Phenomena"
2019,Spring,2019-sp,CHBE,452,"Chemical Kinetics & Catalysis"
2019,Spring,2019-sp,CHBE,453,"Electrochemical Engineering"
2019,Spring,2019-sp,CHBE,454,"CHBE Projects"
2019,Spring,2019-sp,CHBE,455,"Polymers Synthesis and Industrial Applications"
2019,Spring,2019-sp,CHBE,456,"Polymer Science & Engineering"
2019,Spring,2019-sp,CHBE,457,"Microelectronics Processing"
2019,Spring,2019-sp,CHBE,471,"Biochemical Engineering"
2019,Spring,2019-sp,CHBE,472,"Techniques in Biomolecular Eng"
2019,Spring,2019-sp,CHBE,473,"Biomolecular Engineering"
2019,Spring,2019-sp,CHBE,474,"Metabolic Engineering"
2019,Spring,2019-sp,CHBE,475,"Tissue Engineering"
2019,Spring,2019-sp,CHBE,476,"Biotransport"
2019,Spring,2019-sp,CHBE,478,"Bioenergy Technology"
2019,Spring,2019-sp,CHBE,494,"Special Topics"
2019,Spring,2019-sp,CHBE,496,"Undergraduate Research Abroad"
2019,Spring,2019-sp,CHBE,497,"Individual Study for Seniors"
2019,Spring,2019-sp,CHBE,499,"Senior Thesis"
2019,Spring,2019-sp,CHBE,510,"Graduate CHBE Internship"
2019,Spring,2019-sp,CHBE,521,"Applied Mathematics in CHBE"
2019,Spring,2019-sp,CHBE,522,"Fluid Dynamics"
2019,Spring,2019-sp,CHBE,523,"Heat and Mass Transfer"
2019,Spring,2019-sp,CHBE,525,"Statistical Thermodynamics for Chemical Engineers"
2019,Spring,2019-sp,CHBE,551,"Chemical Kinetics & Catalysis"
2019,Spring,2019-sp,CHBE,553,"Surface Chemistry"
2019,Spring,2019-sp,CHBE,565,"CHBE Seminar"
2019,Spring,2019-sp,CHBE,571,"Bioinformatics"
2019,Spring,2019-sp,CHBE,572,"Metabolic Systems Engineering"
2019,Spring,2019-sp,CHBE,580,"Lab Techs in Bioinformatics"
2019,Spring,2019-sp,CHBE,593,"Individual Study"
2019,Spring,2019-sp,CHBE,594,"Special Topics"
2019,Spring,2019-sp,CHBE,597,"Special Problems"
2019,Spring,2019-sp,CHBE,598,"Research Seminar"
2019,Spring,2019-sp,CHBE,599,"Thesis Research"
2019,Spring,2019-sp,CHEM,101,"Introductory Chemistry"
2019,Spring,2019-sp,CHEM,102,"General Chemistry I"
2019,Spring,2019-sp,CHEM,103,"General Chemistry Lab I"
2019,Spring,2019-sp,CHEM,104,"General Chemistry II"
2019,Spring,2019-sp,CHEM,105,"General Chemistry Lab II"
2019,Spring,2019-sp,CHEM,108,"Chemistry, Everyday Phenomena"
2019,Spring,2019-sp,CHEM,123,"Teaching Elementary & Middle School Chemistry"
2019,Spring,2019-sp,CHEM,197,"Individual Study Freshman"
2019,Spring,2019-sp,CHEM,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,CHEM,202,"Accelerated Chemistry I"
2019,Spring,2019-sp,CHEM,203,"Accelerated Chemistry Lab I"
2019,Spring,2019-sp,CHEM,204,"Accelerated Chemistry II"
2019,Spring,2019-sp,CHEM,205,"Accelerated Chemistry Lab II"
2019,Spring,2019-sp,CHEM,222,"Quantitative Analysis Lecture"
2019,Spring,2019-sp,CHEM,223,"Quantitative Analysis Lab"
2019,Spring,2019-sp,CHEM,232,"Elementary Organic Chemistry I"
2019,Spring,2019-sp,CHEM,233,"Elementary Organic Chem Lab I"
2019,Spring,2019-sp,CHEM,236,"Fundamental Organic Chem I"
2019,Spring,2019-sp,CHEM,237,"Structure and Synthesis"
2019,Spring,2019-sp,CHEM,293,"Cooperative Education Practice"
2019,Spring,2019-sp,CHEM,295,"Chemistry Internship"
2019,Spring,2019-sp,CHEM,297,"Individual Study Sophomore"
2019,Spring,2019-sp,CHEM,312,"Inorganic Chemistry"
2019,Spring,2019-sp,CHEM,315,"Instrumental Chem Systems Lab"
2019,Spring,2019-sp,CHEM,317,"Inorganic Chemistry Lab"
2019,Spring,2019-sp,CHEM,332,"Elementary Organic Chem II"
2019,Spring,2019-sp,CHEM,360,"Chemistry of the Environment"
2019,Spring,2019-sp,CHEM,397,"Individual Study Junior"
2019,Spring,2019-sp,CHEM,420,"Instrumental Characterization"
2019,Spring,2019-sp,CHEM,436,"Fundamental Organic Chem II"
2019,Spring,2019-sp,CHEM,437,"Organic Chemistry Lab"
2019,Spring,2019-sp,CHEM,438,"Advanced Organic Chemistry"
2019,Spring,2019-sp,CHEM,440,"Physical Chemistry Principles"
2019,Spring,2019-sp,CHEM,442,"Physical Chemistry I"
2019,Spring,2019-sp,CHEM,444,"Physical Chemistry II"
2019,Spring,2019-sp,CHEM,445,"Physical Principles Lab I"
2019,Spring,2019-sp,CHEM,447,"Physical Principles Lab II"
2019,Spring,2019-sp,CHEM,450,"Astrochemistry"
2019,Spring,2019-sp,CHEM,451,"Astrochemistry Laboratory"
2019,Spring,2019-sp,CHEM,460,"Green Chemistry"
2019,Spring,2019-sp,CHEM,472,"Physical Biochemistry"
2019,Spring,2019-sp,CHEM,474,"Drug Discovery & Development"
2019,Spring,2019-sp,CHEM,480,"Polymer Chemistry"
2019,Spring,2019-sp,CHEM,482,"Polymer Physics"
2019,Spring,2019-sp,CHEM,483,"Solid State Structural Anlys"
2019,Spring,2019-sp,CHEM,488,"Surfaces and Colloids"
2019,Spring,2019-sp,CHEM,492,"Special Topics in Chemistry"
2019,Spring,2019-sp,CHEM,494,"Lab Safety Fundamentals"
2019,Spring,2019-sp,CHEM,495,"Teaching Secondary Chemistry"
2019,Spring,2019-sp,CHEM,496,"Undergraduate Research Abroad"
2019,Spring,2019-sp,CHEM,497,"Individual Study Senior"
2019,Spring,2019-sp,CHEM,499,"Senior Thesis"
2019,Spring,2019-sp,CHEM,512,"Advanced Inorganic Chemistry"
2019,Spring,2019-sp,CHEM,515,"Inorganic Chemistry Seminar"
2019,Spring,2019-sp,CHEM,516,"Physical Inorganic Chemistry"
2019,Spring,2019-sp,CHEM,517,"Advanced Inorganic Chem Lab"
2019,Spring,2019-sp,CHEM,518,"Topics in Inorganic Chemistry"
2019,Spring,2019-sp,CHEM,520,"Advanced Analytical Chemistry"
2019,Spring,2019-sp,CHEM,522,"Experimental Spectroscopy"
2019,Spring,2019-sp,CHEM,524,"Electrochemical Methods"
2019,Spring,2019-sp,CHEM,525,"Analytical Chemistry Seminar"
2019,Spring,2019-sp,CHEM,526,"Topics in Analytical Chemistry"
2019,Spring,2019-sp,CHEM,530,"Structure and Spectroscopy"
2019,Spring,2019-sp,CHEM,532,"Physical Organic Chemistry"
2019,Spring,2019-sp,CHEM,534,"Advanced Organic Synthesis"
2019,Spring,2019-sp,CHEM,535,"Organic Chemistry Seminar"
2019,Spring,2019-sp,CHEM,536,"Organic Chemistry Research"
2019,Spring,2019-sp,CHEM,538,"Topics in Organic Chemistry"
2019,Spring,2019-sp,CHEM,540,"Quantum Mechanics"
2019,Spring,2019-sp,CHEM,542,"Quantum Mech and Spectroscopy"
2019,Spring,2019-sp,CHEM,544,"Statistical Thermodynamics"
2019,Spring,2019-sp,CHEM,545,"Physical Chemistry Seminar"
2019,Spring,2019-sp,CHEM,546,"Advanced Statistical Mechanics"
2019,Spring,2019-sp,CHEM,548,"Molecular Electronic Structure"
2019,Spring,2019-sp,CHEM,550,"Advanced Quantum Dynamics"
2019,Spring,2019-sp,CHEM,554,"Topics in Physical Chemistry"
2019,Spring,2019-sp,CHEM,570,"Concepts in Chemical Biology"
2019,Spring,2019-sp,CHEM,571,"Chemical Biology Laboratory"
2019,Spring,2019-sp,CHEM,572,"Enzyme Reaction Mechanisms"
2019,Spring,2019-sp,CHEM,575,"Chemical Biology Seminar"
2019,Spring,2019-sp,CHEM,576,"Computational Chemical Biology"
2019,Spring,2019-sp,CHEM,578,"Combinatorial Chemistry"
2019,Spring,2019-sp,CHEM,582,"Chemical Kinetics & Catalysis"
2019,Spring,2019-sp,CHEM,584,"Introduction to Materials Chem"
2019,Spring,2019-sp,CHEM,585,"Materials Chemistry Seminar"
2019,Spring,2019-sp,CHEM,586,"Surface Chemistry"
2019,Spring,2019-sp,CHEM,588,"Physical Methods Mat Chem"
2019,Spring,2019-sp,CHEM,590,"Special Topics in Chemistry"
2019,Spring,2019-sp,CHEM,592,"Preparing Graduate Fellowships"
2019,Spring,2019-sp,CHEM,599,"Thesis Research"
2019,Spring,2019-sp,CHIN,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,CHIN,201,"Elementary Chinese I"
2019,Spring,2019-sp,CHIN,202,"Elementary Chinese II"
2019,Spring,2019-sp,CHIN,203,"Intermediate Chinese I"
2019,Spring,2019-sp,CHIN,204,"Intermediate Chinese II"
2019,Spring,2019-sp,CHIN,221,"Elementary Spoken Mandarin I"
2019,Spring,2019-sp,CHIN,222,"Elementary Spoken Mandarin II"
2019,Spring,2019-sp,CHIN,241,"Chinese Reading and Writing"
2019,Spring,2019-sp,CHIN,242,"Chinese Reading and Writing"
2019,Spring,2019-sp,CHIN,305,"Advanced Chinese I"
2019,Spring,2019-sp,CHIN,306,"Advanced Chinese II"
2019,Spring,2019-sp,CHIN,407,"Intro to Classical Chinese"
2019,Spring,2019-sp,CHIN,408,"Readings in Literary Chinese"
2019,Spring,2019-sp,CHIN,409,"Social Science Rdgs Chinese"
2019,Spring,2019-sp,CHIN,440,"Fourth-Year Chinese I"
2019,Spring,2019-sp,CHIN,441,"Fourth-Year Chinese II"
2019,Spring,2019-sp,CHIN,477,"Chin Orth & Grm for Lng Tchg"
2019,Spring,2019-sp,CHIN,490,"Readings in Chinese Lit"
2019,Spring,2019-sp,CHIN,499,"Study Abroad"
2019,Spring,2019-sp,CHLH,100,"Contemporary Health"
2019,Spring,2019-sp,CHLH,101,"Introduction to Public Health"
2019,Spring,2019-sp,CHLH,110,"Intro to the Health Sciences"
2019,Spring,2019-sp,CHLH,125,"Orientation KIN & Comm Health"
2019,Spring,2019-sp,CHLH,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,CHLH,200,"Mental Health"
2019,Spring,2019-sp,CHLH,201,"Public Health Research Methods"
2019,Spring,2019-sp,CHLH,206,"Human Sexuality"
2019,Spring,2019-sp,CHLH,210,"Community Health Organizations"
2019,Spring,2019-sp,CHLH,243,"Drug Use and Abuse"
2019,Spring,2019-sp,CHLH,244,"Health Statistics"
