Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2016,Spring,2016-sp,ENG,565,Technol Innovation & Strategy,0,31,2,1,0,0,0,0,0,0,0,0,0,0,"Chopra, Sanjiv"
2016,Spring,2016-sp,ENG,571,Theory Energy & Sustain Engrg,10,12,16,1,0,0,0,0,0,0,0,0,0,0,"Singer, Clifford E"
2016,Spring,2016-sp,ENGL,101,Intro to Poetry,0,3,6,5,1,2,2,1,1,0,0,0,0,0,"Dean, Timothy J"
2016,Spring,2016-sp,ENGL,103,Intro to Fiction,2,7,4,1,3,0,0,1,0,0,0,0,3,0,"Lumbley, Coral"
2016,Spring,2016-sp,ENGL,104,Intro to Film,1,5,9,9,1,0,0,1,2,0,0,0,0,0,"Basu, Anustup"
2016,Spring,2016-sp,ENGL,104,Intro to Film,0,2,3,7,3,3,1,0,1,0,0,0,1,0,"Slobodnik, Sydney J"
2016,Spring,2016-sp,ENGL,104,Intro to Film,0,6,4,6,6,1,3,1,0,0,0,0,1,0,"Shetina, Michael D"
2016,Spring,2016-sp,ENGL,109,Intro to Fiction-ACP,0,13,3,3,2,0,0,2,0,0,0,0,0,0,"Dullea, Dennis E"
2016,Spring,2016-sp,ENGL,109,Intro to Fiction-ACP,0,3,9,6,2,1,0,1,0,0,0,0,0,0,"Paterson, Alexandra J"
2016,Spring,2016-sp,ENGL,119,Literature of Fantasy,2,16,8,6,1,0,1,0,0,0,0,0,0,0,"Baron, Iryce W"
2016,Spring,2016-sp,ENGL,120,Science Fiction,1,13,15,0,3,1,0,0,2,0,0,0,0,0,"Littlefield, Melissa M"
2016,Spring,2016-sp,ENGL,121,Comics and Graphic Narratives,4,6,7,3,3,2,1,0,2,0,0,0,1,0,"Barrett, Robert W"
2016,Spring,2016-sp,ENGL,200,Intro to the Study of Lit,0,11,4,5,1,0,0,0,0,0,0,0,2,0,"Cole, Lucinda"
2016,Spring,2016-sp,ENGL,200,Intro to the Study of Lit,0,7,7,8,0,0,1,0,0,0,0,0,1,0,"Pollock, Anthony"
2016,Spring,2016-sp,ENGL,202,Medieval Lit and Culture,0,17,0,1,2,0,1,1,0,0,1,1,2,0,"Wong, Jessica"
2016,Spring,2016-sp,ENGL,204,Renaissance Lit and Culture,0,1,6,9,6,2,0,0,0,0,0,0,0,0,"Gray, Catharine E"
2016,Spring,2016-sp,ENGL,206,Enlightenment Lit and Culture,3,13,5,6,2,0,0,0,0,0,0,0,3,0,"Cole, Lucinda"
2016,Spring,2016-sp,ENGL,207,Romantic Lit and Culture,0,5,8,6,2,0,0,2,0,0,0,0,1,0,"Wood, Gillen D"
2016,Spring,2016-sp,ENGL,218,Introduction to Shakespeare,0,7,11,9,2,0,0,0,0,0,0,0,1,0,"Newcomb, Lori H"
2016,Spring,2016-sp,ENGL,245,The Short Story,0,15,7,8,1,0,1,0,0,0,0,0,1,0,"Pollock, Anthony"
2016,Spring,2016-sp,ENGL,253,"Video Games, Digital Texts....",0,16,5,7,3,0,0,0,1,0,0,0,0,0,"Byrd, Jodi"
2016,Spring,2016-sp,ENGL,270,Crime Films,6,5,2,1,3,3,0,1,0,0,1,0,0,0,"Camargo, Sandra"
2016,Spring,2016-sp,ENGL,273,American Cinema Since 1950,3,4,5,1,5,2,1,1,1,1,1,0,0,0,"Camargo, Sandra"
2016,Spring,2016-sp,ENGL,301,CriticalApproaches to Lit&Text,0,5,9,3,4,2,2,0,0,0,0,0,1,0,"Basu, Manisha"
2016,Spring,2016-sp,ENGL,301,CriticalApproaches to Lit&Text,0,13,1,0,2,0,2,1,2,0,0,0,0,0,"Gaedtke, Andrew"
2016,Spring,2016-sp,ENGL,301,CriticalApproaches to Lit&Text,0,13,2,3,0,1,0,0,0,0,0,0,2,0,"Parker, Robert D"
2016,Spring,2016-sp,ENGL,301,CriticalApproaches to Lit&Text,0,6,19,2,0,0,0,0,0,0,0,0,0,0,"Hansen, James A"
2016,Spring,2016-sp,ENGL,330,Slavery and Identity,0,15,2,2,2,1,0,0,0,0,0,0,0,1,"Freeburg, Christopher C"
2016,Spring,2016-sp,ENGL,418,Shakespeare,1,10,8,6,1,4,0,2,0,0,0,0,5,0,"Newcomb, Lori H"
2016,Spring,2016-sp,ENGL,428,British Drama 1660-1800,1,3,9,6,1,0,0,0,0,0,0,0,1,0,"Markley, Robert"
2016,Spring,2016-sp,ENGL,455,William Faulkner,0,7,17,0,0,0,0,1,0,0,0,0,1,0,"Hansen, James A"
2016,Spring,2016-sp,ENVS,301,Tools for Sustainability,1,6,2,5,0,5,2,0,0,0,0,0,0,1,"Khanna, Madhu"
2016,Spring,2016-sp,EPS,201,Foundations of Education,1,4,4,10,0,2,0,0,0,0,0,0,1,0,"Jo, Katherine K"
2016,Spring,2016-sp,EPS,202,Foundations of Education-ACP,3,15,2,1,1,0,0,0,0,0,0,0,0,0,"Terry, Charles T"
2016,Spring,2016-sp,EPS,202,Foundations of Education-ACP,0,12,5,3,1,2,0,0,0,0,0,0,0,0,"Johnson, Alisha D"
2016,Spring,2016-sp,EPS,310,Race and Cultural Diversity,4,8,3,2,2,1,0,2,1,0,0,0,1,0,"Anderson, James D"
2016,Spring,2016-sp,EPS,325,Social Media and Global Change,1,8,11,3,4,1,0,0,0,0,0,0,0,0,"Herrera, Linda"
2016,Spring,2016-sp,EPS,411,School and Society,1,13,5,5,0,0,0,0,0,0,0,0,0,0,"Burbules, Nicholas C"
2016,Spring,2016-sp,EPS,580,Researching Global Education,0,22,0,1,0,0,0,0,0,0,0,0,0,1,"Witt, Mary A"
2016,Spring,2016-sp,EPSY,201,Educational Psychology,10,110,21,8,8,4,0,2,0,0,0,0,4,0,"Zola, David"
2016,Spring,2016-sp,EPSY,202,Exploring Cultural Diversity,16,16,3,6,12,1,3,4,2,0,1,1,1,0,"Landrum-Brown, Joycelyn"
2016,Spring,2016-sp,EPSY,220,Career Theory and Practice,4,12,0,2,7,0,0,0,0,0,1,0,1,0,"Earl, Katherine A"
2016,Spring,2016-sp,EPSY,220,Career Theory and Practice,0,18,1,2,2,2,0,1,0,0,0,0,0,0,"Yates, Jenna A"
2016,Spring,2016-sp,EPSY,220,Career Theory and Practice,7,15,1,0,1,0,0,0,0,0,0,0,0,0,"Colbert, Cassandra L"
2016,Spring,2016-sp,EPSY,420,Theories of Psychotherapy,0,7,7,15,17,8,10,7,2,3,2,0,3,3,"Lyubansky, Mikhail"
2016,Spring,2016-sp,EPSY,430,Early Adolescent Development,55,13,5,2,4,1,1,0,0,0,0,0,0,0,"Berry, Daniel J"
2016,Spring,2016-sp,EPSY,480,Educational Statistics,1,5,9,2,5,4,0,0,0,0,0,0,0,0,"Cromley, Jennifer G"
2016,Spring,2016-sp,EPSY,480,Educational Statistics,2,4,6,0,6,4,3,0,1,0,1,0,5,0,"Crues, Robert W"
2016,Spring,2016-sp,EPSY,490,Prep for Recruitment Counselor,0,81,0,0,3,0,0,0,0,0,0,0,0,0,"Brown, Dawn M"
2016,Spring,2016-sp,EPSY,581,Applied Regression Analysis,3,11,10,7,2,0,0,1,0,0,0,0,0,0,"Cromley, Jennifer G"
2016,Spring,2016-sp,ESE,389,Environ &Sust Field Expedition,6,8,5,2,0,0,0,0,0,0,0,0,0,0,"Haber, Laura G"
2016,Spring,2016-sp,ESE,445,Earth Resources Sustainability,6,11,6,5,3,1,0,0,1,0,0,0,2,1,"Cole, Todd M"
2016,Spring,2016-sp,FAA,499,Foundations of Business,1,7,25,0,14,0,0,0,0,0,0,0,0,0,"Carroll, Sandra"
2016,Spring,2016-sp,FIN,221,Corporate Finance,1,10,2,2,5,3,1,4,1,1,1,0,1,0,"Huang, Ruidi"
2016,Spring,2016-sp,FIN,221,Corporate Finance,2,14,1,1,10,2,4,6,1,0,1,0,1,0,"Huang, Ruidi"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,8,1,3,9,1,1,3,1,0,1,0,1,1,"Oh, Eunji"
2016,Spring,2016-sp,FIN,221,Corporate Finance,1,8,3,2,10,1,5,8,2,0,2,0,1,0,"Kim, Hyun"
2016,Spring,2016-sp,FIN,221,Corporate Finance,1,6,2,2,10,4,3,4,1,0,1,0,2,0,"Oh, Eunji"
2016,Spring,2016-sp,FIN,221,Corporate Finance,2,16,3,2,4,2,2,3,2,0,2,0,2,1,"Kim, Hyun"
2016,Spring,2016-sp,FIN,221,Corporate Finance,2,14,1,3,11,1,4,5,0,0,2,0,0,0,"Huang, Ruidi"
2016,Spring,2016-sp,FIN,221,Corporate Finance,1,17,3,3,12,2,1,4,0,0,0,0,1,0,"Kim, Hyun"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,10,4,5,5,2,1,4,2,1,2,0,1,0,"Polhuy, Oksana"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,11,4,1,11,6,4,2,2,1,1,0,1,0,"Shahhosseini, Mehrnoush"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,7,2,1,8,2,1,3,3,1,5,0,2,0,"Polhuy, Oksana"
2016,Spring,2016-sp,FIN,221,Corporate Finance,1,11,1,2,13,1,1,7,2,1,2,0,2,1,"Shahhosseini, Mehrnoush"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,6,3,3,9,2,3,6,4,3,2,0,1,0,"Shahhosseini, Mehrnoush"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,8,4,2,9,1,3,6,1,0,2,0,1,1,"Oh, Eunji"
2016,Spring,2016-sp,FIN,221,Corporate Finance,0,33,12,4,6,0,1,2,0,0,0,0,0,0,"Dyer, Michael A"
2016,Spring,2016-sp,FIN,241,Fundamentals of Real Estate,1,27,7,5,9,2,0,3,0,0,1,0,0,0,"Davis, Jeffrey M"
2016,Spring,2016-sp,FIN,241,Fundamentals of Real Estate,1,11,9,6,11,6,1,0,0,0,0,1,0,0,"Perkins, Scott E"
2016,Spring,2016-sp,FIN,300,Financial Markets,2,3,3,3,7,2,3,3,4,0,2,0,0,0,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,1,3,7,4,5,5,2,2,2,1,0,0,1,0,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,2,4,2,7,5,1,3,5,0,1,0,0,2,0,"Spencer, Xiangyi X"
2016,Spring,2016-sp,FIN,300,Financial Markets,0,2,4,5,1,4,6,9,4,3,1,0,0,2,"Oltheten, Elisabeth"
2016,Spring,2016-sp,FIN,300,Financial Markets,1,2,0,1,4,2,3,2,1,1,1,0,5,0,
2016,Spring,2016-sp,FIN,300,Financial Markets,0,1,1,1,4,1,2,5,1,1,0,1,3,0,"Waspi, Kevin G"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,1,13,2,7,9,3,1,6,0,0,0,0,0,0,"Kronlund, Mathias"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,5,15,6,13,12,4,2,5,3,0,0,0,0,0,"Kronlund, Mathias"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,0,8,7,6,2,3,3,2,0,0,0,0,0,0,"Peters, Stephen R"
2016,Spring,2016-sp,FIN,321,Advanced Corporate Finance,0,5,14,6,17,11,3,0,0,0,0,0,0,0,"Peters, Stephen R"
2016,Spring,2016-sp,FIN,411,Investment & Portfolio Mngt,0,8,3,6,4,14,1,2,1,0,1,0,0,0,"Ye, Mao"
2016,Spring,2016-sp,FIN,411,Investment & Portfolio Mngt,1,5,5,2,6,3,0,0,2,0,1,0,0,0,"Ye, Mao"
2016,Spring,2016-sp,FIN,412,Options and Futures Markets,1,9,9,4,5,4,1,2,2,0,1,0,0,0,"Peterson, Paul E"
2016,Spring,2016-sp,FIN,423,Financing Emerging Businesses,0,27,10,10,3,0,0,0,0,0,0,0,0,0,"Krueger, George J"
2016,Spring,2016-sp,FIN,423,Financing Emerging Businesses,0,17,20,8,2,1,0,0,0,0,0,0,0,0,"Krueger, George J"
2016,Spring,2016-sp,FIN,431,Property-Liability Insurance,2,14,0,2,6,0,0,3,0,0,0,0,0,0,"Davis, Donald W"
2016,Spring,2016-sp,FIN,435,Personal Wealth Management,5,19,12,6,2,1,0,0,1,0,0,0,0,0,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,443,Legal Issues in Real Estate,1,11,10,4,11,6,1,0,0,0,0,0,0,0,"Perkins, Scott E"
2016,Spring,2016-sp,FIN,446,Real Estate Financial Markets,4,13,9,5,4,3,0,0,0,0,0,0,0,0,"Tchistyi, Alexei V"
2016,Spring,2016-sp,FIN,446,Real Estate Financial Markets,2,20,7,8,4,2,0,0,0,0,0,0,0,0,"Tchistyi, Alexei V"
2016,Spring,2016-sp,FIN,461,Financial Intermediation,0,37,3,0,1,0,0,0,0,0,0,0,0,0,"Manouchehri Ira, Rustom D"
2016,Spring,2016-sp,FIN,490,Investment Management Academy,0,21,2,4,2,0,0,0,0,0,0,0,0,0,"Waspi, Kevin G"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,0,38,10,8,3,0,0,0,0,0,0,0,0,0,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,0,29,16,8,10,1,2,1,0,0,0,0,0,0,"Raskie, Sterling"
2016,Spring,2016-sp,FIN,500,Introduction to Finance,3,24,3,2,0,0,0,0,0,0,0,0,0,0,
2016,Spring,2016-sp,FIN,500,Introduction to Finance,2,19,0,0,0,0,0,0,0,0,0,0,1,0,"Davis, Donald W"
2016,Spring,2016-sp,FIN,512,Financial Derivatives,2,12,3,4,5,1,0,0,0,0,0,0,0,0,"Pearson, Neil D"
2016,Spring,2016-sp,FIN,512,Financial Derivatives,10,22,10,11,6,1,0,2,0,0,0,0,0,1,"Johnson, Timothy C"
2016,Spring,2016-sp,FIN,514,Financial Engineering II,3,17,8,10,5,4,0,1,0,0,0,0,0,1,"Widdicks, Martin"
2016,Spring,2016-sp,FIN,515,Fixed Income Portfolios,3,22,9,9,4,2,1,0,0,0,0,0,0,0,"Pennacchi, George G"
2016,Spring,2016-sp,FIN,522,Cases in Financial Strategy,0,11,5,3,3,1,0,0,0,0,0,0,0,0,"Xuan, Yuhai"
2016,Spring,2016-sp,FIN,522,Cases in Financial Strategy,0,13,12,9,7,0,0,0,0,0,0,0,0,0,"Xuan, Yuhai"
2016,Spring,2016-sp,FIN,526,Enterprise Risk Management,1,9,7,4,1,1,0,1,0,0,0,0,0,0,"Trembacki, Mark D"
2016,Spring,2016-sp,FIN,536,Government Insurance Programs,2,6,7,4,7,0,0,0,0,0,0,0,0,1,"Molitor, David"
2016,Spring,2016-sp,FIN,551,International Finance,5,8,5,9,5,8,0,0,0,0,0,0,0,0,"Chan, Kuo Chi"
2016,Spring,2016-sp,FIN,573,Competition Policy,1,8,2,10,4,3,0,0,0,0,0,0,0,0,"Reif, Julian C"
2016,Spring,2016-sp,FIN,580,Cases in Enterprise Risk Mngmt,1,6,10,3,0,0,1,0,0,1,0,0,0,0,"Vonnahme, Mark C"
2016,Spring,2016-sp,FIN,580,Investment Banking,0,32,10,1,0,0,0,0,0,0,0,0,0,0,"Metzger, Robert L"
2016,Spring,2016-sp,FIN,580,Risk Management,1,18,16,13,13,2,0,0,0,0,0,0,0,1,"Pearson, Neil D"
2016,Spring,2016-sp,FIN,580,Risk Management,0,17,13,12,11,0,0,0,0,0,0,0,0,0,"Pearson, Neil D"
2016,Spring,2016-sp,FR,101,Elementary French I,0,7,6,1,2,0,4,0,2,0,1,0,0,0,"Boukettaya, Karima"
2016,Spring,2016-sp,FR,101,Elementary French I,2,7,6,1,2,1,1,0,1,0,0,0,1,0,"Ghaderi, Anoosheh"
2016,Spring,2016-sp,FR,102,Elementary French II,2,7,5,2,2,3,1,3,0,0,0,0,0,0,"Ndiaye, Gana"
2016,Spring,2016-sp,FR,102,Elementary French II,1,6,4,4,4,2,0,2,1,0,0,0,1,0,"Ndiaye, Gana"
2016,Spring,2016-sp,FR,102,Elementary French II,3,3,6,3,1,2,2,2,0,0,0,0,1,0,"Meritan, Camille A"
2016,Spring,2016-sp,FR,102,Elementary French II,2,5,3,2,6,2,1,3,0,1,2,0,0,0,"Swisher, Emily R"
2016,Spring,2016-sp,FR,102,Elementary French II,2,7,3,2,9,2,0,1,0,0,0,0,0,0,"Swisher, Emily R"
2016,Spring,2016-sp,FR,103,Intermediate French I,1,5,4,4,3,3,2,2,0,0,0,0,1,0,"Taddei, Fara"
2016,Spring,2016-sp,FR,103,Intermediate French I,0,3,7,2,3,3,0,1,0,0,1,0,1,0,"Nicholas, Jessica A"
2016,Spring,2016-sp,FR,104,Intermediate French II,3,11,4,0,2,0,0,0,0,0,0,0,1,0,"Maroun, Daniel N"
2016,Spring,2016-sp,FR,104,Intermediate French II,1,6,2,1,7,2,0,3,0,0,1,0,1,0,"Berthelon, Julien"
2016,Spring,2016-sp,FR,156,Exploring Paris,0,64,10,1,2,0,1,1,0,0,0,0,4,0,"Reynolds, Felisa V"
2016,Spring,2016-sp,FR,418,Language&Minorities in Europe,3,4,7,9,3,4,1,2,0,1,0,0,2,0,"Derhemi, Eda"
2016,Spring,2016-sp,FSHN,101,Intro Food Science & Nutrition,0,172,0,29,30,13,16,16,4,7,6,0,9,1,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,120,Contemporary Nutrition,0,585,0,0,81,0,0,9,0,0,7,1,7,2,"Roach, Rebecca R"
2016,Spring,2016-sp,FSHN,220,Principles of Nutrition,0,25,0,0,11,0,0,2,0,0,0,0,0,0,"Andrade, Juan"
2016,Spring,2016-sp,FSHN,232,Science of Food Preparation,2,22,4,7,8,0,1,5,1,0,1,1,0,0,"Garrow, Linda S"
2016,Spring,2016-sp,FSHN,260,Raw Materials for Processing,3,15,14,9,2,0,0,0,0,0,0,0,0,0,"Padua, Graciela W"
2016,Spring,2016-sp,FSHN,322,Nutrition and the Life Cycle,0,37,0,0,3,0,0,1,0,0,0,0,0,0,"Karduck, Justine M"
2016,Spring,2016-sp,FSHN,332,Science of Food Systems,2,8,1,1,9,0,0,0,0,0,0,0,0,0,"Garrow, Linda S"
2016,Spring,2016-sp,FSHN,349,Food Service Sanitation,2,6,4,4,6,2,0,0,0,0,0,0,0,0,"Craft, Jill N"
2016,Spring,2016-sp,FSHN,418,Food Analysis,2,13,0,1,14,0,0,5,0,0,0,0,0,0,"Cadwallader, Keith R"
2016,Spring,2016-sp,FSHN,427,Biochemical Nutrition II,7,23,9,9,15,1,3,3,1,1,1,0,0,0,"Chen, Hong"
2016,Spring,2016-sp,FSHN,442,HM Skills and Applications,3,9,8,2,0,1,0,2,0,0,0,0,0,0,"Craft, Jill N"
2016,Spring,2016-sp,FSHN,460,Food Processing Engineering,2,26,0,0,12,0,0,4,0,0,0,1,0,1,"Morris, Scott A"
2016,Spring,2016-sp,FSHN,461,Food Processing I,15,9,2,2,1,3,0,0,1,0,0,0,0,0,"Artz, William E"
2016,Spring,2016-sp,FSHN,464,Beverage Science & Technology,0,24,0,4,0,0,0,1,0,0,0,0,0,0,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,471,Food & Industrial Microbiology,4,37,2,3,14,4,2,8,2,0,1,1,1,0,"Miller, Michael J"
2016,Spring,2016-sp,FSHN,499,Ingredient Technology,0,26,0,1,1,1,0,1,0,0,0,0,0,0,"Bohn, Dawn M"
2016,Spring,2016-sp,FSHN,595,Fd Safety for Glbl Fd Security,15,17,1,2,1,0,0,0,0,0,0,0,0,0,"Stasiewicz, Matthew J"
2016,Spring,2016-sp,GCL,145,IASJA:Black Music&Soc Justice,0,12,5,1,5,0,0,0,0,0,0,0,0,0,"Meyers, John P"
2016,Spring,2016-sp,GCL,188,IAHSL: Global Epidemics,6,13,2,2,0,0,0,0,0,0,0,0,1,0,"Soto Crespo, Ramon E"
2016,Spring,2016-sp,GE,261,Business Side of Engineering,0,18,0,0,19,0,0,6,0,0,4,0,4,0,"Wildblood, Harry S"
2016,Spring,2016-sp,GE,311,Engineering Design Analysis,3,9,12,6,11,5,5,6,0,0,1,3,0,0,"Reis, Henrique M"
2016,Spring,2016-sp,GE,312,Instrumentation and Test Lab,6,9,9,10,17,0,5,4,0,0,0,3,0,0,"Reis, Henrique M"
2016,Spring,2016-sp,GE,361,Emotional Intelligence Skills,0,13,9,4,2,1,0,0,0,0,0,0,0,0,"Spencer, Gayle"
2016,Spring,2016-sp,GE,400,Engineering Law,0,29,26,8,5,1,1,1,0,0,0,0,1,0,"Barich, Joseph M"
2016,Spring,2016-sp,GE,413,Engrg Design Optimization,2,10,3,6,2,0,0,2,0,0,1,0,1,0,"Allison, James"
2016,Spring,2016-sp,GE,423,Mechatronics,1,18,7,0,0,0,2,0,0,0,0,0,0,0,"Block, Daniel J"
2016,Spring,2016-sp,GE,424,State Space Design for Control,7,7,10,9,6,14,8,3,4,0,0,2,0,0,"Beck, Carolyn L"
2016,Spring,2016-sp,GE,494,Senior Engineering Project I,5,26,4,0,2,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2016,Spring,2016-sp,GE,495,Senior Engineering Project II,4,54,11,4,4,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2016,Spring,2016-sp,GEOG,101,Global Development&Environment,2,3,1,3,2,2,1,2,3,0,2,0,1,0,"Ramprasad, Vijay"
2016,Spring,2016-sp,GEOG,103,Earth's Physical Systems,8,2,4,3,9,5,1,0,0,0,2,0,1,0,"Cienciala, Piotr"
2016,Spring,2016-sp,GEOG,105,The Digital Earth,0,4,11,2,15,6,0,10,3,0,1,0,1,1,"Cidell, Julie L"
2016,Spring,2016-sp,GEOG,106,Geographies of Globalization,46,23,16,4,4,8,3,0,3,1,0,1,1,0,"Lakhanpal, Shikha"
2016,Spring,2016-sp,GEOG,110,Geography of Intl Conflicts,0,14,13,13,17,10,3,1,2,2,1,0,2,0,"Jefferson, Brian J"
2016,Spring,2016-sp,GEOG,204,Cities of the World,3,3,11,7,3,2,3,2,0,1,1,1,0,0,"Kalipeni, Ezekiel"
2016,Spring,2016-sp,GEOG,210,Social & Environmental Issues,2,23,16,10,6,1,1,2,0,0,0,1,2,0,"Birkenholtz, Trevor"
2016,Spring,2016-sp,GEOG,371,Spatial Analysis,0,7,3,6,5,1,2,3,0,0,0,0,0,0,"McLafferty, Sara L"
2016,Spring,2016-sp,GEOG,379,Intro to GIS Systems,15,15,17,6,6,2,3,0,0,0,0,0,1,0,"Kashem, Md Shakil B"
2016,Spring,2016-sp,GEOG,380,GIS II: Spatial Prob Solving,5,9,6,4,1,1,0,0,0,0,0,0,0,0,"Kashem, Md Shakil B"
2016,Spring,2016-sp,GEOG,466,Environmental Policy,0,14,6,2,2,1,2,2,1,0,1,0,0,0,"Lavey, Warren"
2016,Spring,2016-sp,GEOG,479,CyberGIS,3,10,2,3,0,3,0,0,0,0,0,0,0,0,"Yin, Junjun"
2016,Spring,2016-sp,GEOL,100,Planet Earth,4,2,4,3,2,2,0,0,1,2,0,0,2,0,"Jin, Jing"
2016,Spring,2016-sp,GEOL,100,Planet Earth,5,2,4,2,2,4,1,0,0,1,2,0,0,0,"Long, Ann D"
2016,Spring,2016-sp,GEOL,100,Planet Earth,3,1,5,4,4,2,0,1,0,1,0,0,0,0,"Long, Ann D"
2016,Spring,2016-sp,GEOL,104,Geology of the National Parks,7,15,3,5,7,3,2,3,0,0,2,0,0,0,"Herrstrom, Eileen A"
2016,Spring,2016-sp,GEOL,111,Emergence of Life,16,37,15,24,20,6,7,9,7,5,5,2,16,0,"Cole, Todd M"
2016,Spring,2016-sp,GEOL,117,The Oceans,4,11,13,14,4,4,3,1,0,0,0,0,10,1,"Hurst, Stephen D"
2016,Spring,2016-sp,GEOL,118,Natural Disasters,19,27,22,24,28,21,17,15,10,1,3,4,2,1,"Johnson, Thomas M"
2016,Spring,2016-sp,GEOL,208,History of the Earth System,0,2,2,3,3,3,3,4,1,0,1,0,0,0,"Stewart, Michael A"
2016,Spring,2016-sp,GEOL,380,Environmental Geology,7,4,3,5,0,1,1,0,0,0,0,0,0,0,"Altaner, Stephen P"
2016,Spring,2016-sp,GEOL,436,Petrology and Petrography,0,4,3,2,6,2,4,3,1,0,1,0,0,0,"Lundstrom, Craig C"
2016,Spring,2016-sp,GEOL,440,Sedimentology and Stratigraphy,0,7,8,7,7,4,2,0,0,0,0,0,1,0,"Malinowski, Jacalyn M"
2016,Spring,2016-sp,GEOL,470,Introduction to Hydrogeology,2,9,4,2,3,3,2,1,1,0,1,1,0,0,"Druhan, Jennifer"
2016,Spring,2016-sp,GER,101,Beginning German I,2,10,7,1,0,0,1,1,0,0,0,0,0,0,"Sellinger, David J"
2016,Spring,2016-sp,GER,101,Beginning German I,9,5,2,1,1,2,1,1,0,0,0,0,1,0,"Sellinger, David J"
2016,Spring,2016-sp,GER,102,Beginning German II,4,8,3,2,3,0,0,1,0,0,0,0,1,1,"Metzel, Peter"
2016,Spring,2016-sp,GER,102,Beginning German II,1,5,5,1,4,4,1,2,0,0,0,0,0,0,"Guo, Lujun"
2016,Spring,2016-sp,GER,102,Beginning German II,4,7,4,2,1,2,0,1,1,0,0,0,0,0,"Colomb, Monet U"
2016,Spring,2016-sp,GER,102,Beginning German II,4,9,4,0,2,1,1,0,0,0,0,0,0,0,"Colomb, Monet U"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,3,6,4,3,3,1,0,0,1,0,0,0,1,0,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,10,9,1,0,2,1,0,0,0,0,0,0,0,0,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,251,Grimm's Fairy Tales in Context,1,4,4,2,6,1,0,1,1,0,0,0,1,0,"Stoeckl, Stephanie J"
2016,Spring,2016-sp,GER,260,The Holocaust in Context - ACP,0,9,5,1,2,1,1,2,0,0,0,0,3,0,"Watzke, Petra A"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,10,8,5,0,1,1,0,0,0,0,0,0,0,0,"Gresh, Rebecca A"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,4,11,7,0,1,1,1,0,0,0,0,1,0,0,"Muniandy, Parthiban"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies,7,6,8,1,0,2,1,1,0,0,0,0,0,0,"Zhang, Gehui"
2016,Spring,2016-sp,GLBL,100,Intro to Global Studies-Honors,2,5,7,3,5,0,0,1,0,0,0,1,1,0,"Kulkarni, Shyam S"
2016,Spring,2016-sp,GLBL,250,Development,3,10,3,3,1,1,0,0,0,0,0,0,0,0,"Kohli, Tanu"
2016,Spring,2016-sp,GLBL,296,The Politics of Food,3,6,8,1,3,1,0,0,0,0,0,0,0,0,"Bui, Long B"
2016,Spring,2016-sp,GLBL,392,Int Diplomacy and Negotiation,5,6,5,1,6,7,2,0,1,0,1,0,2,0,"Wedig, Timothy E"
2016,Spring,2016-sp,GLBL,450,Poverty Interventions and Eval,3,8,3,2,0,2,0,0,0,0,2,0,3,0,"Dill, Brian J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,1,9,7,1,5,4,3,2,1,1,0,0,0,0,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,1,13,4,5,6,0,0,1,0,0,0,0,2,0,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,100,Intro Gender & Women's Studies,3,6,3,2,8,2,1,3,2,0,0,1,2,0,"Britzman, Kylee J"
2016,Spring,2016-sp,GWS,202,Sexualities,2,12,11,2,1,1,0,2,0,0,0,0,0,1,"Ruehlicke, Andrea"
2016,Spring,2016-sp,GWS,202,Sexualities,1,7,9,6,1,3,1,1,1,0,0,0,0,0,"Klean Zwilling, Jillian M"
