Fall,Term Code,College,Department,Degree,Major Code,Major Name,Concentration Code,Concentration Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
2017,120178,KL ,793,PHD ,183,Human & Community Development ,5126,Human Development & Family St ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10KS0183PHD
2017,120178,KL ,793,PHD ,5577,Human Dvlpmt & Family Studies ,  ,  ,24,2,22,0,11,0,2,4,0,0,0,7,0,2,0,0,0,6,18,10KS5577PHD
2017,120178,KR ,801,BA ,261,Dance ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KR0261BA
2017,120178,KR ,801,BFA ,261,Dance ,  ,  ,59,5,54,0,33,2,15,3,0,0,5,1,0,20,1,1,2,43,16,10KR0261BFA
2017,120178,KR ,801,MFA ,261,Dance ,  ,  ,10,3,7,0,7,0,0,2,0,0,1,0,0,1,1,0,1,2,8,10KS0261MFA
2017,120178,KL ,802,BS ,30,Crop Sciences ,31,Agroecology ,6,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10KL0031BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,32,Plant Protection ,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KL0032BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,33,Crops ,19,15,4,0,18,0,0,0,0,0,0,1,0,0,0,0,0,18,1,10KL0033BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,34,Crop Agribusiness ,42,29,13,0,36,1,0,0,0,0,1,4,0,1,0,0,1,37,5,10KL0034BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,35,Plant Biotech & Molecular Bio ,53,26,27,0,37,3,0,2,0,0,4,6,1,1,0,0,7,44,9,10KL0035BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,36,Biological Sciences ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,10KL0036BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,5123,Integrated Pest Management ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KL5123BS
2017,120178,KL ,802,BS ,30,Crop Sciences ,5560,Horticultural Food Systems ,15,3,12,0,11,0,1,1,0,0,2,0,0,1,2,0,0,15,0,10KL5560BS
2017,120178,KL ,802,BS ,63,Horticulture ,5300,Sustainable Landscapes ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KL0063BS
2017,120178,KL ,802,BS ,63,Horticulture ,5301,Specialty Crops ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL0063BS
2017,120178,KL ,802,MS ,30,Crop Sciences ,  ,  ,37,24,13,0,24,0,0,1,0,0,0,12,0,0,0,0,0,21,16,10KS0030MS
2017,120178,KL ,802,MS ,30,Crop Sciences ,  ,  ,23,14,9,0,19,0,1,1,0,0,1,0,1,1,1,0,0,11,12,10KS0030MSU
2017,120178,KL ,802,MS ,4026,Bioinformatics ,5100,Crop Science ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,10KS5100MS
2017,120178,KL ,802,PHD ,30,Crop Sciences ,  ,  ,47,30,17,0,19,0,1,1,0,0,0,24,2,1,0,0,0,14,33,10KS0030PHD
2017,120178,KU ,853,JD ,385,Law ,  ,  ,432,262,170,0,261,46,21,27,0,0,10,35,32,25,4,0,54,258,174,10KU0385JD
2017,120178,KU ,853,JSD ,281,Law ,  ,  ,7,2,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,10KS0281JSD
2017,120178,KU ,853,LLM ,281,Law ,  ,  ,77,36,41,0,2,0,2,1,0,0,0,72,0,2,0,0,0,4,73,10KS0281LLM
2017,120178,KU ,853,LLM ,281,Law ,5437,Corporate and Finance Law ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0281LLM
2017,120178,KU ,853,MSL ,5223,Law ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10KS5223MSL
2017,120178,KU ,853,NDEG ,385,Law ,  ,  ,26,17,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,10KU0385NDEG
2017,120178,KV ,864,BALAS ,301,Linguistics ,  ,  ,78,28,50,0,42,9,4,15,0,0,3,5,0,7,0,0,11,68,10,10KV0301BALA
2017,120178,KV ,864,BALAS ,301,Linguistics ,  ,  ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10KV8037BALA
2017,120178,KV ,864,BSLAS ,5351,Computer Sci & Linguistics ,  ,  ,68,48,20,0,19,30,2,4,1,0,1,10,1,3,2,0,31,33,35,10KV5351BSLA
2017,120178,KV ,864,BSLAS ,5351,Computer Sci & Linguistics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KV8037BSLA
2017,120178,KV ,864,MA ,299,Teaching of English Sec Lang ,  ,  ,32,9,23,0,14,2,0,1,0,0,1,14,0,0,0,0,3,12,20,10KS0299MA
2017,120178,KV ,864,MA ,301,Linguistics ,  ,  ,19,3,16,0,5,1,0,2,0,0,1,10,0,0,0,0,2,3,16,10KS0301MA
2017,120178,KV ,864,NDEG ,299,Teaching of English Sec Lang ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0299NDEU
2017,120178,KV ,864,NONE ,301,Linguistics ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10KV0301NONE
2017,120178,KV ,864,PHD ,301,Linguistics ,  ,  ,32,8,24,0,13,3,0,1,0,0,1,14,0,0,0,0,4,3,29,10KS0301PHD
2017,120178,KV ,864,PHD ,301,Linguistics ,5367,Sec Lang Acquis & Teacher Ed ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0301PHD
2017,120178,KV ,872,BALAS ,5330,Geography & Geographic Info Sc ,  ,  ,25,20,5,0,12,4,3,1,0,0,1,4,0,4,0,0,5,20,5,10KV5330BALA
2017,120178,KV ,872,BALAS ,5330,Geography & Geographic Info Sc ,3886,Geographic Information Science ,11,7,4,0,3,2,2,1,0,0,0,3,0,2,0,0,2,8,3,10KV5330BALA
2017,120178,KV ,872,BALAS ,5330,Geography & Geographic Info Sc ,3886,Geographic Information Science ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
2017,120178,KV ,872,MS ,5856,Geography ,  ,  ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS5856MS
2017,120178,KV ,872,MS ,5856,Geography ,3886,Geographic Information Science ,17,11,6,0,1,1,0,0,0,0,0,15,0,0,0,0,1,1,16,1PKS5856MS
2017,120178,KV ,872,PHD ,341,Geography ,  ,  ,32,18,14,0,9,0,2,2,0,0,0,19,0,2,1,0,0,4,28,10KS0341PHD
2017,120178,LC ,873,MS ,5274,VMS - Comparative Biosciences ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS5274MS
2017,120178,LC ,873,PHD ,5274,VMS - Comparative Biosciences ,  ,  ,15,1,14,0,8,2,0,0,0,0,1,4,0,0,0,0,3,7,8,10KS5274PHD
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,57,Fish and Wildlife Conservation ,60,38,22,0,45,2,4,5,1,0,1,2,0,5,2,0,3,55,5,10KL0051BS
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,57,Fish and Wildlife Conservation ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10KL0057BS
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5239,Humn Dimnsns of the Environmnt ,56,23,33,0,35,3,2,7,0,0,0,9,0,3,0,0,3,46,10,10KL0051BS
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5239,Humn Dimnsns of the Environmnt ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5240,Resrce Cons & Restoration Ecol ,80,30,50,0,43,11,2,13,0,0,1,10,0,2,0,0,12,61,19,10KL0051BS
2017,120178,KL ,875,BS ,51,Natural Resrcs & Environ Sci ,5241,Globl Chg & Landscape Dynamics ,29,6,23,0,19,2,0,3,0,0,1,4,0,0,0,0,3,24,5,10KL0051BS
2017,120178,KL ,875,MS ,190,Natural Res & Env Sciences ,  ,  ,46,17,29,0,36,1,1,1,0,0,2,4,1,1,2,0,2,15,31,10KS0190MS
2017,120178,KL ,875,MS ,190,Natural Res & Env Sciences ,  ,  ,34,13,21,0,30,0,0,1,0,0,1,0,2,0,0,0,1,13,21,10KS0190MSU
2017,120178,KL ,875,PHD ,190,Natural Res & Env Sciences ,  ,  ,40,25,15,0,29,0,0,0,0,0,1,10,0,0,1,0,0,14,26,10KS0190PHD
2017,120178,KR ,883,BFA ,162,Theatre ,3980,Stage Management ,17,2,15,0,12,0,0,2,0,0,2,1,0,0,0,0,2,14,3,10KR3980BFA
2017,120178,KR ,883,BFA ,162,Theatre ,3985,Theatre Studies ,21,8,13,0,14,1,3,0,0,0,0,3,0,3,0,0,1,18,3,10KR3985BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4081,Acting ,44,21,23,0,27,2,9,5,0,0,1,0,0,10,0,0,3,41,3,10KR4081BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4082,Costume Design and Technology ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10KR4082BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4083,Scenic Technology ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KR4083BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4084,Lighting Design ,6,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10KR4084BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4085,Sound Design and Technology ,5,2,3,0,3,0,1,1,0,0,0,0,0,1,0,0,0,5,0,10KR4085BFA
2017,120178,KR ,883,BFA ,162,Theatre ,4086,Scenic Design ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KR4086BFA
2017,120178,KR ,883,MA ,162,Theatre ,  ,  ,10,2,8,0,7,0,0,1,0,0,0,2,0,0,0,0,0,6,4,10KS0162MA
2017,120178,KR ,883,MFA ,162,Theatre ,271,Design and Technology ,46,16,30,0,29,0,4,5,0,0,2,6,0,5,0,0,1,6,40,10KS0271MFA
2017,120178,KR ,883,MFA ,162,Theatre ,272,Acting ,7,5,2,0,3,0,4,0,0,0,0,0,0,4,0,0,0,1,6,10KS0272MFA
2017,120178,KR ,883,NONE ,162,Theatre ,4080,Theatre Foundations ,36,14,22,0,25,2,4,3,0,0,2,0,0,5,1,1,3,33,3,10KR4080NONE
2017,120178,KR ,883,PHD ,162,Theatre ,  ,  ,10,5,5,0,7,1,0,0,1,0,0,1,0,0,1,0,1,5,5,10KS0162PHD
2017,120178,KM ,902,BS ,1432,Marketing ,  ,  ,119,43,76,0,69,13,8,17,1,0,3,7,1,8,1,0,16,105,14,10KM1432BS
2017,120178,KM ,902,BS ,1432,Marketing ,  ,  ,130,44,86,0,69,25,8,13,0,0,4,11,0,9,1,0,28,111,19,10KM8037BS
2017,120178,KM ,902,BS ,5070,Information Sys & Info Tech ,  ,  ,49,32,17,0,20,18,3,6,0,0,1,1,0,4,0,0,19,42,7,10KM5070BS
2017,120178,KM ,902,BS ,5070,Information Sys & Info Tech ,  ,  ,64,33,31,0,26,20,3,9,0,0,1,4,1,3,0,0,21,59,5,10KM8037BS
2017,120178,KM ,902,BS ,5071,Supply Chain Management ,  ,  ,14,6,8,0,9,2,0,2,0,0,1,0,0,0,2,0,2,14,0,10KM5071BS
2017,120178,KM ,902,BS ,5071,Supply Chain Management ,  ,  ,65,23,42,0,46,10,0,4,0,0,2,3,0,0,1,0,11,60,5,10KM8037BS
2017,120178,KM ,902,BS ,5072,Business Process Management ,  ,  ,11,6,5,0,7,2,1,0,0,0,0,1,0,1,0,0,2,9,2,10KM5072BS
2017,120178,KM ,902,BS ,5072,Business Process Management ,  ,  ,24,11,13,0,12,1,1,6,0,0,3,1,0,2,0,0,3,21,3,10KM8037BS
2017,120178,KM ,902,BS ,5073,Management ,86,Entrepreneurship ,30,20,10,0,14,5,3,3,0,0,1,4,0,4,0,0,5,25,5,10KM5073BS
2017,120178,KM ,902,BS ,5073,Management ,86,Entrepreneurship ,6,4,2,0,2,3,1,0,0,0,0,0,0,1,0,0,3,5,1,10KM8037BS
2017,120178,KM ,902,BS ,5073,Management ,5074,International Business ,17,9,8,0,8,3,3,1,0,0,0,2,0,3,0,1,3,13,4,10KM5073BS
2017,120178,KM ,902,BS ,5073,Management ,5074,International Business ,12,2,10,0,7,1,0,2,0,0,0,2,0,0,0,0,1,10,2,10KM8037BS
2017,120178,KM ,902,BS ,5073,Management ,5075,General Management ,36,19,17,0,20,3,2,9,0,0,1,1,0,3,0,0,3,29,7,10KM5073BS
2017,120178,KM ,902,BS ,5073,Management ,5075,General Management ,17,8,9,0,11,1,2,0,0,1,0,2,0,2,0,1,1,14,3,10KM8037BS
2017,120178,KM ,902,BS ,5597,Information Systems ,  ,  ,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KM5597BS
2017,120178,KM ,902,BS ,5600,Operations Management ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KM5600BS
2017,120178,KM ,902,MS ,79,Business Administration ,  ,  ,52,23,29,0,1,3,0,2,0,0,0,46,0,0,0,0,3,3,49,10KS0079MS
2017,120178,KM ,902,MS ,5148,Technology Management ,  ,  ,92,53,39,0,4,2,1,5,0,0,1,79,0,3,1,0,3,11,81,10KS5148MSK
2017,120178,KM ,902,PHD ,79,Business Administration ,  ,  ,40,21,19,0,3,1,2,1,0,0,0,33,0,2,1,0,1,3,37,10KS0079PHD
2017,120178,KS ,913,PHD ,5094,Informatics ,  ,  ,45,31,14,0,18,3,1,0,0,0,1,22,0,2,0,0,3,17,28,10KS5094PHD
2017,120178,KP ,917,BS ,118,Engineering Mechanics ,  ,  ,129,107,22,0,37,25,0,10,0,0,3,54,0,1,0,0,27,53,76,10KP0118BS
2017,120178,KP ,917,BS ,133,Mechanical Engineering ,  ,  ,859,687,172,0,435,140,13,76,1,1,37,152,4,25,11,2,166,588,271,10KP0133BS
2017,120178,KP ,917,MENGR ,133,Mechanical Engineering ,  ,  ,51,43,8,0,5,4,0,2,0,0,1,39,0,0,0,1,7,8,43,1PKS0133MENG
2017,120178,KP ,917,MENGR ,133,Mechanical Engineering ,  ,  ,14,11,3,0,9,2,0,2,0,0,1,0,0,0,0,0,3,4,10,1PKS0133MENU
2017,120178,KP ,917,MENGR ,1211,Engineering ,5419,Computational Engineering ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,1PKS5419MENG
2017,120178,KP ,917,MS ,133,Mechanical Engineering ,  ,  ,139,115,24,0,32,11,1,2,0,0,2,90,1,2,0,0,13,18,121,10KS0133MS
2017,120178,KP ,917,MS ,133,Mechanical Engineering ,  ,  ,11,11,0,0,7,2,0,1,0,0,1,0,0,0,0,0,3,4,7,10KS0133MSU
2017,120178,KP ,917,MS ,133,Mechanical Engineering ,5511,Computational Sci & Engr ,5,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10KS0133MS
2017,120178,KP ,917,MS ,242,Theoretical & Applied Mechans ,  ,  ,9,7,2,0,5,1,0,0,0,0,0,3,0,0,0,0,1,3,6,10KS0242MS
2017,120178,KP ,917,PHD ,133,Mechanical Engineering ,  ,  ,221,194,27,0,28,7,0,2,1,0,4,179,0,0,1,0,11,19,202,10KS0133PHD
2017,120178,KP ,917,PHD ,133,Mechanical Engineering ,5511,Computational Sci & Engr ,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,10KS0133PHD
2017,120178,KP ,917,PHD ,242,Theoretical & Applied Mechans ,  ,  ,31,27,4,0,7,1,0,1,0,0,1,21,0,0,0,0,2,5,26,10KS0242PHD
2017,120178,KP ,917,PHD ,242,Theoretical & Applied Mechans ,5511,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS0242PHD
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,  ,  ,268,193,75,0,109,66,1,11,0,0,11,68,2,4,2,0,76,146,122,10KP0130BS
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,3908,Ceramics ,5,5,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,2,3,10KP3908BS
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,3909,Electronic Materials ,22,18,4,0,8,3,0,1,0,0,0,10,0,0,0,0,3,8,14,10KP3909BS
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,3910,Metals ,16,11,5,0,12,2,0,0,0,0,1,1,0,0,0,0,3,13,3,10KP3910BS
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,3911,Biomaterials ,15,8,7,0,6,2,1,1,0,0,0,5,0,1,0,0,2,10,5,10KP3911BS
2017,120178,KP ,919,BS ,130,Materials Science & Engr ,3912,Polymer ,14,7,7,0,4,2,0,0,0,0,0,8,0,0,0,0,2,4,10,10KP3912BS
2017,120178,KP ,919,MS ,130,Materials Science & Engr ,  ,  ,31,26,5,0,2,4,0,0,0,0,0,25,0,0,0,0,4,2,29,10KS0130MS
2017,120178,KP ,919,MS ,130,Materials Science & Engr ,5511,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0130MS
2017,120178,KP ,919,PHD ,130,Materials Science & Engr ,  ,  ,145,99,46,0,39,11,2,3,0,0,3,87,0,2,0,0,14,7,138,10KS0130PHD
2017,120178,KP ,919,PHD ,130,Materials Science & Engr ,5511,Computational Sci & Engr ,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10KS0130PHD
2017,120178,KV ,927,BALAS ,412,Germanic Lang & Lit ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV0412BALA
2017,120178,KV ,927,BALAS ,412,Germanic Lang & Lit ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BALA
2017,120178,KV ,927,BALAS ,412,Germanic Lang & Lit ,3888,Language and Literature ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
2017,120178,KV ,927,BALAS ,412,Germanic Lang & Lit ,3891,Scandinavian Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV3891BALA
2017,120178,KV ,927,MA ,303,German ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10KS0303MA
2017,120178,KV ,927,NDEG ,303,German ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS0303NDEG
2017,120178,KV ,927,PHD ,303,German ,  ,  ,7,5,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,7,10KS0303PHD
2017,120178,KP ,933,BS ,109,Computer Engineering ,  ,  ,1270,1114,156,0,351,431,18,52,0,0,31,377,10,24,4,2,460,570,700,10KP0109BS
2017,120178,KP ,933,BS ,115,Electrical Engineering ,  ,  ,1025,879,146,0,322,267,18,50,0,0,28,335,5,20,2,5,295,465,560,10KP0115BS
2017,120178,KP ,933,MENGR ,1200,Electrical & Computer Engr ,  ,  ,94,70,24,0,5,5,0,0,0,0,0,84,0,0,0,0,5,5,89,1PKS1200MENG
2017,120178,KP ,933,MENGR ,1200,Electrical & Computer Engr ,5579,BS/MENG ECE ,21,19,2,0,4,4,0,1,0,0,0,12,0,0,0,0,4,8,13,1PKS5579MENG
2017,120178,KP ,933,MS ,1200,Electrical & Computer Engr ,  ,  ,248,207,41,0,44,30,3,5,0,0,3,163,0,3,0,0,34,35,213,10KS1200MS
2017,120178,KP ,933,PHD ,1200,Electrical & Computer Engr ,  ,  ,255,214,41,0,38,20,3,1,0,0,1,191,1,3,0,0,21,23,232,10KS1200PHD
2017,120178,KP ,933,PHD ,1200,Electrical & Computer Engr ,5511,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS1200PHD
2017,120178,KT ,934,MS ,5420,Strategic Brand Communication ,  ,  ,23,5,18,0,16,1,2,3,0,0,0,0,1,2,0,0,2,11,12,1PKS5420MSU
2017,120178,KT ,934,NDEG ,67,Nondegree ,  ,  ,21,9,12,0,6,1,2,0,0,0,1,11,0,2,1,0,1,10,11,10KT0067NDEG
2017,120178,KM ,938,MBA ,9875,Business Administration (MBA) ,3924,Executive Program ,32,24,8,0,17,5,7,2,0,0,0,0,1,7,0,0,5,30,2,10KS3924MBA2
2017,120178,KV ,948,PHD ,322,Microbiology ,  ,  ,53,20,33,0,21,8,1,2,0,0,3,18,0,2,1,0,10,13,40,10KS0322PHD
2017,120178,KM ,952,MBA ,9875,Business Administration (MBA) ,  ,  ,787,540,246,1,436,170,37,56,0,2,10,1,75,44,7,2,224,260,527,10KS9875MBAU
2017,120178,KM ,952,NDEG ,67,Nondegree ,  ,  ,114,67,47,0,1,0,0,0,0,0,0,113,0,0,0,0,0,1,113,10KM0067NDEG
2017,120178,KM ,952,NDEG ,9875,Business Administration (MBA) ,  ,  ,150,102,48,0,76,24,16,11,0,0,4,1,18,18,2,0,32,2,148,10LN9875NDEU
2017,120178,KM ,952,NONE ,70,Curric Unassigned ,  ,  ,934,504,428,2,484,193,36,95,0,0,29,94,3,50,3,4,215,711,223,10KM0070NONE
2017,120178,KV ,954,MA ,5312,S Asian & Middle Eastern St ,  ,  ,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,10KS5312MA
2017,120178,KV ,958,BALAS ,5459,Slavic Studies ,  ,  ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV5459BALA
2017,120178,KV ,958,PHD ,302,Slavic Languages & Literature ,  ,  ,15,3,12,0,7,0,1,1,0,0,0,5,1,1,0,0,1,1,14,10KS0302PHD
2017,120178,KV ,968,PHD ,323,Neuroscience ,  ,  ,58,24,34,0,34,4,1,5,0,0,4,10,0,3,1,0,7,18,40,10KS0323PHD
2017,120178,KL ,971,MS ,191,Nutritional Sciences ,  ,  ,20,3,17,0,12,3,0,4,0,0,0,1,0,0,0,0,3,7,13,10KS0191MS
2017,120178,KL ,971,PHD ,191,Nutritional Sciences ,  ,  ,29,9,20,0,13,4,1,1,0,0,1,9,0,1,0,0,5,9,20,10KS0191PHD
2017,120178,KP ,973,BS ,5183,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,76,66,10,0,46,9,0,6,0,0,5,10,0,1,1,1,14,53,23,10KP5183BS
2017,120178,KP ,973,BS ,5183,"Nuclear, Plasma, Radiolgc Engr ",3913,"Power, Safety, and the Environ ",36,30,6,0,27,0,1,2,0,0,3,2,1,3,1,1,1,31,5,10KP5183BS
2017,120178,KP ,973,BS ,5183,"Nuclear, Plasma, Radiolgc Engr ",3914,Plasma and Fusion Sci and Engr ,20,16,4,0,10,5,0,1,0,0,3,1,0,0,0,0,8,15,5,10KP5183BS
2017,120178,KP ,973,BS ,5183,"Nuclear, Plasma, Radiolgc Engr ",3915,"Radiol, Medical, & Instr Apps ",9,5,4,0,5,1,1,2,0,0,0,0,0,1,0,0,1,8,1,10KP5183BS
2017,120178,KP ,973,MS ,5183,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,24,22,2,0,10,1,0,1,0,0,0,12,0,0,0,0,1,5,19,10KS5183MS
2017,120178,KP ,973,MS ,5183,"Nuclear, Plasma, Radiolgc Engr ",5511,Computational Sci & Engr ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5183MS
2017,120178,KP ,973,NDEG ,5183,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5183NDEG
2017,120178,KP ,973,PHD ,139,Nuclear Engineering ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0139PHD
2017,120178,KP ,973,PHD ,5183,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,65,60,5,0,25,3,0,1,0,0,0,35,1,0,0,0,3,19,46,10KS5183PHD
2017,120178,KP ,973,PHD ,5183,"Nuclear, Plasma, Radiolgc Engr ",5511,Computational Sci & Engr ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS5183PHD
2017,120178,KV ,982,BALAS ,5167,Latina/Latino Studies ,  ,  ,10,1,9,0,0,0,0,10,0,0,0,0,0,2,0,0,0,10,0,10KV5167BALA
2017,120178,KV ,982,BALAS ,5167,Latina/Latino Studies ,  ,  ,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10KV8037BALA
2017,120178,KV ,985,BALAS ,304,French ,  ,  ,7,2,5,0,1,1,1,2,0,0,2,0,0,2,1,0,2,7,0,10KV0304BALA
2017,120178,KV ,985,BALAS ,304,French ,3875,French Commercial Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV3875BALA
2017,120178,KV ,985,BALAS ,304,French ,3876,French Studies ,7,3,4,0,2,3,0,1,0,0,0,1,0,0,0,0,3,5,2,10KV3876BALA
2017,120178,KV ,985,BALAS ,305,Italian ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10KV0305BALA
2017,120178,KV ,985,MA ,304,French ,  ,  ,6,1,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10KS0304MA
2017,120178,KV ,985,MA ,305,Italian ,  ,  ,3,1,2,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,2,10KS0305MA
2017,120178,KV ,985,NDEG ,304,French ,  ,  ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0304NDEG
2017,120178,KV ,985,PHD ,304,French ,  ,  ,12,5,7,0,3,0,1,0,0,0,0,8,0,1,0,0,0,1,11,10KS0304PHD
2017,120178,KV ,985,PHD ,304,French ,5352,Romance Linguistics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0304PHD
2017,120178,KV ,985,PHD ,305,Italian ,  ,  ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10KS0305PHD
2017,120178,LP ,992,CAS ,370,Library & Information Science ,  ,  ,6,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,1,5,1,10KS0370CAS
2017,120178,LP ,992,CAS ,370,Library & Information Science ,  ,  ,5,0,5,0,3,1,1,0,0,0,0,0,0,1,0,0,1,4,1,10KS0370CASU
2017,120178,LP ,992,MS ,370,Library & Information Science ,  ,  ,208,47,161,0,173,5,4,7,0,0,6,13,0,7,2,1,9,121,87,10KS0370MS
2017,120178,LP ,992,MS ,370,Library & Information Science ,  ,  ,284,60,220,4,234,7,15,11,0,0,10,0,7,17,4,1,13,204,80,10KS0370MSU
2017,120178,LP ,992,MS ,4026,Bioinformatics ,5098,Library & Information Science ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5098MS
