Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
PSYC,238,38054,Psychopathol & Probs in Living,C,LCD,120238,0,9,4,4,3,4,0,1,1,0,0,0,0,0,3.36,"Kwapil, Thomas R"
PSYC,238,38092,Psychopathol & Probs in Living,H,LCD,120238,0,2,4,3,5,3,3,3,2,2,0,1,0,1,2.69,"Kwapil, Thomas R"
PSYC,238,48047,Psychopathol & Probs in Living,I,LCD,120238,0,9,10,6,11,4,2,0,0,1,0,0,0,0,3.31,"Kwapil, Thomas R"
PSYC,238,48048,Psychopathol & Probs in Living,J,LCD,120238,0,11,9,1,8,4,1,0,0,0,1,0,0,0,3.38,"Kwapil, Thomas R"
PSYC,239,30683,Community Psych,A,LEC,120238,0,57,9,6,5,0,1,0,0,0,0,0,0,0,3.82,"Todd, Nathan R"
PSYC,245,32647,Industrial Org Psych,A,LEC,120238,26,41,11,10,6,7,0,2,1,0,0,0,1,0,3.66,"Adjei, Kwesi O"
PSYC,248,30686,Learning and Memory,A,LEC,120238,27,87,2,11,28,2,6,8,0,0,4,1,3,0,3.49,"Holden, LaTasha R"
PSYC,250,30689,Psych of Personality,A,LEC,120238,33,26,29,17,17,16,6,4,1,0,0,1,3,0,3.38,"Roberts, Brent W"
PSYC,308,78467,Psych Religion & Spirituality,A,LEC,120238,0,36,10,6,4,0,2,0,1,0,0,0,0,0,3.71,"Todd, Nathan R"
PSYC,313,75615,"Drugs, Brain and Behavior",A,LEC,120238,10,25,12,6,17,7,6,7,3,0,2,0,4,1,3.12,"Gulley, Joshua M"
PSYC,320,62701,The Teenage Years,A,LEC,120238,76,48,12,4,2,2,2,0,0,1,0,0,0,0,3.88,"Wood, Erin E"
PSYC,328,78170,Psychology of Gender,A,LEC,120238,108,21,5,4,3,2,1,0,0,1,1,0,1,0,3.85,"Briley, Daniel A"
PSYC,332,38166,Social Psych Methods Lab,AL1,LEC,120238,68,11,34,12,9,2,0,2,0,0,0,0,0,1,3.75,"Vahedi, Meisam"
PSYC,336,51387,Self in Virtual Communities,CH,LEC,120238,21,4,0,5,0,1,0,0,0,0,0,0,0,0,3.85,"Hunter, Carla D"
PSYC,339,78237,Restorative Justice Principles,ML,LEC,120238,0,26,8,3,5,0,0,1,0,0,0,0,0,0,3.73,"Lyubansky, Mikhail"
PSYC,340,37955,CounselCenterParaProfessional,CCP,LAB,120238,0,23,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Hunter, Carla D"
PSYC,350,39819,Personality Lab,AL,LEC,120238,3,79,0,0,5,0,0,0,0,0,0,0,0,0,3.94,"Fraley, Robert C"
PSYC,363,41810,Developmental Child Psych Lab,AL1,LEC,120238,5,13,5,1,9,1,8,3,1,0,2,0,1,0,3.1,"Shenouda, Christine K"
PSYC,396,75616,Decisions and Judgments,JH,LEC,120238,0,20,3,1,1,2,3,0,1,0,0,0,0,0,3.59,"Hotaling, Jared M"
PSYC,403,43369,Memory and Amnesia,UG,LEC,120238,0,101,0,0,30,0,0,10,0,0,1,0,0,0,3.63,"Cohen, Neal J"
PSYC,408,70379,Human Behavior Genetics,UG,LCD,120238,0,98,0,0,11,0,0,7,0,0,4,0,6,1,3.52,"Derringer, Jaime L"
PSYC,417,65349,Neurosci of Eating & Drinking,UG,LEC,120238,19,24,11,4,9,4,5,7,0,1,1,0,0,1,3.45,"Liang, Nu-Chu"
PSYC,433,51752,Evolutionary Neuroscience,UG,LEC,120238,2,17,9,5,16,2,3,5,1,0,1,3,2,0,3.05,"Rhodes, Justin S"
PSYC,453,53261,Cog Neuroscience of Vision,GR,LEC,120238,0,8,3,1,5,3,1,0,0,0,0,0,1,0,3.28,"Goense, Jozien"
PSYC,465,37976,Personality and Soc Dev,UG,LEC,120238,10,64,12,6,17,1,0,2,1,3,1,0,0,0,3.63,"Ratner, Kaylin A"
PSYC,468,67278,Psych and Law,UG,LEC,120238,23,20,8,11,4,6,4,3,3,1,1,0,2,0,3.36,"Ashur, Yarden"
PSYC,475,43332,Personnel Psych,UG,LEC,120238,18,24,16,8,6,5,4,1,1,0,0,0,1,0,3.54,"Zhang, Bo"
PSYC,496,46959,Programming & Data Science w R,ADH,LCD,120238,8,11,4,0,1,0,0,0,0,0,0,0,0,0,3.91,"Adhimoolam, Babu"
PSYC,514,48220,Seminar in Cognitive Science,A,LCD,120238,7,9,9,2,2,1,0,1,0,0,0,0,1,0,3.64,"Hummel, John E"
REHB,330,73247,Disability in American Society,ON2,ONL,120238,126,83,0,0,10,0,0,4,0,0,1,0,3,0,3.85,"Jan, Yih-Kuen"
REHB,402,30739,Medical Aspects of Disability,A,LCD,120238,0,34,0,0,10,0,1,0,0,0,0,0,0,0,3.74,"Strauser, David R"
REL,104,68182,Asian Mythology,ADA,DIS,120238,0,17,4,4,1,0,0,0,0,0,0,0,3,0,3.41,"Tu, Hpone M"
REL,104,68183,Asian Mythology,ADB,DIS,120238,0,9,3,6,4,1,2,1,1,1,0,0,2,0,3.04,"Rives, Turner H"
REL,104,68185,Asian Mythology,ADD,DIS,120238,0,11,6,3,5,0,0,0,2,0,0,0,2,0,3.25,"Tu, Hpone M"
REL,104,68190,Asian Mythology,ADI,DIS,120238,0,16,3,2,2,2,1,0,0,0,1,0,3,0,3.21,"Tu, Hpone M"
REL,104,68193,Asian Mythology,ADL,DIS,120238,0,11,4,4,2,3,3,1,1,0,0,0,1,0,3.22,"Rives, Turner H"
REL,104,68194,Asian Mythology,ADM,DIS,120238,0,8,7,1,4,3,2,1,0,1,0,0,1,0,3.18,"Rives, Turner H"
REL,108,68128,Religion & Society in West I,A1,LEC,120238,10,18,20,8,3,6,1,1,0,0,0,0,0,1,3.6,"Thurston, Stephanie M"
REL,110,67750,World Religions,ADB,DIS,120238,17,7,2,1,1,0,1,1,0,0,0,0,0,0,3.8,"Werkheiser, Amy R"
REL,110,67753,World Religions,ADE,DIS,120238,19,6,1,1,3,0,0,0,0,0,0,0,1,0,3.74,"Werkheiser, Amy R"
REL,110,67757,World Religions,ADI,DIS,120238,13,6,1,1,5,0,1,1,1,0,0,0,1,0,3.47,"Tschirki, Andrew K"
REL,110,67761,World Religions,ADL,DIS,120238,17,3,1,2,3,0,1,1,0,0,0,0,0,0,3.7,"Robinson, Sarah R"
REL,110,67762,World Religions,ADM,DIS,120238,14,6,3,1,0,1,1,1,0,0,0,0,1,0,3.62,"Robinson, Sarah R"
REL,110,67763,World Religions,ADN,DIS,120238,12,9,3,1,2,0,0,1,0,0,1,0,0,0,3.7,"Tschirki, Andrew K"
REL,110,67767,World Religions,ADO,DIS,120238,16,3,4,2,0,1,0,1,0,0,0,0,0,1,3.78,"Tschirki, Andrew K"
REL,110,67768,World Religions,ADP,DIS,120238,21,2,4,0,1,1,1,0,0,0,0,0,0,0,3.82,"Werkheiser, Amy R"
REL,110,67771,World Religions,ADS,DIS,120238,20,5,2,2,0,0,0,1,0,0,0,0,0,0,3.87,"Robinson, Sarah R"
REL,134,72950,"Religion, Race, and Resistance",AL1,LCD,120238,5,9,5,3,2,1,0,0,0,0,0,0,2,0,3.44,"McKinnis, Leonard C"
RHET,233,37326,Adv Rhetoric & Composition,E,ONL,120238,7,9,2,2,3,1,0,0,0,0,0,0,0,0,3.74,"O'Toole, Kathryn E"
RHET,233,63973,Adv Rhetoric & Composition,P,LCD,120238,2,8,3,2,6,0,0,0,1,0,0,0,0,0,3.52,"Fadely, Jonathan P"
RHET,233,37329,Adv Rhetoric & Composition,Q,LCD,120238,0,6,6,6,2,1,0,0,0,0,0,0,0,0,3.56,"Odom, Michael J"
RST,100,42914,RST in Modern Society,A,LCD,120238,36,58,26,19,9,5,8,2,2,5,3,1,3,0,3.45,"Liechty, Toni"
RST,101,42916,Orientation to RST,A,LCD,120238,0,70,0,0,2,0,0,3,0,0,0,0,2,0,3.79,"Schroeder, Jason A"
RST,118,73671,Student-Athlete Transition,A,LCD,120238,0,34,20,4,1,2,3,0,0,0,0,0,0,1,3.72,"Santos, Carla A"
RST,120,75395,"Park, Recreation & Environment",A,ONL,120238,13,16,9,6,3,3,1,2,0,0,0,0,0,0,3.63,"Fernandez, Mariela"
RST,130,42919,Foundations of Sport Mgt,A,LCD,120238,0,43,0,0,3,0,0,1,0,0,0,0,0,1,3.89,"Rocha De Olivei, Jonathan"
RST,199,68431,BUS Strats for Prof Sport Orgs,BSS,LCD,120238,0,34,0,0,8,0,0,4,0,0,1,0,2,0,3.45,"Schroeder, Jason A"
RST,199,60761,Issues in Sport & Higher Ed,MR,ONL,120238,0,22,1,2,2,1,0,0,0,0,1,0,1,0,3.6,"Raycraft, Michael"
RST,200,42921,Leadership in RST,A,ONL,120238,0,28,0,0,2,0,0,2,0,0,1,0,0,0,3.73,"Schroeder, Jason A"
RST,200,42922,Leadership in RST,B,ONL,120238,0,21,0,0,12,0,0,2,0,0,1,0,2,0,3.29,"Schroeder, Jason A"
RST,205,74604,Sport and the Big Ten,BIG,ONL,120238,0,71,6,1,9,3,1,4,0,1,1,1,1,0,3.61,"Raycraft, Michael"
RST,210,71389,Management in RST,A,LCD,120238,0,56,17,4,6,3,2,3,0,0,0,0,4,0,3.54,"Agate, Sarah T"
RST,216,74608,Technology in RST,B,ONL,120238,0,45,4,1,10,0,0,1,0,0,0,0,2,0,3.65,"Raycraft, Michael"
RST,230,42924,Diversity in RST,A,ONL,120238,73,147,73,65,53,29,16,24,8,3,5,3,9,0,3.37,"Stodolska, Monika"
RST,240,77209,Finance in RST,A,ONL,120238,4,5,4,6,4,2,0,0,0,0,1,0,0,0,3.42,"Endres, Renata"
RST,242,63130,Nature and American Culture,ONA,ONL,120238,0,417,0,0,67,0,0,14,0,0,5,0,8,0,3.72,"Fredericks, Jacob J"
RST,242,63131,Nature and American Culture,ONB,ONL,120238,0,427,0,0,119,0,0,41,0,0,20,0,39,3,3.35,"Fredericks, Jacob J"
RST,255,42926,Ethical Issues in RST,A,ONL,120238,0,11,0,0,11,0,0,1,0,0,0,0,0,0,3.43,"Fredericks, Jacob J"
RST,255,42927,Ethical Issues in RST,B,ONL,120238,0,17,0,0,11,0,0,2,0,0,2,0,4,0,2.97,"Fredericks, Jacob J"
RST,260,71565,Disability in RST,B,ONL,120238,4,15,13,8,3,2,1,2,0,1,0,0,2,0,3.38,"Shinew, Kimberly J"
RST,316,42929,Human Development and RST,A,ONL,120238,13,10,7,4,3,5,1,2,1,0,1,0,1,0,3.38,"Cavanaugh, Damien"
RST,325,67839,Marketing in RST,A,LCD,120238,6,9,6,17,7,9,5,4,1,0,2,0,1,0,3.09,"Hill, Patrick J"
RST,335,67844,Leisure and Consumer Culture,B,ONL,120238,87,54,24,20,12,10,2,1,3,1,1,0,8,0,3.57,"Santos, Carla A"
RST,340,43054,Facility Management in RST,A,LCD,120238,36,7,2,4,3,4,0,3,1,0,0,0,0,0,3.67,"Deterding, Robyn M"
RST,354,50624,Legal Aspects of Sport,A,LCD,120238,1,6,8,4,19,8,4,5,0,0,0,0,3,0,2.9,"Emkes, Kyle J"
RST,370,43055,Research Methods & Analysis,A,LCD,120238,0,36,3,3,6,4,1,0,0,0,0,0,1,0,3.63,"Agate, Sarah T"
RST,410,43056,Strategic Management in RST,A,LCD,120238,1,7,8,5,9,3,3,0,1,0,0,1,0,0,3.22,"Sato, Mikihiro"
RST,429,43058,Contemporary Issues in RST,A,LCD,120238,0,12,12,9,1,2,3,1,0,0,0,0,1,0,3.4,"Stewart, William P"
RST,430,71390,Sport & Development,A,LCD,120238,1,9,11,7,8,0,2,2,0,0,0,0,0,0,3.41,"Kluch, Yannick G"
RST,440,67845,HR Management in RST,A,LCD,120238,0,34,0,0,12,0,0,3,0,0,2,0,1,0,3.46,"Key, Latashia"
RST,460,71391,Event Management in RST,A,LCD,120238,0,26,30,17,16,5,8,1,1,0,1,0,1,0,3.35,"Agate, Sarah T"
RST,501,43064,Foundations of RST,A,LCD,120238,6,11,0,1,1,0,1,0,0,0,0,0,1,0,3.65,"Stodolska, Monika"
RUSS,201,38767,Second-Year Russian I,B,LCD,120238,9,4,1,0,3,4,0,1,0,0,0,0,1,0,3.36,"Kustova, Maria"
RUSS,220,40181,Golden Age of Russian Lit,A,LEC,120238,3,10,4,1,3,1,0,0,0,0,1,0,0,0,3.59,"Cooper, David"
RUSS,322,49171,Dostoevsky,U3,LEC,120238,8,16,8,1,0,0,0,0,1,0,0,0,0,0,3.83,"Murav, Harriet L"
SBC,500,69533,SBC Essentials,A,ONL,120238,0,21,2,1,2,3,0,2,1,0,1,0,1,0,3.39,"Meron, Shachar"
SBC,501,69545,Strat Branding: Global Persp,A,ONL,120238,11,12,5,3,1,3,2,0,0,0,0,0,0,0,3.68,"Rindfleisch, Aric P"
SBC,502,69371,Entrepreneurship in Business,A,ONL,120238,18,3,7,4,0,2,0,0,0,0,0,0,3,0,3.47,"Raquel, Steve A"
SBC,503,69370,Consumer Insights I,A,ONL,120238,12,4,10,2,2,2,0,0,0,0,0,0,2,0,3.49,"Hitchon, Jacqueline C"
SBC,508,78078,Promotional Strategy,A,ONL,120238,0,13,8,2,0,2,0,0,0,0,0,0,1,0,3.59,"Nelson, Michelle R"
SBC,509,78079,Media and Brand Reputation,A,ONL,120238,13,8,0,1,1,1,0,0,0,0,0,0,1,0,3.72,"Yao, Mike Z"
SBC,512,69955,Professional SBC Capstone Proj,A,ONL,120238,21,0,1,1,0,2,0,0,0,1,0,0,0,0,3.76,"Clifton, Dionne J"
SCAN,251,63053,Viking Mythology,AD1,DIS,120238,8,14,5,2,2,0,0,0,0,0,0,1,0,0,3.74,"Schatte, Isabel D"
SCAN,251,63058,Viking Mythology,AD2,DIS,120238,10,13,5,2,1,1,0,0,0,0,0,0,0,0,3.83,"Horsfall, Walker J"
SCAN,251,63062,Viking Mythology,AD3,DIS,120238,4,15,2,7,2,2,0,0,0,0,0,0,0,0,3.69,"Horsfall, Walker J"
SCAN,251,71774,Viking Mythology,AD4,DIS,120238,5,12,5,5,4,2,0,0,0,0,0,0,0,0,3.65,"Schatte, Isabel D"
SCAN,251,71776,Viking Mythology,AD5,DIS,120238,6,10,6,3,3,2,0,0,0,0,1,0,0,0,3.59,"Schatte, Isabel D"
SCAN,251,71777,Viking Mythology,AD6,DIS,120238,5,7,7,6,3,1,1,0,0,0,0,1,0,0,3.49,"Horsfall, Walker J"
SE,100,68129,Introduction to ISE,T,LCD,120238,70,44,12,4,0,0,0,2,0,0,1,2,0,0,3.85,"Shamma, Jeff S"
SE,261,68161,Business Side of Engineering,H,LCD,120238,0,68,22,8,26,8,4,6,0,0,1,0,0,0,3.5,"Brunetto, Michael"
SE,310,68166,Dsgn of Structures & Mechanism,A,LCD,120238,7,15,16,4,7,8,0,3,0,0,0,0,0,0,3.47,"Krishnan, Girish"
SE,320,68167,Control Systems,AE1,LCD,120238,7,14,9,5,8,7,6,3,5,0,2,0,1,0,3.09,"Etesami, Seyed Rasoul"
SE,361,68175,Emotional Intelligence Skills,R,LCD,120238,0,15,6,5,0,0,0,0,0,0,1,0,1,0,3.56,"Spencer, Gayle"
SE,400,68178,Engineering Law,B,LCD,120238,0,13,19,11,2,3,1,1,1,0,1,0,0,0,3.45,"Barich, Joseph M"
SE,402,68154,Comp-Aided Product Realization,ID,LAB,120238,4,15,1,1,1,0,0,0,0,0,0,0,0,0,3.91,"Goldstein, Molly H"
SE,410,68156,Component Design,E,LCD,120238,3,15,6,1,7,1,3,1,1,0,0,0,0,0,3.47,"Allison, James"
SE,450,68205,Decision Analysis I,U,LCD,120238,1,10,6,5,4,0,2,2,0,0,0,0,0,0,3.46,"Wang, Pingfeng"
SE,494,68436,Senior Engineering Project I,S2,LBD,120238,4,41,16,4,4,0,0,0,0,0,0,0,0,0,3.83,"Titone, Thomas A"
SE,495,68434,Senior Engineering Project II,SEP,LAB,120238,9,38,15,2,1,2,0,1,0,0,0,0,0,0,3.82,"Titone, Thomas A"
SHS,120,57009,"Child, Comm, & Lang Ability",C1,ONL,120238,0,173,0,0,64,0,0,8,0,0,1,0,7,1,3.56,"Wachtel, Jayne M"
SHS,121,52486,American Sign Language I,A,LCD,120238,12,6,1,0,3,0,1,0,0,0,0,0,0,0,3.78,"Colon, Carlos"
SHS,121,48928,American Sign Language I,B,LCD,120238,6,6,6,1,0,4,0,0,1,0,0,0,0,0,3.57,"Colon, Carlos"
SHS,121,52487,American Sign Language I,C,LCD,120238,7,5,4,1,1,0,0,2,1,0,0,0,0,0,3.56,"Colon, Carlos"
SHS,170,30939,Intro Hum Comm Sys & Disorders,AL1,OLC,120238,49,86,14,3,3,1,3,0,1,0,1,0,0,0,3.87,"Trine, Allison D"
SHS,221,56191,American Sign Language II,B,LCD,120238,8,5,4,2,3,1,0,0,0,0,0,0,0,0,3.7,"Colon, Carlos"
SHS,221,56192,American Sign Language II,C,ONL,120238,5,1,2,1,6,5,1,0,0,1,0,1,0,0,3.06,"Dramin Weiss, Susan M"
SHS,221,60292,American Sign Language II,D,ONL,120238,12,2,0,2,1,0,3,1,0,0,0,0,1,0,3.39,"Dramin Weiss, Susan M"
SHS,222,63233,Lang&Culture Deaf Communities,C01,ONL,120238,305,159,20,5,4,1,3,3,0,0,1,0,1,1,3.93,"Colon, Carlos"
SHS,271,78416,Communication and Aging,B,DIS,120238,6,8,14,3,3,1,0,0,0,0,0,0,0,0,3.69,"Pucilowski, Anna G"
SHS,280,65119,Communication Neuroscience,A,LCD,120238,5,7,14,6,7,6,3,3,4,0,0,0,0,0,3.2,"Aronoff, Justin E"
SHS,300,35077,Anat & Physiol Spch Mechanism,AE1,LEC,120238,22,11,18,11,9,4,2,4,3,2,0,0,1,0,3.36,"Pucilowski, Anna G"
SHS,320,77507,Development of Spoken Language,A,DIS,120238,22,18,8,5,3,0,1,0,0,0,0,0,0,0,3.81,"McKenna, Meaghan A"
SHS,320,38672,Development of Spoken Language,B,DIS,120238,12,21,1,3,2,0,1,1,0,0,0,0,0,0,3.8,"McKenna, Meaghan A"
SHS,321,48931,American Sign Language III,A,ONL,120238,6,2,1,2,3,5,0,1,2,0,0,0,1,0,3.04,"Dramin Weiss, Susan M"
SHS,321,61875,American Sign Language III,B,ONL,120238,9,4,5,1,3,1,1,0,0,0,0,0,0,0,3.65,"Dramin Weiss, Susan M"
SHS,321,62958,American Sign Language III,C,ONL,120238,5,3,6,0,3,1,2,0,1,0,1,0,1,0,3.17,"Dramin Weiss, Susan M"
SHS,333,72011,Child Neurodev Disorders,A,LCD,120238,14,31,6,1,4,1,0,1,1,0,0,0,0,0,3.79,"Mattie, Laura J"
SHS,431,54164,Lang Disorders Preschool Child,UG3,LCD,120238,0,6,9,5,2,2,0,0,0,0,0,0,0,0,3.54,"Hadley, Pamela A"
SHS,450,32931,Intro Audiol & Hear Disorders,AE1,LCD,120238,14,25,9,9,10,4,1,10,0,3,0,0,0,0,3.36,"Mertes, Ian B"
SHS,451,30944,Aural Rehab Children to Adults,L,LCD,120238,9,4,2,2,2,0,3,0,0,0,0,0,0,0,3.59,"Braun, Sarah"
SHS,451,75308,Aural Rehab Children to Adults,L2,LCD,120238,27,5,6,3,1,0,0,0,0,1,0,0,0,0,3.82,"Braun, Sarah"
SHS,475,56240,Prepracticum in SHS,SLP,DIS,120238,0,33,0,0,2,0,0,0,0,0,0,0,0,0,3.94,"Franz, Abby L"
SHS,480,78742,Disability and Assistive Tech,AD1,ONL,120238,0,31,6,2,1,1,0,0,0,0,1,0,2,0,3.62,"Thompson, Marc"
SHS,514,30947,Motor Speech Disorders,A,LCD,120238,8,10,2,1,0,1,0,0,0,0,0,0,0,0,3.88,"Pucilowski, Anna G"
SHS,535,75898,Cognitive Communication Dis,A,LCD,120238,9,12,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Mudar, Raksha"
SHS,570,30945,EBP in AuD & SLP,N,LCD,120238,0,18,4,1,1,2,0,0,0,0,0,0,0,0,3.78,"Flaherty, Mary M"
SHS,572,54957,Counseling in Comm Disorders,A,LEC,120238,28,9,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Chesnut, Katherine A"
SOC,100,45307,Introduction to Sociology,AD1,DIS,120238,1,12,12,2,5,2,0,0,0,0,0,0,1,0,3.52,"Karipek, Yusuf Z"
SOC,100,34906,Introduction to Sociology,ADE,DIS,120238,0,19,7,6,1,1,0,0,0,0,0,0,0,0,3.75,"Bircan Afsin, Seray"
SOC,100,35174,Introduction to Sociology,ADJ,DIS,120238,0,12,9,1,3,2,1,0,0,0,1,0,0,0,3.52,"Leach, Virginia A"
SOC,100,35159,Introduction to Sociology,ADK,DIS,120238,0,12,13,6,2,1,0,1,0,0,0,0,0,0,3.61,"Kaiser, Alexander S"
SOC,100,35154,Introduction to Sociology,ADL,DIS,120238,0,15,8,5,3,0,2,0,0,0,0,0,0,0,3.63,"Rodriguez-Reyes, Maya A"
SOC,100,35199,Introduction to Sociology,ADO,DIS,120238,0,11,17,3,1,1,0,0,1,0,0,0,0,0,3.64,"Rodriguez-Reyes, Maya A"
SOC,100,35243,Introduction to Sociology,ADU,DIS,120238,0,17,4,8,1,5,0,0,1,0,0,0,0,0,3.54,"Karipek, Yusuf Z"
SOC,100,35244,Introduction to Sociology,ADV,DIS,120238,0,17,5,4,5,2,0,1,0,0,0,0,0,1,3.59,"Bircan Afsin, Seray"
SOC,100,41530,Introduction to Sociology,ADW,DIS,120238,1,13,13,1,3,1,1,0,1,0,0,0,1,0,3.51,"Kaiser, Alexander S"
SOC,100,45304,Introduction to Sociology,ADX,DIS,120238,0,9,12,6,2,3,0,0,0,0,1,0,1,0,3.38,"Kaiser, Alexander S"
SOC,100,45305,Introduction to Sociology,ADY,DIS,120238,3,11,11,3,4,2,1,0,0,0,0,0,0,0,3.6,"Karipek, Yusuf Z"
SOC,100,45306,Introduction to Sociology,ADZ,DIS,120238,0,17,11,2,1,3,0,1,0,0,0,0,0,0,3.66,"Rodriguez-Reyes, Maya A"
SOC,100,41814,Introduction to Sociology,ONL,ONL,120238,0,86,9,1,2,2,0,0,0,0,3,0,0,0,3.83,"Steward, Daniel J"
SOC,101,66295,Sociology of Gender,1,LCD,120238,16,7,2,0,1,1,0,1,0,1,1,0,4,0,3.22,"Elmeligy, Nehal M"
SOC,163,67451,Social Problems,IR,LCD,120238,21,12,3,2,7,4,0,0,0,0,0,0,1,0,3.63,"Redstone, Ilana"
SOC,196,39863,Sociology of COVID,CB2,OLC,120238,4,7,5,3,12,10,2,4,0,0,0,0,1,0,3.08,"Buckley, Cynthia"
SOC,200,31132,Intro to Sociological Theory,1,LCD,120238,7,17,8,7,7,1,2,3,2,0,0,1,1,0,3.34,"Soener, Matthew C"
SOC,225,43262,Race and Ethnicity,2,LCD,120238,6,22,1,1,1,0,1,1,0,1,0,1,0,0,3.67,"Hernandez, Jessennya"
SOC,270,35721,Global Demography,CB,ONL,120238,3,4,4,2,3,3,3,1,1,0,0,0,0,0,3.21,"Buckley, Cynthia"
SOC,275,31134,Criminology,1,LEC,120238,10,3,7,0,0,2,3,0,1,0,0,0,2,0,3.27,"Frumer, Dan"
SOC,275,68200,Criminology,2,LCD,120238,30,11,14,2,1,5,3,1,0,0,0,0,2,0,3.59,"Atiles Osoria, Jose M"
SOC,280,35017,Intro to Social Statistics,AQ1,LAB,120238,8,10,1,3,1,2,1,1,0,0,0,0,0,0,3.64,"Lu, Qianyi"
SOC,310,70267,Sociology of Deviance,2,LEC,120238,46,9,14,3,0,0,3,0,0,0,0,1,1,1,3.75,"Atiles Osoria, Jose M"
SOC,350,56318,Technology and Society,2,LEC,120238,0,26,2,1,1,0,1,0,0,0,1,0,0,0,3.78,"Steward, Daniel J"
SOC,373,31138,Social Inequality,2,LCD,120238,0,15,5,9,18,5,2,5,0,0,3,0,0,0,3.12,"Leicht, Kevin"
SOC,380,32738,Social Research Methods,AL1,LAB,120238,1,5,3,1,2,2,1,2,3,1,0,1,1,0,2.74,"Karipek, Asena"
SOC,479,72649,Law and Society,U,LCD,120238,0,36,9,1,6,3,1,1,0,0,2,0,0,0,3.61,"Steward, Daniel J"
SOC,586,78340,Adv Social Statistics I,A,LCD,120238,0,12,2,4,3,0,0,0,0,0,0,0,0,0,3.7,"Kamis, Christina"
SOCW,101,67886,SOCW Orientation Seminar,A,LCD,120238,9,19,8,5,2,1,2,2,0,1,0,0,1,0,3.53,"Wilson Smith, Carol J"
SOCW,200,67887,Introduction to Social Work,A,LCD,120238,1,11,6,5,3,3,2,0,1,0,0,0,1,0,3.33,"Earls Larrison, Tara"
SOCW,200,32750,Introduction to Social Work,B,LCD,120238,1,10,6,5,5,0,0,1,2,0,1,0,3,0,3.06,"Earls Larrison, Tara"
SOCW,225,61472,Social Work Statistics,A,LEC,120238,12,19,3,1,6,2,0,1,1,0,3,0,1,0,3.44,"Garthe, Rachel C"
SOCW,240,64419,Death & Dying,A,LCD,120238,0,17,6,4,1,1,0,1,0,0,0,0,0,0,3.7,"Andrade, Flavia C"
SOCW,297,64420,Asian Families in America,A,LCD,120238,1,28,3,1,4,0,0,1,0,1,0,0,0,2,3.74,"Chih, David W"
SOCW,300,60015,Diversity: Identities & Issues,A,LCD,120238,2,23,10,9,5,0,3,1,0,2,0,1,0,0,3.46,"Carter-Black, Janet D"
SOCW,300,63068,Diversity: Identities & Issues,B,LCD,120238,3,22,9,7,8,2,2,1,0,1,1,1,2,0,3.31,"Carter-Black, Janet D"
SOCW,300,77528,Diversity: Identities & Issues,I,ONL,120238,2,10,3,2,0,1,0,0,0,0,0,0,3,0,3.25,"Watkins, Dorothy N"
SOCW,321,65049,Social Entre & Social Change,A,ONL,120238,20,0,1,0,1,0,0,1,0,0,0,0,0,0,3.86,"Laursen, Tiffany S"
SOCW,360,70729,Social Work and the Military,A,ONL,120238,8,12,2,3,1,2,0,0,0,0,0,0,1,0,3.64,"Crowell, Dennis J"
SOCW,370,71475,SW & Disability Studies,A,ONL,120238,10,15,2,1,0,0,0,0,0,0,0,0,1,0,3.82,"Mahoney, Jenna G"
SOCW,400,65238,Generalist SW Practice Methods,23A,ONL,120238,0,21,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"McKean, Teri L"
SOCW,400,72018,Generalist SW Practice Methods,23B,ONL,120238,0,20,0,0,3,0,0,1,0,0,0,0,0,0,3.79,"Harden, Kimberly L"
SOCW,400,62078,Generalist SW Practice Methods,23C,ONL,120238,17,6,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Steward, Jamie L"
SOCW,401,56111,Practice I,A,LCD,120238,16,6,2,0,0,1,0,0,0,0,0,0,0,0,3.92,"Gulbrandson-And, Heidi J"
SOCW,401,65518,Practice I,C,LCD,120238,5,8,8,1,0,0,0,0,0,0,0,0,0,0,3.85,"Maurer, Mary F"
SOCW,410,58287,Social Welfare Pol and Svcs,A,LEC,120238,3,19,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Sun, Kang"
SOCW,410,61477,Social Welfare Pol and Svcs,D,LEC,120238,8,8,3,2,2,0,1,0,0,0,0,0,0,0,3.75,"Ramirez, Xavier R"
SOCW,416,63134,Child Welfare Issues & Trends,A,ONL,120238,0,15,3,2,5,2,0,0,0,0,0,0,2,0,3.38,"Lindsey, Brenda C"
SOCW,420,31122,Subst Use in Social Context,A,LCD,120238,0,13,5,0,3,1,1,0,0,0,0,0,0,0,3.67,"Gulbrandson-And, Heidi J"
SOCW,425,78350,Queer Visibility,A,ONL,120238,7,3,2,5,1,0,0,1,0,0,1,0,1,0,3.37,"Wade, Ryan"
SOCW,427,72257,Social Work Research Methods,23A,ONL,120238,25,0,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Laursen, Tiffany S"
