CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
70515,ACCY,574,Risk Management and Innovation,A,LCD,120251,"Rogowski, Edward J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70516,ACCY,574,Risk Management and Innovation,B,LCD,120251,"Rogowski, Edward J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75525,ACCY,574,Risk Management and Innovation,C,LCD,120251,"Leiby, Justin",,,,,0,34,1,1,1,0,0,0,0,0,0,0,0,0,3.95
74806,ACCY,574,Risk Management and Innovation,IMB,ONL,120251,"Leiby, Justin",,,,,0,81,4,3,2,1,0,0,0,0,0,0,1,0,3.88
64806,ACCY,575,Data Analytics Apps in ACCY,A,LCD,120251,"Park, Ye Joo",,,,,13,8,1,1,1,0,0,0,0,0,0,0,0,0,3.92
67001,ACCY,575,Data Analytics Apps in ACCY,B,LCD,120251,"Park, Ye Joo",,,,,19,5,0,3,1,0,0,0,0,0,0,0,0,0,3.89
67002,ACCY,575,Data Analytics Apps in ACCY,C,LCD,120251,"Penn, Michael W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66491,ACCY,575,Data Analytics Apps in ACCY,D,LCD,120251,"Penn, Michael W",,,,,6,15,2,2,1,0,0,0,0,0,0,0,0,0,3.88
66492,ACCY,575,Data Analytics Apps in ACCY,E,LCD,120251,"Zhu, Wei",,,,,8,9,9,1,0,0,0,0,0,0,0,0,0,0,3.87
66493,ACCY,575,Data Analytics Apps in ACCY,F,LCD,120251,"Zhu, Wei",,,,,1,12,11,3,2,1,0,0,0,0,0,0,0,0,3.7
70106,ACCY,575,Data Analytics Apps in ACCY,G,LCD,120251,"Penn, Michael W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70206,ACCY,575,Data Analytics Apps in ACCY,H,LCD,120251,"Penn, Michael W",,,,,2,16,4,3,1,0,0,0,0,0,0,0,0,0,3.83
70683,ACCY,576,Data Preparation for Accting,DA1,ONL,120251,"Guymon, Ronald N",,,,,24,19,2,3,1,0,0,2,0,0,0,0,0,0,3.85
70684,ACCY,576,Data Preparation for Accting,NA1,ONL,120251,"Guymon, Ronald N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71767,ACCY,577,Machine Learning for Accting,DB1,ONL,120251,"Lu, Zhenzhong L",,,,,10,22,1,2,0,0,0,0,0,0,0,0,0,0,3.95
71768,ACCY,577,Machine Learning for Accting,NB1,ONL,120251,"Lu, Zhenzhong L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71795,ACCY,578,ACCY Analytics Application -1,AA1,ONL,120251,"Guymon, Ronald N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71797,ACCY,578,ACCY Analytics Applications-2,AA2,ONL,120251,"Mendoza, Kimberly",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71796,ACCY,578,ACCY Analytics Applications-1,NA1,ONL,120251,"Guymon, Ronald N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30447,ACCY,593,Behavioral Begin,B,LCD,120251,"Williamson, Michael",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30449,ACCY,593,Special Research Problems,C,LCD,120251,"Zhu, Wei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75976,ACCY,593,AI in Business,IMB,ONL,120251,"Brunner, Robert J",,,,,108,206,8,13,3,1,0,0,0,0,0,0,1,0,3.94
75977,ACCY,593,AI in Business,ONL,ONL,120251,"Brunner, Robert J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120251,"Chen, Ciao-Wei",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30470,ACE,100,Intro to Applied Micro,AD1,DIS,120251,"Gundersen, Lisa C",,,,,1,3,1,2,11,5,1,0,0,0,2,0,1,0,2.85
30473,ACE,100,Intro to Applied Micro,AD3,DIS,120251,"Gundersen, Lisa C",,,,,1,5,2,5,3,1,1,1,3,1,0,0,1,0,2.93
30480,ACE,100,Intro to Applied Micro,AD7,DIS,120251,"Gundersen, Lisa C",,,,,3,5,2,5,5,3,1,1,3,0,1,0,0,0,3.08
30504,ACE,161,Microcomputer Applications,C2,LBD,120251,"Burnett, Meghan L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30513,ACE,161,Microcomputer Applications,N2,ONL,120251,"Burnett, Meghan L",,,,,0,57,0,0,14,0,0,3,0,0,2,0,0,0,3.66
30493,ACE,161,Microcomputer Applications,R,ONL,120251,"Lo, Alexander C",,,,,0,33,0,0,12,0,0,5,0,0,2,0,1,0,3.4
30494,ACE,161,Microcomputer Applications,T,ONL,120251,"Lo, Alexander C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75952,ACE,199,Applied Statistics Tutorial,AS1,DIS,120251,"Box-Couillard, Sebastien",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75953,ACE,199,Applied Statistics Tutorial,AS2,DIS,120251,"Box-Couillard, Sebastien",,,,,19,4,0,2,1,1,0,1,0,0,0,0,1,0,3.67
75954,ACE,199,Applied Statistics Tutorial,AS3,DIS,120251,"Box-Couillard, Sebastien",,,,,20,2,0,2,1,0,0,0,0,0,0,0,0,0,3.91
77194,ACE,199,ACES Business Calc Tutorial,BC1,DIS,120251,"Goodrich, Ryan J",,,,,10,12,3,1,1,1,0,0,2,0,0,0,1,0,3.59
77195,ACE,199,ACES Business Calc Tutorial,BC2,DIS,120251,"Goodrich, Ryan J",,,,,5,13,4,4,1,0,0,0,0,0,1,0,0,0,3.71
77196,ACE,199,ACES Business Calc Tutorial,BC3,DIS,120251,"Goodrich, Ryan J",,,,,18,10,0,2,1,2,0,1,0,0,0,0,0,0,3.79
48181,ACE,199,Econ & Bus of Sus Cocoa & Choc,C,LCD,120251,"McNamara, Paul E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30528,ACE,210,Environmental Economics,AL1,LEC,120251,"Damon, Lisa A",,,,,3,24,13,9,16,15,2,5,1,0,1,1,2,0,3.17
75974,ACE,221,Negotiation,NPS,LCD,120251,"Stoddard, Paul B",,,,,84,28,5,2,3,1,6,4,0,0,1,0,3,0,3.71
55458,ACE,231,Food and Agribusiness Mgt,T,LCD,120251,"Stoddard, Paul B",,,,,12,30,21,27,15,5,3,3,2,0,0,0,0,0,3.47
30577,ACE,232,Farm Management,S,LCD,120251,"Elmore, Ailie C",,,,,4,10,5,2,5,4,2,1,0,2,0,0,0,0,3.31
55444,ACE,240,Personal Financial Planning,ONL,ONL,120251,"Lemoine, Craig",,,,,487,153,0,0,52,0,0,22,0,0,6,0,28,1,3.7
55447,ACE,240,Personal Financial Planning,PS,LCD,120251,"Sanchez, Donovan",,,,,7,18,19,10,8,3,5,0,0,1,0,0,1,0,3.44
77200,ACE,241,Advanced Personal Finance,APF,LCD,120251,"Sigauke, Tapiwa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76827,ACE,242,"Women, Money, and Power",WMP,Onl,120251,"Fee, Presley S",,,,,20,40,0,0,16,0,0,7,0,0,0,0,2,0,3.55
70716,ACE,262,App Stat Mthds & Data AnlytcsI,AS1,OLC,120251,"Gundersen, Lisa C",,,,,12,41,14,15,18,2,2,1,3,0,2,0,1,0,3.48
70717,ACE,264,App Stat Mthds & Data Anlytcs2,AS2,LCD,120251,"Hultgren, Andrew B",,,,,16,47,29,25,23,13,5,4,2,4,0,0,0,0,3.41
30581,ACE,270,Consumer Economics,E,OLC,120251,"Gundersen, Lisa C",,,,,3,12,16,5,4,1,2,1,0,0,0,0,1,0,3.48
63866,ACE,291,Ag Policy & Leadership,DC,LCD,120251,"Coppess, Jonathan W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70714,ACE,300,Interm. Applied Microeconomics,AL1,LEC,120251,"Endres, Renata",,,,,12,30,18,16,10,8,6,8,3,0,3,0,1,0,3.28
71848,ACE,306,Food Law,P,LCD,120251,"Endres, A B",,,,,1,12,12,6,8,3,0,1,0,0,0,0,0,0,3.49
60459,ACE,310,Natural Resource Economics,AL1,LEC,120251,"Brazee, Richard J",,,,,7,22,9,9,0,2,2,0,0,0,0,0,0,0,3.71
74133,ACE,344,FinTech Pers Fin & Fin Plan,TCH,LCD,120251,"Sigauke, Tapiwa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73342,ACE,345,Finan Decision Indiv Sm Bus,X,LCD,120251,"Elmore, Ailie C",,,,,18,13,11,11,14,10,2,5,4,0,0,0,1,0,3.27
74131,ACE,349,RM & FP Across the Life Cycle,RM,LCD,120251,"Sanchez, Donovan",,,,,0,4,13,6,3,1,0,0,0,0,0,0,1,0,3.41
53547,ACE,360,Spreadsheet Models & Applic,B,LBD,120251,"Mashange, Gerald",,,,,0,11,7,4,1,4,3,1,0,0,1,0,1,0,3.23
53546,ACE,360,Spreadsheet Models & Applic,B1,LBD,120251,"Burnett, Meghan L",,,,,0,35,0,0,5,0,0,0,0,0,0,0,0,0,3.88
30586,ACE,398,"Rec, Sprt, & Tour Econ Croatia",CR,LCD,120251,"Endres, Renata",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58371,ACE,398,Financial Planning Case Study,DS,ONL,120251,"Sanchez, Donovan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40742,ACE,398,Intl FAM Case Competition,FAM,ONL,120251,"Blumthal, Meredith",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30588,ACE,403,Agricultural Law,UG,LCD,120251,"Coppess, Jonathan W",,,,,9,4,11,2,2,0,0,1,0,0,0,0,0,0,3.69
70335,ACE,410,Energy Economics,GR,LCD,120251,"Cardoso, Diego S",,,,,10,4,2,3,1,1,3,0,1,0,0,0,0,0,3.54
30592,ACE,427,Commodity Price Analysis,C,LCD,120251,"Janzen, Joseph P",,,,,0,19,11,7,4,3,2,1,2,0,0,1,0,1,3.41
57692,ACE,428,Commodity Futures and Options,E,LCD,120251,"Stoddard, Paul B",,,,,13,0,5,8,8,9,5,2,1,0,3,0,1,0,3.01
43567,ACE,430,Food Marketing,S,LCD,120251,"Kalaitzandonake, Maria H",,,,,5,12,10,4,5,1,1,0,0,0,0,0,0,0,3.63
72008,ACE,432,Advanced Farm Management,M,LCD,120251,"Goodrich, Brittney K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58953,ACE,435,Global Agribusiness Management,GR,LCD,120251,"Schnitkey, Gary D",,,,,0,25,9,11,14,10,4,4,0,3,2,2,1,0,3.09
74436,ACE,436,Intl Business Immersion,IB,LCD,120251,"Blumthal, Meredith",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55460,ACE,440,Finan Plan for Professionals,UG,LCD,120251,"Lemoine, Craig",,,,,24,26,0,0,0,2,0,0,0,0,0,0,0,0,3.95
74132,ACE,441,FINRA Professional Exam Review,FP,LCD,120251,"Lemoine, Craig",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55323,ACE,444,Finan Serv & Invest Plan,P,LCD,120251,"Sherrick, Bruce J",,,,,9,12,0,4,9,0,0,5,4,1,1,1,0,0,3.13
49906,ACE,446,Modeling App's Finan Plan,GR,LBD,120251,"Sherrick, Bruce J",,,,,5,14,0,4,3,0,0,2,1,0,1,1,0,0,3.41
52915,ACE,449,Retirement & Benefit Planning,UG,LCD,120251,"Sanchez, Donovan",,,,,0,8,19,28,21,8,2,0,0,0,0,0,0,0,3.3
45927,ACE,456,Agricultural and Food Policies,GR,LCD,120251,"Hutchins, Jared P",,,,,0,16,0,6,9,0,1,1,0,0,0,0,2,0,3.29
30604,ACE,474,Economics of Consumption,UG,LCD,120251,"Xu, Yilan",,,,,16,16,7,4,4,1,1,0,1,1,0,0,2,0,3.53
62223,ACE,476,Behavioral Economics,UG,LCD,120251,"Herrera Almanza, Catalina",,,,,9,5,4,9,6,4,2,2,0,0,0,0,1,0,3.29
11170,ACE,499,Business & Industry Data Anlys,MW,LBD,120251,"White, Mark",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30653,ACE,503,Equilibrium and Welfare Econ,M,LCD,120251,"Atallah, Shady S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76826,ACE,505,Empirical Methods Applied Econ,EM,LCD,120251,"Taylor, Rebecca L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56381,ACE,510,Adv Natural Resource Economics,B,LCD,120251,"Hultgren, Andrew B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63795,ACE,531,Impact Evaluation,IE,LCD,120251,"Arends-Kuenning, Mary P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77345,ACE,546,Ag as an Asset Class,ONL,ONL,120251,"Sherrick, Bruce J",,,,,0,16,1,1,2,0,0,1,0,0,0,0,0,0,3.76
77346,ACE,547,Modern Issues in Food & Ag,ONL,ONL,120251,"Paulson, Nicholas D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30663,ACE,561,Adv Res and Scholarly Comm,PD,LCD,120251,"Nelson, Charles H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63998,ACE,571,Household Economics,C,LCD,120251,"Arends-Kuenning, Mary P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45250,ACE,592,Data Science for Applied Econo,SAE,LCD,120251,"Hutchins, Jared P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63906,ACES,102,Intro Sustainable Food Systems,LR,LCD,120251,"McCoy, John E",,,,,40,27,11,10,1,1,2,0,1,1,0,1,5,0,3.56
11708,ACES,298,International Experience,AF,LCD,120251,"Freter, Alicia J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74341,ADV,150,Introduction to Advertising,AB1,DIS,120251,"Oshodi, Akintunde N",,,,,14,11,0,0,7,1,0,0,0,0,1,0,0,0,3.67
74342,ADV,150,Introduction to Advertising,AB2,DIS,120251,"Chick, Cherie",,,,,19,10,0,0,2,0,0,2,0,0,0,0,2,0,3.6
74343,ADV,150,Introduction to Advertising,AB3,DIS,120251,"Oshodi, Akintunde N",,,,,22,10,0,1,0,0,0,2,0,0,1,0,0,0,3.79
74344,ADV,150,Introduction to Advertising,AB4,DIS,120251,"Chick, Cherie",,,,,25,6,1,0,0,1,0,1,0,0,0,0,1,0,3.78
74345,ADV,150,Introduction to Advertising,AB5,DIS,120251,"Goodreau, Adam",,,,,23,9,1,0,1,0,0,1,0,0,0,0,0,0,3.9
74346,ADV,150,Introduction to Advertising,AB6,DIS,120251,"Zhao, Zixuan",,,,,22,10,2,1,0,0,0,0,1,0,0,0,0,0,3.9
74347,ADV,150,Introduction to Advertising,AB7,DIS,120251,"Goodreau, Adam",,,,,27,7,0,0,1,0,0,0,0,0,0,0,1,0,3.86
74348,ADV,150,Introduction to Advertising,AB8,DIS,120251,"Zhao, Zixuan",,,,,22,9,0,0,1,0,0,1,1,0,0,0,0,0,3.84
74350,ADV,150,Introduction to Advertising,AB9,DIS,120251,"Hall, Steven R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74338,ADV,175,Intro to Multicultural Adverti,A,LEC,120251,"Chambers, Jason P",,,,,0,110,31,16,8,5,1,3,1,0,0,1,2,0,3.68
74331,ADV,200,Data Literacy,AB1,LAB,120251,"Li, Yanbo",,,,,1,16,3,3,2,0,2,0,1,1,0,0,0,1,3.54
74332,ADV,200,Data Literacy,AB2,LAB,120251,"Li, Yanbo",,,,,0,8,2,1,1,3,1,2,2,0,3,0,1,0,2.76
75663,ADV,201,Personal Branding,A,ONL,120251,"Oh, Sanghwa",,,,,103,52,18,5,7,5,4,4,2,0,0,0,0,0,3.79
76812,ADV,222,Copywriting,1,LCD,120251,"Meron, Shachar",,,,,0,31,2,1,1,0,0,0,0,0,0,0,0,0,3.93
75526,ADV,250,Advertising and Brand Strategy,AL1,LEC,120251,"Cook, Kirby M",,,,,94,28,9,16,3,3,0,2,0,0,0,0,1,1,3.82
70232,ADV,270,Principles of Sales,A,ONL,120251,"Clifton, Dionne J",,,,,17,8,3,6,6,1,2,1,2,0,0,1,1,0,3.38
76817,ADV,280,Introduction to Adv Media,1,LCD,120251,"Sar, Sela",,,,,0,6,6,12,6,2,1,2,0,1,1,1,2,0,2.97
68850,ADV,281,Advertising Research Methods,D1,DIS,120251,"Rahman, Nisa P",,,,,1,1,2,2,1,4,5,3,1,2,2,2,0,0,2.35
68854,ADV,281,Advertising Research Methods,D3,DIS,120251,"Rahman, Nisa P",,,,,4,1,3,1,2,5,2,0,6,2,1,2,0,0,2.53
68855,ADV,281,Advertising Research Methods,D4,DIS,120251,"Paltaratskaya, Veranika",,,,,3,2,9,2,1,5,1,5,0,0,0,0,0,0,3.16
68856,ADV,281,Advertising Research Methods,D5,DIS,120251,"Paltaratskaya, Veranika",,,,,6,4,3,1,2,5,1,3,1,1,1,0,1,0,2.97
68858,ADV,284,Consumer Insight,D1,DIS,120251,"Lyerla, Mackenzie M",,,,,0,15,6,3,5,1,1,0,0,1,0,0,0,0,3.54
68859,ADV,284,Consumer Insight,D2,DIS,120251,"Sun, Ruiheng",,,,,0,16,4,6,3,1,2,0,0,0,0,0,0,0,3.59
68860,ADV,284,Consumer Insight,D3,DIS,120251,"Sun, Ruiheng",,,,,0,19,7,4,2,0,0,0,0,0,0,0,0,0,3.78
68865,ADV,284,Consumer Insight,D4,DIS,120251,"Lyerla, Mackenzie M",,,,,0,19,4,3,2,1,0,0,0,0,0,0,1,0,3.64
67034,ADV,290,AI and Advertising,AI,LCD,120251,"Peacock, Marisa C",,,,,21,12,2,1,1,0,0,0,0,0,0,0,0,0,3.94
71951,ADV,290,Art Direction,ART,LBD,120251,"Peloquin, Charlotte R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74402,ADV,301,Becoming an Influencer,INF,LCD,120251,"Wilson, Carrie A",,,,,19,25,4,3,6,2,0,0,0,0,1,0,0,0,3.75
54936,ADV,310,Intro to Public Relations,A,LCD,120251,"Yang, Guolan",,,,,16,27,18,13,28,11,12,8,1,5,2,3,4,0,3.05
73629,ADV,314,Sports Public Relations,SPR,LCD,120251,"Brown, Kent W",,,,,31,6,1,0,1,1,0,0,0,0,0,0,0,0,3.93
70233,ADV,320,Sales Management,A,ONL,120251,"Clifton, Dionne J",,,,,94,4,4,5,6,4,3,0,0,0,0,0,2,0,3.76
76813,ADV,333,Agency Experience,1,LCD,120251,"Meron, Shachar",,,,,0,20,0,1,0,0,0,0,0,0,0,0,0,0,3.97
55675,ADV,350,Writing for Public Relations,A,LCD,120251,"Vance, Allison C",,,,,5,16,5,2,2,3,1,0,0,0,0,0,0,0,3.69
75532,ADV,360,Innovations in Advertising,AB1,DIS,120251,"Park, Se Il",,,,,0,7,9,1,6,3,0,0,0,0,1,0,0,0,3.38
75533,ADV,360,Innovations in Advertising,AB2,DIS,120251,"Park, Se Il",,,,,0,14,6,5,3,2,1,0,0,0,0,0,0,0,3.59
75534,ADV,360,Innovations in Advertising,AB3,DIS,120251,"Heo, Seo Jeong",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75535,ADV,360,Innovations in Advertising,AB4,DIS,120251,"Heo, Seo Jeong",,,,,0,11,6,4,3,2,1,1,0,0,1,0,1,0,3.3
70234,ADV,370,Sales and the Consumer,A,ONL,120251,"Clifton, Dionne J",,,,,84,12,11,9,2,4,1,1,0,0,1,0,2,0,3.75
60085,ADV,390,Content Creation,A,LCD,120251,"Meron, Shachar",,,,,0,73,34,8,5,1,0,0,0,1,0,0,0,0,3.79
60086,ADV,393,Advertising and Society,A,LCD,120251,"Vargas, Patrick T",,,,,40,44,13,3,3,2,0,3,2,0,0,0,0,0,3.79
54569,ADV,399,Advertising Denmark & Sweden,SCN,LCD,120251,"Peacock, Marisa C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30689,ADV,400,Adv Strat in Digital Media,DRM,LCD,120251,"Taneja, Harsh",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68732,ADV,409,Media Entrepreneurship,A,LCD,120251,"Kasdan, Terry P",,,,,7,20,0,3,2,1,0,1,0,0,0,0,0,0,3.78
50144,ADV,410,Public Relations Strategies,A,LCD,120251,"Wirtz, John",,,,,2,10,6,1,8,0,2,3,0,0,1,0,1,0,3.21
39501,ADV,410,Public Relations Strategies,B,LCD,120251,"Wirtz, John",,,,,1,9,4,3,7,2,0,3,0,0,1,0,0,0,3.27
52662,ADV,454,Creative Concepts II,A,LCD,120251,"Sheldon, Peter S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70249,ADV,461,Computational Advertising,A,LCD,120251,"Taneja, Harsh",,,,,1,6,10,3,2,1,1,1,0,0,0,0,0,0,3.51
74411,ADV,480,Social Media Analytics,SMA,LCD,120251,"Su, Leona Yi-Fan",,,,,25,5,3,0,1,0,1,0,0,0,1,0,0,0,3.82
57841,ADV,483,Audience Analysis,C,LCD,120251,"Sar, Sela",,,,,1,18,5,3,0,1,0,0,0,0,0,0,0,0,3.82
61524,ADV,483,Audience Analysis,D,LCD,120251,"Bhalla, Sakshi",,,,,7,4,5,5,3,1,2,2,1,1,0,0,0,0,3.3
68912,ADV,483,Audience Analysis,E,LCD,120251,"Wise, Kevin R",,,,,1,7,4,3,6,4,3,2,0,1,0,1,0,0,3.07
61527,ADV,484,Quantitative Research Methods,1,LCD,120251,"Maslowska, Ewa H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58648,ADV,490,Amazon Advertising,AMZ,LCD,120251,"Hall, Steven R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58647,ADV,490,Digital Portfolio,DP,LCD,120251,"Cook, Kirby M",,,,,15,4,3,8,0,0,2,1,0,0,0,0,1,0,3.54
61427,ADV,490,Ent Branding: Branding K-Pop,POP,LCD,120251,"Oh, Sanghwa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63497,ADV,490,Storytelling for Video in ADV,SV,LCD,120251,"Gleason, Andrew F",,,,,0,23,1,1,0,1,1,1,0,0,0,0,0,0,3.79
64125,ADV,492,Tech and Advertising Campaigns,U,LCD,120251,"Su, Leona Yi-Fan",,,,,28,4,2,3,2,1,0,0,0,0,0,0,0,0,3.85
30746,ADV,494,Persuasion Consumer Response,A,LCD,120251,"Maslowska, Ewa H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63424,ADV,498,The Sandage Project,A,LCD,120251,"Peacock, Marisa C",,,,,34,3,0,1,0,0,0,0,0,0,0,0,0,0,3.98
63426,ADV,498,The Sandage Project,C,LCD,120251,"Peacock, Marisa C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63427,ADV,498,The Sandage Project,D,LCD,120251,"Peacock, Marisa C",,,,,30,7,0,1,0,0,0,0,0,0,0,0,0,0,3.98
68920,ADV,509,Media Entrepreneurship,A,LCD,120251,"Kasdan, Terry P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30749,ADV,582,Qualitative Rsrch in Advert,A,LCD,120251,"Nelson, Michelle R",,,,,3,7,8,4,1,0,0,0,0,0,0,0,0,0,3.73
57001,ADV,588,Graduate Seminar II,A,LCD,120251,"Wise, Kevin R",,,,,1,20,1,1,0,0,0,0,0,0,0,0,0,0,3.96
30769,ADV,590,Persuasion Consumer Response,PCR,LCD,120251,"Maslowska, Ewa H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50206,ADV,590,Inclusive Pedagogy for Media,PED,LCD,120251,"Nelson, Michelle R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49538,ADV,590,Ent Branding: Branding K-Pop,POP,LCD,120251,"Oh, Sanghwa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52661,ADV,590,Quantitative Research Methods,QRM,LCD,120251,"Maslowska, Ewa H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72380,AE,140,CAD,A,LCD,120251,"Laystrom-Woodar, Julia K",,,,,2,17,8,4,4,3,0,0,1,0,0,2,1,0,3.37
72381,AE,140,CAD,B,LCD,120251,"Laystrom-Woodar, Julia K",,,,,4,12,3,2,1,0,2,0,0,0,0,0,0,2,3.72
