Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ADV,270,71553,Principles of Sales,A,ONL,120228,19,9,5,5,3,4,3,3,3,0,0,0,3,0,3.24,"Clifton, Dionne J"
ADV,281,69475,Advertising Research Methods,AB2,LAB,120228,3,3,1,4,2,3,1,1,2,2,2,0,0,0,2.81,"Lee, Seo Yoon"
ADV,281,71431,Advertising Research Methods,AB3,LAB,120228,0,2,4,5,2,9,0,0,3,0,0,0,0,0,2.97,"Rahman, Nisa P"
ADV,281,71432,Advertising Research Methods,AB4,LAB,120228,4,2,1,4,3,2,2,2,3,1,0,0,1,0,2.81,"Rahman, Nisa P"
ADV,283,65173,Advertising and Brand Strategy,AB1,DIS,120228,0,23,0,2,1,1,0,0,0,0,0,1,0,0,3.75,"Zhang, Shiyue"
ADV,283,62716,Advertising and Brand Strategy,AB2,DIS,120228,0,24,1,2,2,1,0,0,0,0,0,0,0,0,3.83,"Park, Se Il"
ADV,283,64451,Advertising and Brand Strategy,AB3,DIS,120228,0,20,4,0,0,0,0,1,0,0,0,0,0,0,3.87,"Zhang, Shiyue"
ADV,283,77072,Advertising and Brand Strategy,AB4,DIS,120228,0,22,3,0,1,0,0,2,0,0,0,0,1,0,3.66,"Park, Se Il"
ADV,284,65174,Consumer Insight,AD1,DIS,120228,0,14,8,1,1,1,0,0,0,1,0,0,0,0,3.68,"Chung, Un Chae"
ADV,284,69335,Consumer Insight,AD2,DIS,120228,0,16,6,3,0,1,0,0,1,0,0,0,0,0,3.72,"Chung, Un Chae"
ADV,284,71433,Consumer Insight,AD3,DIS,120228,0,5,7,7,3,5,0,0,0,0,0,0,0,0,3.38,"Liu, Weizi"
ADV,284,71435,Consumer Insight,AD4,DIS,120228,0,7,6,6,1,2,0,0,1,1,0,0,3,0,3.01,"Liu, Weizi"
ADV,290,77069,Social Media & Personal Brand,SMB,ONL,120228,3,33,10,10,14,2,5,0,1,0,0,0,0,0,3.52,"Muirhead, Susan P"
ADV,301,77644,Becoming an Influencer,INF,LCD,120228,5,17,0,2,12,1,0,3,0,0,1,1,1,0,3.28,"Wilson, Carrie A"
ADV,310,57971,Intro to Public Relations,A,LCD,120228,5,34,14,11,16,4,5,2,0,0,0,0,0,0,3.5,"Hitchon, Jacqueline C"
ADV,314,77052,Sports Public Relations,A,LCD,120228,14,8,1,3,1,2,1,0,1,3,0,1,0,0,3.39,"Dunker, Madison K"
ADV,320,71554,Sales Management,ONL,ONL,120228,13,4,0,4,3,0,1,2,0,0,0,0,2,0,3.33,"Clifton, Dionne J"
ADV,370,71555,Sales and the Consumer,ONL,ONL,120228,30,13,11,12,10,8,7,1,2,4,0,3,9,1,3.02,"Clifton, Dionne J"
ADV,390,61087,Content Creation,A,LCD,120228,0,31,21,18,24,10,4,7,1,0,1,0,0,0,3.3,"Sheldon, Peter S"
ADV,393,61088,Advertising and Society,A,LCD,120228,0,29,15,4,1,1,0,0,0,0,0,0,3,0,3.59,"Mabry-Flynn, Amanda D"
ADV,409,64821,Media Entrepreneurship,1,ONL,120228,3,24,2,2,0,0,0,0,0,0,0,0,0,0,3.94,"Kasdan, Terry P"
ADV,410,51297,Public Relations Strategies,B,LCD,120228,11,8,5,0,2,0,0,1,0,0,0,0,0,0,3.79,"Wirtz, John"
ADV,460,62726,Innovations in Advertising,AB1,DIS,120228,0,9,4,4,7,1,1,2,2,0,0,0,0,0,3.24,"Lee, Dongchan"
ADV,460,61094,Innovations in Advertising,AB2,DIS,120228,0,15,7,2,5,1,0,0,0,0,0,0,0,0,3.67,"Lee, Dongchan"
ADV,460,72929,Innovations in Advertising,AB3,DIS,120228,0,10,8,5,3,1,1,2,0,0,0,0,0,0,3.47,"Kim, Woo Jin"
ADV,460,77077,Innovations in Advertising,AB4,DIS,120228,0,5,11,3,4,3,0,0,1,0,1,0,0,0,3.32,"Kim, Woo Jin"
ADV,483,63554,Audience Analysis,A,LCD,120228,1,4,9,5,4,4,1,1,0,0,0,0,0,0,3.33,"Wise, Kevin R"
ADV,483,51300,Audience Analysis,B,LCD,120228,1,5,9,8,5,2,0,1,1,0,0,0,0,0,3.37,"Wise, Kevin R"
ADV,483,72933,Audience Analysis,D,LCD,120228,0,11,5,3,7,3,1,0,0,0,0,0,0,0,3.46,"Ray, Rik"
ADV,492,67892,Tech and Advertising Campaigns,A,LCD,120228,4,11,2,5,2,1,1,1,0,0,1,0,0,0,3.5,"Maslowska, Ewa H"
ADV,498,64458,The Sandage Project,B,LCD,120228,0,15,9,0,2,0,0,0,0,0,0,0,0,0,3.81,"Meron, Shachar"
AE,100,46515,Intro to Aerospace Engineering,AL1,LEC,120228,38,27,10,2,5,2,1,0,0,1,0,0,0,0,3.81,"Zahedi Mehr, Negar"
AE,100,63909,Intro to Aerospace Engineering,BL1,LEC,120228,27,42,7,1,2,1,0,0,0,0,0,0,1,0,3.87,"Wroblewski, Gabrielle E"
AE,140,73403,CAD,A,LBD,120228,5,18,8,2,2,3,1,0,0,0,0,1,3,0,3.37,"Laystrom-Woodar, Julia K"
AE,140,73404,CAD,B,LBD,120228,5,17,8,1,2,4,1,1,0,0,0,0,6,0,3.15,"Laystrom-Woodar, Julia K"
AE,199,67368,"Design, Build, Fly",DBF,LCD,120228,4,14,6,3,0,0,0,0,0,0,0,0,1,0,3.71,"Merret, Jason M"
AE,311,29785,Incompressible Flow,A,LCD,120228,16,37,27,15,8,4,2,2,0,0,1,0,0,0,3.62,"Villafane Roca, Laura"
AE,312,66643,Compressible Flow,A,LCD,120228,0,15,1,2,5,2,1,1,0,0,1,0,1,0,3.31,"Stephani, Kelly"
AE,321,29786,Mechs of Aerospace Structures,A,LCD,120228,4,8,5,10,26,11,8,15,5,0,8,4,9,0,2.43,"Baur, Jeffery W"
AE,323,66645,Applied Aerospace Structures,A,LCD,120228,2,10,1,4,7,3,4,10,2,0,0,2,0,0,2.84,"Lambros, John"
AE,352,29788,Aerospace Dynamical Systems,A,LCD,120228,51,36,8,2,2,1,0,0,0,0,0,0,0,0,3.93,"Eggl, Siegfried"
AE,353,66644,Aerospace Control Systems,A,LCD,120228,8,6,1,3,4,2,0,6,2,0,2,1,6,0,2.56,"Ornik, Melkior"
AE,370,77831,Aerospace Numerical Methods,A,LCD,120228,7,0,1,3,1,0,0,0,2,1,0,3,3,0,2.44,"Tran, Huy T"
AE,402,29794,Orbital Mechanics,A,LCD,120228,24,29,10,4,7,4,1,1,1,0,1,0,2,0,3.6,"Woollands, Robyn M"
AE,412,29800,Viscous Flow & Heat Transfer,A,LCD,120228,1,13,4,2,2,2,2,0,0,0,0,0,0,0,3.59,"Saxton-Fox, Theresa A"
AE,416,29803,Applied Aerodynamics,A,LCD,120228,15,11,2,2,2,2,3,0,0,0,0,0,2,0,3.52,"Wroblewski, Gabrielle E"
AE,433,29787,Aerospace Propulsion,A,LCD,120228,0,12,14,15,19,19,21,18,10,0,14,3,1,1,2.58,"Rovey, Joshua L"
AE,442,57765,Aerospace Systems Design I,A1,LCD,120228,1,4,5,3,11,4,4,6,1,2,0,2,0,0,2.77,"Merret, Jason M"
AE,442,57766,Aerospace Systems Design I,S1,LCD,120228,0,17,8,8,20,7,7,12,2,0,4,0,1,0,2.91,"Lembeck, Michael F"
AE,460,36450,Aerodynamics & Propulsion Lab,AE1,LCD,120228,0,53,41,17,9,4,0,0,0,0,0,0,0,0,3.68,"Elliott, Gregory S"
AE,483,57767,Autonomous Systems Lab,AE1,LCD,120228,38,75,10,3,2,0,2,0,0,0,0,0,0,0,3.92,"Bretl, Timothy W"
AE,498,39788,Applied CFD,CFD,LCD,120228,1,9,7,2,7,1,0,3,0,0,0,0,0,0,3.42,"Bodony, Daniel J"
AE,498,72133,Hypersonic AeroThermodynamics,HAT,LCD,120228,1,7,3,4,6,1,0,0,0,0,0,0,0,0,3.53,"Panerai, Francesco"
AE,498,39791,Sustainable Aviation,SA,LEC,120228,6,11,2,3,3,0,1,0,0,0,0,0,0,0,3.73,"Ansell, Phillip J"
AE,512,69770,Molecular Gas Dynamics,A,LCD,120228,4,19,2,0,0,0,0,0,0,0,0,0,1,0,3.82,"Panesi, Marco"
AE,542,60267,Aerospace Syst Engineering I,AS1,LEC,120228,0,6,14,3,1,1,0,0,0,0,0,0,0,0,3.64,"Merret, Jason M"
AFRO,100,29810,Intro to African American St,AL1,LCD,120228,0,17,10,12,22,21,0,0,0,0,0,0,0,0,3.25,"Bailey, Ronald W"
AFRO,101,47705,"Black America, 1619-Present",AD2,DIS,120228,0,7,6,8,3,0,0,1,2,0,0,0,0,0,3.37,"McDuffie, Erik S"
AFRO,101,47707,"Black America, 1619-Present",AD3,DIS,120228,0,6,7,8,5,0,0,0,0,0,0,0,1,0,3.38,"McDuffie, Erik S"
AFRO,224,39602,Humanist Persp of Afro-Am Exp,1,LCD,120228,0,17,4,2,0,1,0,0,0,0,0,0,1,1,3.68,"O'Byrn, Edward E"
AFRO,243,38492,Pan Africanism,AL1,LCD,120228,11,9,3,0,2,1,0,1,0,0,0,0,1,0,3.63,"Moore, Eugene L"
AFRO,250,73936,Intro Black Health & Wellness,A,LCD,120228,2,12,2,2,3,1,0,0,1,0,0,1,0,0,3.5,"Sullers, Anthony B"
AFRO,383,51826,Hist of Blk Women's Activism,EM,LCD,120228,0,7,14,8,4,0,0,0,0,1,0,0,0,0,3.51,"McDuffie, Erik S"
AFRO,411,60132,African American Psychology,HN,LCD,120228,1,7,1,1,10,0,0,6,0,0,0,0,0,0,3.13,"Neville, Helen A"
AGCM,220,38779,Communicating Agriculture,B,LCD,120228,8,19,8,4,1,1,0,0,0,0,0,0,0,0,3.81,"Roberts, Owen A"
AHS,125,56348,James Scholars Seminar,JS1,LEC,120228,6,37,0,0,3,0,0,1,0,0,1,0,0,0,3.83,"Pulley, Tonya M"
AHS,199,52015,Undergraduate Open Seminar,MLJ,LCD,120228,19,25,0,1,1,0,0,0,0,0,0,0,0,0,3.96,"Mason, Elizabeth A"
AHS,494,67435,Disability & Assistive Technol,AD1,ONL,120228,6,10,3,0,0,0,0,0,0,0,0,0,3,0,3.41,"Thompson, Marc"
AIS,101,70725,Intro to Amer Indian Studies,A,LCD,120228,6,9,2,5,0,1,0,0,0,0,1,0,0,0,3.65,"Ryan Burchfield, Rennata"
AIS,265,55859,Intro to American Indian Lit,A,ONL,120228,4,6,2,4,1,3,0,0,2,0,0,0,2,0,3.13,"Rymhs, Deena M"
AIS,285,55861,Indigenous Thinkers,1,LCD,120228,3,12,4,2,1,0,0,1,0,0,0,0,1,0,3.6,"Ryan Burchfield, Rennata"
AIS,285,64862,Indigenous Thinkers,KM,LCD,120228,7,14,4,0,0,0,0,0,0,0,3,0,0,0,3.63,"Maldonado, Korinta"
ALEC,110,73087,Intro to ALEC,A,LCD,120228,0,27,3,2,1,0,0,1,0,0,0,0,0,0,3.84,"Ochs, Gary A"
ALEC,451,73521,Professional Dev in ALEC,A,LCD,120228,6,13,4,3,2,0,0,0,1,0,0,0,0,0,3.74,"Smist, Jennifer A"
ANSC,100,31300,Intro to Animal Sciences,AL1,LEC,120228,0,73,1,0,25,0,0,4,0,0,1,0,0,1,3.65,"Harsh, Bailey N"
ANSC,100,74662,Intro to Animal Sciences,AL2,LEC,120228,0,50,3,0,12,0,0,5,0,0,1,0,1,0,3.58,"Harsh, Bailey N"
ANSC,103,29835,Working With Farm Animals,A,ONL,120228,0,87,0,0,0,0,0,1,0,0,0,0,0,0,3.98,"Emmert, Jason L"
ANSC,110,40336,Life With Animals and Biotech,CA,LCD,120228,4,11,2,1,3,0,0,0,0,0,1,0,1,0,3.51,"Allen, Crystal A"
ANSC,205,72084,World Animal Resources,A,OLC,120228,102,90,19,12,5,4,5,8,8,0,3,4,11,3,3.51,"Emmert, Jason L"
ANSC,206,29863,Horse Management,1,LCD,120228,2,20,2,1,7,1,1,1,0,0,0,0,0,0,3.62,"Kline, Kevin H"
ANSC,207,29867,Science of Pets and Their Care,LN1,ONL,120228,21,80,33,29,33,22,12,18,10,7,2,7,12,1,3.06,"Fischer-Brown, Amy E"
ANSC,210,75439,Grilling and BBQ Science,OL1,OLC,120228,0,77,0,1,3,2,0,0,1,0,0,0,0,0,3.9,"Klehm, Brandon J"
ANSC,221,55435,"Cells, Metabolism and Genetics",A,LEC,120228,0,58,32,22,25,13,7,16,5,1,2,0,4,3,3.2,"McKim, Daniel B"
ANSC,222,55434,Anatomy and Physiology,A,LEC,120228,4,14,17,10,25,24,8,26,14,5,9,10,13,1,2.36,"Dean, Matthew J"
ANSC,250,53235,Companion Animals in Society,A,ONL,120228,61,89,15,4,7,5,2,3,0,0,1,0,1,2,3.8,"Richardson, Sarah D"
ANSC,250,73939,Companion Animals in Society,B,ONL,120228,39,51,7,7,3,5,0,2,2,1,1,2,2,0,3.63,"Richardson, Sarah D"
ANSC,251,70556,Epidemics & Infectious Disease,A,LCD,120228,0,12,0,0,22,0,0,8,0,0,2,0,2,0,2.87,"Steelman, Andrew J"
ANSC,255,74441,Animal Ethics,DS,OLC,120228,8,28,0,3,8,0,0,1,0,0,0,0,0,0,3.75,"Shike, Daniel W"
ANSC,256,73798,Horse's Role in Human History,1,ONL,120228,0,5,2,1,7,4,0,4,2,1,2,0,7,2,2.2,"Hagstrom, Debra"
ANSC,298,29886,ANSC Careers Professional Dev,1,LCD,120228,0,67,0,0,13,1,0,10,0,0,0,0,2,1,3.54,"Jones-Hamlow, Katelyn A"
ANSC,305,29860,Human Animal Interactions,AL1,OLC,120228,23,25,10,2,2,1,3,0,1,0,0,0,3,0,3.61,"Richardson, Sarah D"
ANSC,307,62773,Companion Animal Management,AN1,DIS,120228,8,11,4,9,7,4,2,9,1,1,2,0,1,0,3.05,"Fischer-Brown, Amy E"
ANSC,422,69960,Companion Animal Nutrition,A,LEC,120228,0,22,0,0,22,0,0,9,0,0,7,0,5,1,2.75,"Swanson, Kelly S"
ANSC,422,72528,Companion Animal Nutrition,B,ONL,120228,0,17,0,0,4,0,0,0,0,0,0,0,0,0,3.81,"Swanson, Kelly S"
ANSC,424,70243,Pet Food & Feed Manufacturing,A,LCD,120228,0,14,0,0,13,0,0,2,0,0,1,0,0,0,3.33,"Cattai de Godoy, Maria Re"
ANSC,424,76193,Pet Food & Feed Manufacturing,B,ONL,120228,0,17,0,0,4,0,0,2,0,0,0,0,0,0,3.65,"Cattai de Godoy, Maria Re"
ANSC,431,40958,Advanced Reproductive Biology,AR,LCD,120228,7,11,0,4,10,1,2,2,0,0,1,0,1,1,3.27,"Nowak, Romana A"
ANSC,452,29889,Animal Growth and Development,A,LCD,120228,3,30,0,4,8,0,0,3,0,0,1,0,1,0,3.55,"Dilger, Anna C"
ANSC,470,76761,Animal Cruelty Investigations,SR,ONL,120228,10,17,3,1,0,0,1,0,0,0,0,0,0,0,3.9,"Richardson, Sarah D"
ANSC,498,59523,Integrating Animal Sciences,A,LCD,120228,35,20,9,0,0,3,0,0,0,1,0,1,0,1,3.81,"Schneider, Alicia M"
ANTH,101,55549,Introduction to Anthropology,1,ONL,120228,128,155,14,23,25,5,8,9,1,2,2,0,7,1,3.67,"Ritchison, Brandon T"
ANTH,102,73940,Human Origins and Culture,2OL,ONL,120228,20,12,8,6,6,9,1,3,1,1,2,1,19,0,2.62,"Farley, Michelle"
ANTH,102,71424,Human Origins and Culture,ONL,ONL,120228,0,50,0,2,6,0,2,3,1,0,4,0,8,0,3.17,"Sgheiza, Valerie"
ANTH,103,65489,Anthro in a Changing World,0NL,ONL,120228,178,102,45,15,25,7,3,2,5,0,0,3,3,0,3.74,"Ackerman, Alana S"
ANTH,103,47463,Anthro in a Changing World,ADD,DIS,120228,1,3,0,2,4,0,5,2,4,0,0,0,0,0,2.71,"Doubles, Catherine Z"
ANTH,103,47464,Anthro in a Changing World,ADE,DIS,120228,1,7,4,4,5,0,3,0,0,0,0,0,0,0,3.42,"Coyle, Joseph A"
ANTH,103,47465,Anthro in a Changing World,ADF,DIS,120228,2,6,2,4,5,2,0,1,0,0,0,0,0,0,3.41,"Coyle, Joseph A"
ANTH,103,47467,Anthro in a Changing World,ADH,DIS,120228,6,7,1,4,1,1,0,0,0,0,0,0,2,0,3.39,"Rivera, Bryana M"
ANTH,104,37051,Talking Culture,AD1,DIS,120228,9,5,2,1,1,1,0,0,0,0,1,0,2,0,3.33,"Fatima, Urooba A"
ANTH,106,57508,Hist Arch Americas,1,LCD,120228,8,43,6,8,9,3,3,6,0,0,1,0,2,0,3.46,"Riggs, Erin P"
ANTH,143,63937,Biology of Human Behavior,ON1,ONL,120228,58,97,13,15,15,3,10,10,3,3,4,1,11,1,3.41,"Jelinek, Petra"
ANTH,180,31310,The Archaeology of Death,HS1,LCD,120228,41,141,25,19,32,8,5,11,1,0,5,0,4,0,3.56,"Silverman, Helaine I"
ANTH,246,61404,Forensic Science,1OL,ONL,120228,113,347,24,28,21,2,6,16,2,1,3,0,7,0,3.76,"Hughes, Cris E"
ANTH,246,62039,Forensic Science,2OL,ONL,120228,118,284,24,28,39,8,10,25,4,5,8,2,30,2,3.46,"Jelinek, Petra"
ANTH,262,64768,Women's Lives,1,LCD,120228,23,7,2,0,2,0,0,1,0,0,0,0,1,0,3.76,"Erten, Hatice"
ANTH,278,51980,Climate Change & Civilization,1,LCD,120228,14,9,5,1,2,5,1,0,2,0,0,1,0,0,3.48,"Lucero, Lisa J"
ANTH,441,37073,Human Genetics,U1,LCD,120228,4,9,1,1,4,0,0,1,1,0,0,0,1,0,3.44,"Saboowala, Sana"
ANTH,498,67739,Senior Capstone Seminar,1,LCD,120228,18,12,5,1,0,0,0,0,0,0,0,0,0,0,3.94,"Hughes, Cris E"
ARCH,101,45560,Introduction to Architecture,ITA,CNF,120228,37,41,31,6,0,0,0,0,0,0,0,0,0,0,3.88,"Rodriguez Suare, Francisc"
ARCH,171,70684,Concepts & Theories Arch Dsgn,AL1,LAB,120228,22,77,19,21,17,7,2,3,7,2,2,3,8,0,3.34,"Clark, John S"
ARCH,210,29940,Intro Hist of World Arch,AL,LEC,120228,5,28,22,12,19,18,6,6,5,0,0,1,2,0,3.17,"Grossman, Heather E"
ARCH,231,29941,Anatomy of Buildings,AL1,LEC,120228,7,11,24,3,23,20,6,8,6,0,1,1,0,0,3.04,"Deutsch, Randall"
ARCH,273,70750,Strategies of Arch Design,AL1,LAB,120228,5,15,31,20,12,12,9,4,4,3,0,0,3,0,3.12,"Melgarejo De Be, Andrea L"
ARCH,321,67819,"Environ, Arch & Global Health",AL1,ONL,120228,2,36,3,3,4,0,2,3,1,0,3,0,0,0,3.51,"Bollo, Christina S"
ARCH,321,67821,"Environ, Arch & Global Health",AL2,ONL,120228,1,26,6,6,8,1,1,1,0,0,0,0,0,0,3.62,"Bollo, Christina S"
ARCH,409,48019,Special Topics in Spanish Arch,B,CNF,120228,6,10,7,5,0,0,0,0,0,0,0,0,0,0,3.8,"Lapunzina, Alejandro"
ARCH,417,43713,Modern & Contemp Architecture,T,LEC,120228,0,5,2,6,5,2,3,2,0,1,0,0,0,0,3.08,"Johnson, Tait R"
ARCH,433,71521,Des of Steel and Reinf Conc I,AL,OLC,120228,31,13,7,10,12,4,2,6,3,2,5,0,6,1,3.08,"Aminmansour, Abbas"
ARCH,434,71891,Environ Control Systems I,AL,OLC,120228,5,22,31,12,11,5,1,0,0,1,0,0,1,0,3.5,"Boubekri, Mohamed"
ARCH,468,63722,Overseas Architectural Studies,B,LAB,120228,0,6,5,12,2,2,1,0,0,0,0,0,0,0,3.43,"Lapunzina, Alejandro"
ARCH,536,67824,Plng & Design of Struct Sys,AL,LEC,120228,3,6,17,12,11,13,3,0,0,0,0,0,1,0,3.23,"Krishnan, Sudarshan"
ARCH,577,55619,Theories of Architecture,AL,LEC,120228,0,5,10,9,20,13,11,7,0,0,0,0,0,0,2.95,"Stallmeyer, John C"
ARTD,328,51747,Human-Centered Product Design,1,LEC,120228,0,17,8,1,0,0,0,0,0,0,0,0,0,0,3.87,"Araujo de Aguia, Carlos H"
ARTD,401,54169,Industrial Design V,1,ST,120228,11,4,4,1,1,0,0,0,0,0,0,0,0,0,3.86,"Weightman, David I"
ARTD,426,63745,Product Innovation,SS,LEC,120228,3,17,5,0,0,0,0,0,0,0,1,0,0,0,3.82,"Sethi, Simrun S"
ARTD,451,71655,EDGE,D,ST,120228,0,5,6,5,6,1,1,0,0,0,1,0,0,0,3.31,"Benson, Eric"
ARTF,101,31200,Contemporary Issues in Art,M2,LEC,120228,74,29,15,7,14,5,1,3,0,1,1,1,5,0,3.57,"Lucero, Jorge"
ARTH,240,51153,Art of the Nineteenth Century,DO,LCD,120228,0,7,3,4,6,1,0,4,0,0,0,0,2,0,3,"O'Brien, David J"
ARTH,241,49043,"Modern Art, 1880-1940",KR,LCD,120228,1,5,10,8,3,3,1,5,2,0,0,0,1,0,3.08,"Romberg, Kristin"
ARTH,257,40022,History of Photography,A,LCD,120228,1,22,7,9,23,7,3,4,2,0,2,0,2,0,3.12,"Weissman, Terri"
ARTH,299,48337,Art&Arch Ancient Mediterranean,1,LCD,120228,5,4,2,2,3,2,0,0,0,1,2,0,3,0,2.82,"Burge, Katherine"
ARTH,440,76911,Romantic Art,UG,LCD,120228,2,4,5,2,8,1,0,0,0,0,0,0,0,0,3.44,"O'Brien, David J"
ARTJ,209,75168,Chado (The Way of Tea),2,OLC,120228,8,26,4,0,2,4,2,1,0,0,0,0,3,0,3.48,"Liao, Diana"
ARTJ,299,75220,Seminar in Japanese Aesthetics,1,Onl,120228,4,14,3,3,1,2,0,0,2,0,0,0,0,0,3.61,"Stirek, Lindsey L"
ARTJ,301,75169,Manga: Art of Image and Word,1,Onl,120228,15,13,5,2,3,0,0,0,0,0,1,0,1,0,3.68,"Stirek, Lindsey L"
ARTS,220,74305,Introduction to Fashion,B,ONL,120228,5,14,4,2,0,0,0,0,0,0,0,0,0,0,3.89,"Becker, Susan E"
ASRM,195,74057,Foundations of Data Management,CL1,LEC,120228,5,4,4,9,3,7,0,0,2,2,0,0,0,0,3.18,"Icaza, Eric S"
ASRM,210,69931,Theory of Interest,AL1,LEC,120228,14,10,6,2,2,0,1,1,0,0,0,0,1,0,3.65,"Cardinal, Timothy C"
ASRM,410,69947,Investments and Fin Markets,U,LCD,120228,5,9,6,3,3,1,1,1,0,2,0,0,2,0,3.32,"Icaza, Eric S"
ASRM,455,77354,Predictive Analytics,UP,LCD,120228,16,7,3,4,7,0,1,1,1,0,0,0,0,0,3.62,"Jing, Xiaochen"
ASRM,461,69950,Loss Models,AL1,LEC,120228,3,6,1,3,0,1,2,1,0,2,1,0,2,0,2.85,"Freiji, Claudia G"
ASRM,469,69946,Casualty Actuarial Mathematics,AL1,LCD,120228,2,3,2,1,5,0,4,1,1,0,0,0,2,0,2.82,"Freiji, Claudia G"
ASRM,471,69949,Life Contingencies I,AL1,LEC,120228,37,8,3,0,1,1,1,0,0,0,0,0,0,0,3.9,"Cardinal, Timothy C"
ASTR,100,31278,Introduction to Astronomy,A,ONL,120228,26,41,22,17,22,9,4,3,6,0,3,1,6,0,3.28,"Winans, Amanda"
ASTR,100,58800,Introduction to Astronomy,B,ONL,120228,54,85,45,33,26,12,10,13,14,8,6,10,51,1,2.83,"Winans, Amanda"
ASTR,121,37107,Solar System and Worlds Beyond,AL1,LEC,120228,40,26,14,9,12,8,7,8,2,0,4,0,3,0,3.33,"Winans, Amanda"
ASTR,122,39752,Stars and Galaxies,AL1,LEC,120228,36,26,22,22,21,12,11,4,1,4,1,2,4,0,3.25,"Dunne, Bryan C"
ASTR,210,30268,Introduction to Astrophysics,1,LEC,120228,0,42,0,0,19,0,0,6,0,0,3,0,9,1,3.04,"French, Katheryn D"
ASTR,350,77318,"Big Bang,Black Holes,Universe",ONL,OLC,120228,15,66,22,17,13,7,14,10,5,0,0,0,7,0,3.3,"Liu, Xin"
ASTR,404,39758,Stellar Astrophysics,1,LEC,120228,0,4,6,6,5,6,1,3,3,0,3,0,4,1,2.57,"Ricker, Paul M"
ASTR,406,43268,Galaxies and the Universe,100,LEC,120228,8,4,6,5,5,1,0,4,1,1,1,3,4,2,2.75,"Shen, Yue"
ATMS,100,37004,Introduction to Meteorology,AL1,LEC,120228,14,19,13,11,12,4,3,2,2,0,2,0,1,0,3.37,"Frame, Jeffrey"
ATMS,120,31291,Severe and Hazardous Weather,B,OLC,120228,54,218,31,33,101,29,24,26,9,5,4,2,25,0,3.26,"Choate, Jessica J"
ATMS,140,55849,Climate and Global Change,A,LEC,120228,34,67,7,8,4,3,0,3,0,0,0,0,3,0,3.74,"Proistosescu, Cristian"
ATMS,201,54034,General Physical Meteorology,A,LCD,120228,1,3,2,5,5,5,1,3,1,1,0,0,3,0,2.66,"Rauber, Robert M"
ATMS,301,49526,Atmospheric Thermodynamics,A,LEC,120228,1,6,2,2,1,2,1,1,3,1,0,1,2,0,2.68,"Riemer, Nicole"
ATMS,303,49528,Synoptic-Dynamic Wea Analysis,AL1,LEC,120228,1,4,0,4,3,1,3,2,2,1,1,1,0,0,2.71,"Frame, Jeffrey"
ATMS,305,67804,Computing and Data Analysis,AN,LBD,120228,10,10,2,2,0,1,0,0,0,0,0,0,0,0,3.87,"Jewett, Brian F"
ATMS,517,73022,Data Science for Geosciences,AL1,OLC,120228,11,8,2,1,2,1,0,0,0,0,0,0,1,0,3.67,"Klees, Alicia M"
BADM,210,69974,Business Analytics I,BL,LEC,120228,2,142,28,13,26,8,5,3,0,1,1,0,0,0,3.67,"Larson, Eric"
BADM,210,71353,Business Analytics I,CL,LEC,120228,1,117,45,19,18,10,4,7,3,0,3,0,1,0,3.56,"Larson, Eric"
BADM,211,71365,Business Analytics II,A,LCD,120228,19,9,6,4,1,2,2,0,0,0,0,0,0,1,3.73,"Moshref Javadi, Mohammad"
BADM,211,72844,Business Analytics II,B,LCD,120228,36,4,2,2,0,0,0,1,0,0,0,0,0,0,3.91,"Liu, Zilong"
BADM,211,72845,Business Analytics II,C,LCD,120228,0,29,2,2,4,3,1,1,0,0,0,0,0,0,3.67,"Hao, Shuai"
BADM,211,72846,Business Analytics II,D,LCD,120228,35,2,1,0,2,1,2,0,0,0,0,0,1,0,3.75,"Liu, Zilong"
BADM,211,72864,Business Analytics II,E,LCD,120228,4,18,2,0,1,3,0,2,2,1,0,0,1,0,3.38,"Zhao, Tiancheng"
BADM,211,72865,Business Analytics II,F,LCD,120228,19,13,2,4,2,3,0,1,0,0,0,0,1,0,3.66,"Khandelwal, Ashish"
BADM,211,74729,Business Analytics II,G,LCD,120228,21,8,4,4,1,3,0,0,0,0,0,0,0,2,3.78,"Song, Xueze"
BADM,211,74730,Business Analytics II,H,LCD,120228,14,2,10,6,7,2,2,0,0,0,0,1,0,0,3.46,"Moshref Javadi, Mohammad"
BADM,211,74731,Business Analytics II,I,LCD,120228,0,34,2,5,3,0,1,0,0,0,0,0,0,0,3.81,"Ahsen, Mehmet E"
BADM,211,74732,Business Analytics II,J,LCD,120228,0,34,3,2,3,0,1,0,1,0,0,0,0,0,3.79,"Ahsen, Mehmet E"
BADM,261,59910,Technology & Mgmt Seminar,TM,LCD,120228,0,102,5,2,1,0,0,0,2,0,0,0,0,0,3.92,"Koon, Samantha L"
BADM,275,71363,Operations Management,A,LCD,120228,0,18,6,4,2,1,0,1,0,1,0,1,0,0,3.53,"Baddam, Swathi Reddy"
BADM,275,71364,Operations Management,B,LCD,120228,0,27,8,6,2,0,0,0,1,0,0,0,0,0,3.75,"Wang, Yixin"
BADM,275,72836,Operations Management,C,LCD,120228,6,36,14,1,1,0,1,0,0,0,0,0,0,0,3.87,"Hu, Junqi"
