CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
36694,PHYS,402,Light,AA,LEC,120241,"Cohen, Offir",7,11,5,2,3,1,3,1,0,0,0,1,0,0,3.48
46820,PHYS,403,Modern Experimental Physics,A,LAB,120241,"Colla, Eugene V",4,12,2,2,1,0,0,0,0,0,0,0,0,0,3.86
36679,PHYS,427,Thermal & Statistical Physics,A,LEC,120241,"Draper, Patrick I",3,27,2,9,16,2,3,1,0,0,0,0,0,0,3.49
38588,PHYS,435,Electromagnetic Fields I,A,LEC,120241,"Hooberman, Benjamin",13,14,8,16,11,7,4,4,3,1,0,0,2,0,3.2
38593,PHYS,436,Electromagnetic Fields II,A,LEC,120241,"Abbamonte, Peter M",8,25,4,7,15,3,5,5,0,0,0,0,0,0,3.4
74443,PHYS,446,Modern Computational Physics,A,LEC,120241,"Wagner, Lucas K",5,12,4,0,2,1,3,2,0,1,0,0,0,0,3.46
73035,PHYS,460,Condensed Matter Physics,A,LEC,120241,"Lu, Yinchuan",2,8,7,5,4,2,1,0,0,0,0,1,0,0,3.42
36729,PHYS,470,Subatomic Physics,A,LEC,120241,"Neubauer, Mark",1,4,0,5,6,2,4,1,0,1,1,1,0,0,2.86
36737,PHYS,486,Quantum Physics I,A,LEC,120241,"Faulkner, Thomas",8,13,13,13,12,6,1,4,1,1,0,1,2,1,3.21
36752,PHYS,487,Quantum Physics II,A,LEC,120241,"Pfaff, Wolfgang",2,14,7,2,10,0,1,3,1,0,1,0,1,0,3.27
43749,PHYS,496,Communicating in Physics,A,LEC,120241,"Elliott, Celia M",4,9,3,2,2,0,1,1,0,0,0,0,0,0,3.64
64138,PHYS,498,Special Topics in Physics,MLP,LEC,120241,"Neubauer, Mark",14,5,3,1,0,2,0,0,0,0,0,0,0,0,3.83
36787,PHYS,560,Condensed Matter Physics I,A,LEC,120241,"Hughes, Taylor L",9,17,3,0,0,0,1,1,0,0,0,0,0,0,3.85
36784,PHYS,581,Quantum Mechanics II,A,LEC,120241,"Leigh, Robert G",4,8,3,5,2,1,0,0,0,0,0,1,0,0,3.54
37737,PLPA,200,"Plants, Pathogens, and People",ONL,ONL,120241,"Lambert, Kris N",0,196,0,0,9,0,0,2,0,0,1,0,1,0,3.9
61659,POL,115,Intro to Polish Culture,A,LCD,120241,"Gasyna, George Z",7,12,13,4,2,0,0,0,0,0,0,0,0,0,3.76
71636,PORT,150,Writing Brazilians into U.S.,B,LCD,120241,"Martins Freitas, Cintia",10,18,0,0,0,0,0,0,1,0,0,0,1,0,3.79
37971,PS,100,Intro to Political Science,AL1,LEC,120241,"Yang, Yujeong",23,57,30,16,25,4,5,4,3,1,1,0,2,0,3.49
38041,PS,101,Intro to US Gov & Pol,AL1,LEC,120241,"Sin, Gisela",19,54,10,2,2,0,0,1,0,0,0,0,1,0,3.86
54821,PS,199,Election 2024,JM,LCD,120241,"Mondak, Jeffery J",19,13,12,6,6,7,4,2,0,0,1,1,3,1,3.29
46748,PS,199,Politics of the Internet,NG,LCD,120241,"Grossman, Nicholas",0,15,8,1,0,0,0,0,0,0,0,0,1,0,3.71
43731,PS,199,Drones and Asymmetric Warfare,OL1,ONL,120241,"Grossman, Nicholas",0,18,11,3,4,0,1,0,1,0,0,0,0,0,3.64
38765,PS,201,US Racial & Ethnic Politics,OL1,ONL,120241,"Griffin, Caleb",17,22,16,3,3,4,1,0,1,1,0,0,0,0,3.67
38764,PS,201,US Racial & Ethnic Politics,OL2,ONL,120241,"Raynal, Isaiah R",12,9,11,13,6,5,2,1,1,4,2,0,1,0,3.2
38763,PS,201,US Racial & Ethnic Politics,OL3,ONL,120241,"Lewis, Alesha",0,13,14,10,8,6,5,2,3,1,1,0,3,0,3.03
46278,PS,220,Intro to Public Policy,C,ONL,120241,"Ashley, Jeffrey S",15,117,0,4,16,0,0,7,0,0,1,0,3,0,3.71
63721,PS,224,Politics of the National Parks,A,ONL,120241,"Pahre, Robert D",5,18,10,6,8,7,4,9,3,2,2,0,1,0,3.04
61932,PS,225,Environmental Politics&Policy,A,LCD,120241,"Pahre, Robert D",1,6,6,4,1,2,2,0,1,0,1,0,0,0,3.29
49001,PS,230,Intro to Pol Research,A,LCD,120241,"Ahn, Seongjoon",12,14,3,3,1,0,0,0,0,0,0,0,1,1,3.76
49002,PS,230,Intro to Pol Research,B,LCD,120241,"Migotto Brandol, Larissa",8,3,6,1,1,1,0,0,2,0,1,0,1,0,3.31
38184,PS,270,Intro to Political Theory,AL1,LEC,120241,"Miller, Benjamin M",11,37,22,8,7,2,1,0,0,0,0,0,0,0,3.73
39194,PS,280,Intro to Intl Relations,TL1,LEC,120241,"Grossman, Nicholas",0,26,20,11,13,5,3,1,0,0,1,0,3,1,3.33
38199,PS,282,Governing Globalization,AL1,LEC,120241,"Kourtikakis, Konstantinos",14,33,21,14,5,3,0,2,1,0,0,0,3,0,3.55
43217,PS,283,Intro to Intl Security,AL1,LEC,120241,"Casler, Donald P",0,14,15,9,11,2,6,2,2,0,0,0,0,1,3.29
61878,PS,302,The US Constitution II,A,LCD,120241,"Uribe-McGuire, Alicia B",34,32,6,6,2,3,0,1,0,0,1,0,3,0,3.67
60393,PS,316,Latina/Latino Politics,A,LCD,120241,"Rodriguez, Randy",23,5,0,0,0,0,0,1,0,0,0,0,0,0,3.93
74447,PS,320,Public Opinion,A,LCD,120241,"Rudolph, Thomas J",0,36,20,15,12,0,0,0,0,0,0,0,1,0,3.61
39980,PS,322,Law and Public Policy,A,ONL,120241,"Hinchliffe, Joseph",0,3,26,12,14,0,1,3,0,2,0,0,1,0,3.23
70339,PS,370,Justice in the Law,A,LCD,120241,"Miller, Benjamin M",11,47,45,29,17,11,1,4,1,0,0,2,0,0,3.5
38240,PS,386,International Law,A,LCD,120241,"Diehl, Paul F",0,3,8,15,16,13,9,7,4,3,1,0,3,0,2.69
62312,PS,398,Strategic Interntl Relations,A,LCD,120241,"Carroll, Robert J",0,24,7,7,3,1,0,0,0,0,0,0,0,1,3.73
37007,PSYC,100,Intro Psych,B1,LCD,120241,"Travis, Lisa L",12,10,12,4,4,2,1,2,1,0,0,0,0,0,3.56
37009,PSYC,100,Intro Psych,C1,LCD,120241,"Travis, Lisa L",17,12,7,4,2,3,0,1,0,0,2,0,0,0,3.6
40739,PSYC,100,Intro Psych,C4,LCD,120241,"Travis, Lisa L",10,15,7,2,6,6,0,0,0,1,0,0,0,0,3.57
37010,PSYC,100,Intro Psych,D1,LCD,120241,"Travis, Lisa L",13,19,10,3,0,0,0,0,0,0,1,0,0,0,3.82
40738,PSYC,100,Intro Psych,D4,LCD,120241,"Travis, Lisa L",7,15,6,1,4,8,2,1,1,0,0,0,0,0,3.45
37011,PSYC,100,Intro Psych,E1,LCD,120241,"Travis, Lisa L",12,14,10,3,2,1,1,1,0,1,1,0,0,0,3.61
37012,PSYC,100,Intro Psych,F1,LCD,120241,"Travis, Lisa L",18,14,5,3,3,1,1,0,0,0,1,0,1,0,3.65
48857,PSYC,100,Intro Psych,F4,LCD,120241,"Travis, Lisa L",6,17,11,4,2,2,2,0,2,0,0,0,0,0,3.59
37013,PSYC,100,Intro Psych,G1,LCD,120241,"Travis, Lisa L",8,13,11,6,2,3,2,1,1,0,0,0,0,0,3.55
37014,PSYC,100,Intro Psych,G4,LCD,120241,"Travis, Lisa L",8,13,9,4,5,4,2,1,1,0,0,0,0,0,3.5
37017,PSYC,100,Intro Psych,K1,LCD,120241,"Travis, Lisa L",15,14,8,4,2,1,0,1,0,0,0,0,3,0,3.53
37018,PSYC,100,Intro Psych,L1,LCD,120241,"Travis, Lisa L",21,11,8,2,2,4,0,0,0,0,0,0,0,0,3.76
37019,PSYC,100,Intro Psych,M1,LCD,120241,"Travis, Lisa L",17,15,8,5,2,0,0,0,0,0,0,0,0,0,3.83
37020,PSYC,100,Intro Psych,N1,LCD,120241,"Travis, Lisa L",12,17,9,1,1,2,1,1,1,0,0,0,0,0,3.7
37006,PSYC,100,Intro Psych,N4,LCD,120241,"Travis, Lisa L",12,18,10,3,3,0,1,0,1,0,0,0,0,0,3.74
45067,PSYC,100,Intro Psych,P4,LCD,120241,"Travis, Lisa L",12,12,12,2,3,3,1,1,1,0,0,0,0,0,3.61
37035,PSYC,201,Intro to Social Psych,B,LEC,120241,"Conroy, Karl E",7,14,7,2,6,0,3,3,1,0,0,1,1,1,3.33
37036,PSYC,201,Intro to Social Psych,C,LEC,120241,"Cho, Haram",1,8,7,4,4,6,3,3,1,3,1,0,2,0,2.85
37041,PSYC,201,Intro to Social Psych,E,LEC,120241,"Pang, Chun Yat Bryan",0,9,9,5,9,3,2,5,1,0,1,1,1,0,3.02
40680,PSYC,201,Intro to Social Psych,F,LEC,120241,"Fu, Hsiao-Ting",2,10,7,4,8,4,1,2,1,2,2,0,2,0,2.99
37040,PSYC,201,Intro to Social Psych,H,LEC,120241,"Fu, Hsiao-Ting",7,7,3,7,4,4,0,5,2,1,1,0,1,0,3.06
37032,PSYC,201,Intro to Social Psych,I,LEC,120241,"Conroy, Karl E",1,5,5,1,6,0,0,2,0,0,0,0,1,0,3.22
37042,PSYC,210,Behavioral Neuroscience,A,LEC,120241,"Juraska, Janice M",18,31,17,10,19,8,10,17,5,5,12,7,11,3,2.7
37050,PSYC,216,Child Psych,A,LEC,120241,"Wood, Erin E",32,45,23,29,27,15,13,25,11,3,12,2,13,1,2.9
37061,PSYC,224,Cognitive Psych,A,LEC,120241,"Sahakyan, Lili",6,57,30,14,45,18,7,14,5,2,2,0,4,1,3.18
37062,PSYC,230,Perception & Sensory Processes,A,LEC,120241,"Lleras Buetti, Simona",81,37,35,23,14,12,13,12,5,3,3,2,8,0,3.31
76042,PSYC,230,Perception & Sensory Processes,O,OLC,120241,"Lleras Buetti, Simona",26,19,10,4,5,1,2,2,1,0,1,0,0,1,3.65
37183,PSYC,235,Intro to Statistics,CL1,LEC,120241,"Neu Line, Emily C",9,6,2,3,5,3,2,3,1,1,2,0,3,1,2.9
37089,PSYC,235,Intro to Statistics,DS,LEC,120241,"Simons, Daniel J",2,11,1,4,9,2,1,1,0,1,1,0,0,1,3.27
37215,PSYC,238,Psychopathol & Probs in Living,A,LEC,120241,"Venerable, Walter J",18,14,5,2,2,2,0,0,0,0,0,0,0,0,3.82
37216,PSYC,238,Psychopathol & Probs in Living,B,LEC,120241,"Venerable, Walter J",15,12,5,1,4,2,0,0,1,0,0,0,0,1,3.72
37213,PSYC,238,Psychopathol & Probs in Living,C,LEC,120241,"Venerable, Walter J",12,10,7,3,5,2,0,1,0,0,0,0,0,0,3.65
37214,PSYC,238,Psychopathol & Probs in Living,D,LEC,120241,"Lu, Yang",0,12,5,8,10,4,3,3,0,1,0,0,0,0,3.22
37218,PSYC,238,Psychopathol & Probs in Living,H,LEC,120241,"Lu, Yang",1,10,4,7,11,6,1,2,0,0,1,1,1,0,3.09
37219,PSYC,238,Psychopathol & Probs in Living,I,LEC,120241,"Caumiant, Eddie P",1,7,8,1,7,5,8,1,1,0,0,0,2,0,2.96
37220,PSYC,238,Psychopathol & Probs in Living,J,LEC,120241,"Caumiant, Eddie P",0,3,4,7,7,4,1,3,4,1,0,2,2,0,2.61
37221,PSYC,239,Community Psych,A,LCD,120241,"Blackburn, Allyson M",0,58,5,8,2,1,1,1,0,0,0,0,1,0,3.77
37222,PSYC,245,Industrial Org Psych,A,LEC,120241,"Li, Lingyue",22,52,23,8,10,2,5,5,2,0,1,1,1,0,3.55
37224,PSYC,250,Psych of Personality,I,LEC,120241,"Piemonte, Jennifer L",22,28,23,12,17,18,8,2,7,3,2,2,4,0,3.14
67332,PSYC,302,Applied Neuroscience,A,LCD,120241,"Rhodes, Justin S",30,29,20,10,17,13,5,8,2,1,2,1,3,0,3.29
43429,PSYC,318,Psych of the Infant,A,LEC,120241,"Travis, Lisa L",16,29,9,13,0,5,2,0,0,0,0,0,1,0,3.66
65367,PSYC,328,Psychology of Gender,A,LCD,120241,"Briley, Daniel A",110,20,9,6,2,3,0,0,2,0,1,0,0,0,3.87
39546,PSYC,331,Cognitive Psych Lab,AL1,LEC,120241,"Montag, Jessica L",1,14,5,8,5,4,3,0,1,0,2,0,3,0,3.07
37306,PSYC,333,Social Psych in Society Lab,AL1,LEC,120241,"Cohen, Dov",0,22,13,12,14,14,7,4,2,0,1,0,3,0,3.08
70314,PSYC,336,Multiculturalism CC Res & Prac,CH,LCD,120241,"Hunter, Carla D",6,16,2,0,3,0,0,0,0,0,0,0,1,0,3.73
74908,PSYC,339,Restorative Justice Principles,A,LEC,120241,"Lyubansky, Mikhail",0,29,12,2,2,0,0,1,0,0,0,0,0,0,3.8
37336,PSYC,341,CounselCenterParaProfessional,CCP,LAB,120241,"Hunter, Carla D",0,19,2,0,0,1,0,0,0,0,0,0,0,0,3.91
37372,PSYC,353,Social Cognition,A,LEC,120241,"Kurdi, Benedek",6,18,17,17,20,13,9,11,7,6,7,0,5,1,2.79
37414,PSYC,363,Developmental Child Psych Lab,AL1,LEC,120241,"Shenouda, Christine K",6,11,17,4,10,2,0,3,0,0,1,1,0,0,3.39
54499,PSYC,379,Clinical/Abnormal Psych Lab,AL1,LEC,120241,"Berenbaum, Howard",0,24,11,10,17,5,4,4,4,2,2,3,1,1,3.04
54656,PSYC,402,Intro Clin Neuropsych,UG,LCD,120241,"Dolcos, Sanda M",3,17,7,1,0,2,2,0,0,0,0,0,0,0,3.72
39534,PSYC,404,Cognitive Neuroscience,UG,LCD,120241,"Dolcos, Florin",1,8,18,7,6,4,2,2,0,2,0,0,0,1,3.31
65369,PSYC,445,Cognitive Neuroscience Lab,AL1,LCD,120241,"Sadaghiani, Sepideh",9,8,6,4,5,2,3,2,0,1,0,0,0,0,3.4
39610,PSYC,450,Cognitive Psychophysiology,UG,LEC,120241,"Federmeier, Kara D",3,29,0,0,14,0,0,1,0,0,0,0,0,0,3.68
39536,PSYC,455,Organizational Psych,UG,LEC,120241,"Zhang, Bo",3,31,10,20,18,10,2,3,4,0,0,0,3,0,3.24
75833,PSYC,462,How Children Think,UG,LCD,120241,"Hyde, Daniel",2,21,14,7,6,5,3,5,3,2,2,0,2,0,3.13
37417,PSYC,465,Personality and Soc Dev,UG,LEC,120241,"Ratner, Kaylin A",14,36,10,13,10,3,0,2,2,0,5,2,1,0,3.4
39637,PSYC,468,Psych and Law,AU3,LEC,120241,"Glass, Sara K",26,13,2,5,2,1,3,2,0,0,0,0,0,0,3.7
54512,PSYC,489,Neural Network Modeling Lab,UG,LAB,120241,"Hummel, John E",11,6,0,0,4,0,0,0,0,0,0,0,1,0,3.65
40579,PSYC,496,RJ: Schoolyards and Prison Yar,ML3,LEC,120241,"Lyubansky, Mikhail",5,14,8,2,2,1,0,0,0,0,0,1,0,0,3.68
68604,PSYC,507,Statistical Methods II,B,LEC,120241,"Koehn, Hans F",0,20,1,0,1,1,0,0,0,0,0,0,0,0,3.88
70487,REHB,330,Disability in American Society,ON2,ONL,120241,"Jan, Yih-Kuen",117,163,0,0,20,0,0,6,0,0,4,0,5,1,3.8
66735,REL,109,Religion & Society in West II,E,LEC,120241,"Ebel, Jonathan H",0,46,9,3,6,0,0,0,0,0,0,0,0,0,3.83
66749,REL,110,World Religions,ADA,DIS,120241,"Tschirki, Andrew K",8,14,2,0,0,2,1,0,0,0,0,0,1,0,3.68
66750,REL,110,World Religions,ADB,DIS,120241,"Tschirki, Andrew K",16,10,2,1,0,0,1,0,0,0,0,0,0,0,3.9
66751,REL,110,World Religions,ADC,DIS,120241,"Tschirki, Andrew K",13,7,4,1,1,0,0,0,0,1,0,0,0,0,3.79
66752,REL,110,World Religions,ADD,DIS,120241,"Warren, Calandra",10,11,6,0,1,0,0,0,0,0,0,0,0,0,3.89
66754,REL,110,World Religions,ADF,DIS,120241,"Tu, Hpone M",23,5,0,1,1,0,0,0,0,0,0,0,0,0,3.94
66755,REL,110,World Religions,ADG,DIS,120241,"Warren, Calandra",11,8,1,1,3,2,0,1,1,0,0,0,0,0,3.61
66756,REL,110,World Religions,ADH,DIS,120241,"Warren, Calandra",7,11,7,2,1,0,0,0,0,0,0,0,1,0,3.7
66757,REL,110,World Religions,ADI,DIS,120241,"Werkheiser, Amy R",17,3,2,1,2,1,1,1,0,0,0,0,1,0,3.57
66758,REL,110,World Religions,ADJ,DIS,120241,"Tu, Hpone M",24,2,1,0,0,1,0,0,0,0,2,0,0,0,3.74
66759,REL,110,World Religions,ADK,DIS,120241,"Rives, Turner H",15,5,1,3,0,0,0,2,0,1,0,0,0,0,3.67
66760,REL,110,World Religions,ADL,DIS,120241,"Rives, Turner H",15,6,3,0,0,0,2,0,0,0,1,0,0,0,3.73
66762,REL,110,World Religions,ADM,DIS,120241,"Tu, Hpone M",23,2,0,0,0,0,0,1,0,1,0,0,0,0,3.83
66769,REL,110,World Religions,ADN,DIS,120241,"Robinson, Sarah R",20,0,0,5,0,1,0,0,0,0,1,0,1,0,3.58
66775,REL,110,World Religions,ADP,DIS,120241,"Robinson, Sarah R",19,6,1,0,1,0,1,0,0,0,0,1,0,0,3.78
66776,REL,110,World Religions,ADQ,DIS,120241,"Werkheiser, Amy R",13,8,3,1,1,2,0,0,0,0,0,0,0,0,3.81
66777,REL,110,World Religions,ADR,DIS,120241,"Werkheiser, Amy R",16,8,1,1,0,0,0,1,1,1,0,1,0,0,3.62
68875,REL,110,World Religions,ADS,DIS,120241,"Robinson, Sarah R",13,4,3,0,2,0,0,0,1,0,0,0,0,0,3.77
73673,REL,110,World Religions,ADU,DIS,120241,"Rives, Turner H",21,4,1,3,0,0,1,0,0,0,0,0,0,0,3.87
66794,REL,120,A History of Judaism,E,ONL,120241,"Weiss, Dov Y",4,6,7,9,14,1,1,3,0,0,1,0,4,0,2.99
67039,REL,208,Cultures & Lits of South Asia,A,ONL,120241,"Mehta, Rini B",15,52,2,1,0,0,0,0,0,0,0,2,0,0,3.89
70163,REL,214,Introduction to Islam,A1,LCD,120241,"Ali, Mukhtar H",11,25,12,2,9,1,0,0,0,0,0,0,0,1,3.74
69286,REL,287,Introduction to Buddhism,A,LCD,120241,"Callahan, Christopher T",0,8,4,5,4,1,2,4,0,0,0,0,2,0,3.02
75819,REL,495,Material Jainism,AT1,LCD,120241,"Tosato, Anna",6,10,7,2,8,0,0,6,0,0,0,0,1,0,3.31
33460,RHET,233,Adv Rhetoric & Composition,C,ONL,120241,"Gupta, Pallabi",3,13,2,0,1,0,1,0,0,0,1,0,1,0,3.53
33458,RHET,233,Adv Rhetoric & Composition,P,LCD,120241,"Hudek, Barry A",2,6,5,2,1,1,0,1,1,0,0,0,2,0,3.16
43096,RST,100,RST in Modern Society,A,LCD,120241,"Liechty, Toni",16,17,15,11,15,5,8,4,2,3,1,0,5,0,3.11
43098,RST,101,Orientation to RST,A,LCD,120241,"Schroeder, Jason A",0,28,0,0,4,0,0,2,0,0,0,0,0,0,3.76
43101,RST,120,"Park, Recreation & Environment",A,ONL,120241,"Woo, Mina",36,44,28,13,15,12,6,6,3,2,0,0,8,0,3.33
43102,RST,130,Foundations of Sport Mgt,A,LCD,120241,"Raycraft, Michael",1,57,0,0,26,0,0,13,0,0,0,0,2,0,3.39
57727,RST,199,BUS Strats for Prof Sport Orgs,BSS,LCD,120241,"Schroeder, Jason A",0,29,0,0,11,0,0,6,0,0,0,0,3,0,3.29
61677,RST,199,Issues in Sport & Higher Ed,MR,ONL,120241,"Raycraft, Michael",0,18,2,1,1,2,1,0,0,0,0,0,0,0,3.73
59623,RST,199,Sapora Symposium,SS1,ONL,120241,"Raycraft, Michael",0,25,0,0,0,0,0,0,0,0,0,0,1,0,3.85
43109,RST,200,Leadership in RST,A,ONL,120241,"Schroeder, Jason A",0,24,0,0,7,0,0,4,0,0,0,0,1,0,3.47
43110,RST,200,Leadership in RST,B,ONL,120241,"Schroeder, Jason A",0,27,0,0,14,0,0,7,0,0,1,0,0,0,3.37
71416,RST,205,Sport and the Big Ten,BIG,ONL,120241,"Raycraft, Michael",0,96,6,4,4,2,0,6,1,1,5,0,4,1,3.54
71955,RST,210,Management in RST,A,LCD,120241,"Agate, Sarah T",0,42,8,8,7,0,1,0,1,0,0,1,0,0,3.67
43112,RST,230,Diversity in RST,A,ONL,120241,"Stodolska, Monika",41,135,81,58,53,20,21,19,6,7,5,2,11,0,3.31
69060,RST,240,Finance in RST,A,ONL,120241,"Endres, Renata",11,20,10,9,7,2,1,2,1,0,0,0,0,0,3.57
61458,RST,242,Nature and American Culture,ONA,ONL,120241,"Fredericks, Jacob J",0,555,1,0,91,1,0,23,0,0,6,0,10,0,3.71
61459,RST,242,Nature and American Culture,ONB,ONL,120241,"Fredericks, Jacob J",0,376,1,0,152,2,0,40,0,0,17,0,38,4,3.3
43105,RST,255,Ethical Issues in RST,A,ONL,120241,"Fredericks, Jacob J",0,18,0,0,17,0,0,3,0,0,1,0,0,0,3.33
43106,RST,255,Ethical Issues in RST,B,ONL,120241,"Fredericks, Jacob J",0,16,0,0,8,0,0,4,0,0,4,0,6,0,2.63
70060,RST,260,Disability in RST,A1,ONL,120241,"Shinew, Kimberly J",23,23,8,7,8,1,2,1,0,1,2,0,0,0,3.6
71414,RST,301,Sport Brand Management,SBM,LCD,120241,"Woolf, Julian R",8,4,2,6,4,1,1,0,0,1,0,0,0,0,3.47
43114,RST,316,Human Development and RST,A,ONL,120241,"Cavanaugh, Damien",3,8,12,9,8,0,4,4,0,0,0,0,0,0,3.32
67038,RST,325,Marketing in RST,A,LCD,120241,"Warwick, Lance T",4,16,28,1,6,15,0,2,0,0,0,0,0,0,3.45
66970,RST,335,Leisure and Consumer Culture,A,ONL,120241,"Santos, Carla A",90,43,18,11,6,7,1,2,3,2,0,1,6,0,3.61
67987,RST,335,Leisure and Consumer Culture,B,ONL,120241,"Santos, Carla A",72,39,22,8,12,14,10,1,4,1,4,0,16,1,3.26
43127,RST,340,Facility Management in RST,A,LCD,120241,"Deterding, Robyn M",36,16,0,1,7,0,1,1,0,0,0,0,0,0,3.82
67042,RST,350,Tourism and Culture,A,ONL,120241,"Soulard, Joelle M",17,6,1,0,2,0,0,0,0,0,0,0,0,0,3.91
43118,RST,354,Legal Aspects of Sport,A,LCD,120241,"Emkes, Kyle J",1,1,4,4,8,15,4,10,3,0,0,0,1,0,2.63
43119,RST,370,Research Methods & Analysis,A,LCD,120241,"Agate, Sarah T",0,37,10,4,6,4,0,1,0,0,0,0,0,0,3.69
74633,RST,407,Sport Analytics,A,LCD,120241,"Sato, Mikihiro",1,8,8,2,2,0,0,2,1,0,0,0,0,0,3.5
43121,RST,410,Strategic Management in RST,A1,LCD,120241,"Sato, Mikihiro",5,25,9,6,4,1,2,3,1,0,1,0,0,0,3.53
43123,RST,429,Contemporary Issues in RST,A,LCD,120241,"Moran, Casey D",4,18,7,10,9,1,2,4,1,0,2,1,3,0,3.12
69059,RST,430,Sport & Development,A,LCD,120241,"Kluch, Yannick G",2,13,19,8,7,5,4,0,1,0,0,0,0,0,3.42
67044,RST,440,HR Management in RST,A,LCD,120241,"Key, Latashia",0,12,0,0,18,0,0,5,0,0,3,0,1,0,2.95
70064,RST,465,Event Implementation in RST,A,LCD,120241,"Agate, Sarah T",0,45,25,9,12,10,3,1,1,0,0,0,0,0,3.54
43124,RST,480,Orientation to Internship,A,LCD,120241,"Stewart, William P",60,10,1,0,15,1,0,0,2,3,0,0,2,0,3.6
70665,RUSS,122,Russia and Black America,AL1,LEC,120241,"Tempest, Richard V",0,21,0,0,8,2,2,0,0,0,2,0,2,1,3.24
67633,SBC,504,Managing Projects & Teams,A,ONL,120241,"Pieczynski, Richard J",9,14,6,0,0,0,2,0,0,0,0,1,1,0,3.62
67637,SBC,505,Consumer Insights II,A,ONL,120241,"Maslowska, Ewa H",12,12,2,1,1,1,0,1,0,0,0,0,0,0,3.81
67636,SBC,506,Measurement and Evaluation,A,ONL,120241,"Vargas, Patrick T",8,8,8,6,2,1,0,0,0,0,0,0,1,0,3.59
58486,SCAN,252,Viking Sagas in Translation,C,LCD,120241,"Horsfall, Walker J",5,14,6,2,4,1,0,0,0,0,0,0,0,0,3.73
66879,SE,101,Engineering Graphics & Design,AL,LEC,120241,"Goldstein, Molly H",0,50,23,13,7,2,5,4,0,0,0,0,1,0,3.56
66888,SE,101,Engineering Graphics & Design,BL,LEC,120241,"Goldstein, Molly H",0,27,22,16,9,4,2,0,0,0,0,0,0,0,3.55
69864,SE,101,Engineering Graphics & Design,ZJU,LEC,120241,"Wang, Xinlei",2,23,3,4,1,0,0,1,2,0,3,0,1,0,3.39
66912,SE,261,Business Side of Engineering,H,LCD,120241,"Titone, Thomas A",0,38,13,10,15,3,2,1,0,1,1,0,0,0,3.51
66927,SE,311,Engineering Design Analysis,D,LCD,120241,"Reis, Henrique M",11,6,2,7,3,8,10,7,0,0,3,4,3,0,2.69
66928,SE,312,Instrumentation and Test Lab,AL,LEC,120241,"Reis, Henrique M",11,9,8,19,0,6,5,3,0,0,4,0,0,0,3.24
66937,SE,400,Engineering Law,B,LCD,120241,"Barich, Joseph M",0,13,28,14,8,3,0,0,1,0,0,0,0,1,3.51
66938,SE,411,Reliability Engineering,U,LEC,120241,"Wang, Pingfeng",1,9,6,5,4,0,0,0,0,0,0,0,0,0,3.66
66940,SE,413,Engrg Design Optimization,R,LCD,120241,"Allison, James",2,14,6,4,4,2,0,1,1,0,0,0,0,0,3.57
66971,SE,422,Robot Dynamics and Control,AL,LEC,120241,"Yim, Justin K",10,19,6,5,4,0,0,2,0,0,0,0,0,0,3.71
66976,SE,423,Mechatronics,AL1,LEC,120241,"Sreenivas, Ramavarapu S",26,6,3,7,1,0,0,0,0,0,0,0,0,0,3.84
66980,SE,424,State Space Design for Control,R,LCD,120241,"Shamma, Jeff S",6,17,5,10,12,5,4,5,0,0,0,0,0,0,3.32
66981,SE,494,Senior Engineering Project I,M1,LBD,120241,"Titone, Thomas A",3,25,10,7,3,3,0,0,0,0,0,0,0,0,3.71
66985,SE,495,Senior Engineering Project II,M,SEM,120241,"Titone, Thomas A",9,44,9,3,2,1,0,0,0,0,0,0,0,0,3.88
55588,SHS,120,"Child, Comm, & Lang Ability",C1,ONL,120241,"Wachtel, Jayne M",0,265,0,0,56,0,0,8,0,0,1,0,4,0,3.73
53282,SHS,121,American Sign Language I,A,LCD,120241,"Colon, Carlos",6,3,3,2,5,1,2,1,1,0,0,0,0,0,3.32
53284,SHS,121,American Sign Language I,C,LCD,120241,"Colon, Carlos",12,4,2,2,1,0,0,1,0,1,0,0,0,0,3.67
53285,SHS,121,American Sign Language I,D,LCD,120241,"Colon, Carlos",8,8,2,3,1,0,0,0,0,0,0,0,0,0,3.83
37177,SHS,170,Intro Hum Comm Sys & Disorders,AL,ONL,120241,"Fogerty, Daniel",28,65,5,9,2,3,1,1,1,0,0,0,0,0,3.83
37201,SHS,200,General Phonetics,A,LCD,120241,"Warnes, Cathy",14,11,0,3,3,2,1,0,0,0,0,0,0,0,3.73
37308,SHS,200,General Phonetics,B,LCD,120241,"Warnes, Cathy",9,14,5,0,5,2,0,0,0,1,0,0,0,0,3.67
51117,SHS,221,American Sign Language II,A,ONL,120241,"Dramin Weiss, Susan M",7,4,1,2,3,4,0,0,1,0,1,0,0,0,3.33
48077,SHS,221,American Sign Language II,D,LCD,120241,"Colon, Carlos",9,4,5,2,2,0,1,1,0,0,0,0,0,0,3.64
62206,SHS,222,Lang&Culture Deaf Communities,C01,ONL,120241,"Colon, Carlos",292,176,25,11,6,2,0,4,1,3,0,0,0,0,3.92
40267,SHS,240,Intro Sound & Hearing Science,A,LEC,120241,"Brown, Michael P",5,45,13,3,8,5,0,3,0,0,0,0,1,0,3.63
